Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
PC1,605515at2759,3,Zm00001eb330700,Zm00001eb330700:0.00413525,SORBI_3002G418300,SORBI_3002G418300:0.0011089,,,,,AT1G30900,AT1G30900:0.00230182
PC1,619276at2759,3,Zm00001eb277000,Zm00001eb277000:0.00429723,SORBI_3002G111500,SORBI_3002G111500:0.00288371,,,,,AT4G13050,AT4G13050:0.00234945
PC1,620210at2759,3,Zm00001eb261190,Zm00001eb261190:0.00147884,SORBI_3007G022600,SORBI_3007G022600:0.00318112,,,,,AT2G37250,AT2G37250:0.000219847
PC1,623441at2759,3,Zm00001eb339590,Zm00001eb339590:0.000662869,,,LOC_Os01g06090,LOC_Os01g06090:8.04579e-05,HORVU.MOREX.r3.7HG0718170,HORVU.MOREX.r3.7HG0718170:0.000165752,,
PC1,624469at2759,3,Zm00001eb122300;Zm00001eb347020,Zm00001eb122300:0.00176461;Zm00001eb347020:0.0024824,SORBI_3003G219700;SORBI_3003G219800,SORBI_3003G219700:0.00295611;SORBI_3003G219800:0.00295611,LOC_Os01g01790,LOC_Os01g01790:0.000690077,,,,
PC1,627237at2759,3,Zm00001eb003170;Zm00001eb126980,Zm00001eb003170:0.00138486;Zm00001eb126980:0.00440963,SORBI_3001G032000;SORBI_3001G133900,SORBI_3001G032000:0.00193064;SORBI_3001G133900:0.00227976,,,,,AT1G12110;AT1G32450;AT1G52190;AT1G68570;AT3G45680;AT5G46050,AT1G12110:0.00243823;AT1G32450:0.000534345;AT1G52190:0.000227361;AT1G68570:0.00222062;AT3G45680:0.00164991;AT5G46050:0.00148121
PC1,628673at3193,3,Zm00001eb159580,Zm00001eb159580:0.00283723,SORBI_3003G223950,SORBI_3003G223950:0.000363127,,,,,AT1G08230,AT1G08230:0.00160629
PC1,630255at2759,3,Zm00001eb182940;Zm00001eb336730,Zm00001eb182940:0.00393178;Zm00001eb336730:0.00248581,SORBI_3007G059600,SORBI_3007G059600:0.00294948,,,,,AT1G71830;AT4G33430,AT1G71830:0.0022117;AT4G33430:0.000531712
PC1,637706at2759,3,Zm00001eb290990;Zm00001eb369000,Zm00001eb290990:0.000958232;Zm00001eb369000:0.00460162,SORBI_3003G335900,SORBI_3003G335900:0.00111101,,,,,AT5G41590,AT5G41590:0.00242583
PC1,638084at2759,3,Zm00001eb001830;Zm00001eb193090;Zm00001eb358400,Zm00001eb001830:0.00276415;Zm00001eb193090:0.00378505;Zm00001eb358400:0.00140822,SORBI_3003G223100,SORBI_3003G223100:0.0030819,,,HORVU.MOREX.r3.7HG0636540,HORVU.MOREX.r3.7HG0636540:0.0012576,,
PC1,646613at2759,3,Zm00001eb155450;Zm00001eb301380;Zm00001eb332460,Zm00001eb155450:0.00316593;Zm00001eb301380:0.0043795;Zm00001eb332460:0.00342262,SORBI_3006G217100,SORBI_3006G217100:7.70416e-08,,,HORVU.MOREX.r3.6HG0628260,HORVU.MOREX.r3.6HG0628260:0.00129612,,
PC1,650895at3193,3,Zm00001eb019240;Zm00001eb315010,Zm00001eb019240:0.00273038;Zm00001eb315010:0.000977009,,,,,HORVU.MOREX.r3.5HG0486750,HORVU.MOREX.r3.5HG0486750:0.000479323,AT1G47380;AT1G68410,AT1G47380:0.000329241;AT1G68410:0.00147418
PC1,651258at3193,3,Zm00001eb244120;Zm00001eb423070,Zm00001eb244120:0.00464425;Zm00001eb423070:0.00365711,SORBI_3003G374400,SORBI_3003G374400:4.94588e-05,,,,,AT3G27170,AT3G27170:0.0019286
PC1,652359at2759,3,Zm00001eb142490,Zm00001eb142490:0.000276712,SORBI_3003G412300,SORBI_3003G412300:0.00110043,,,,,AT5G13260,AT5G13260:0.00193027
PC1,656079at2759,3,Zm00001eb271320,Zm00001eb271320:0.00461533,SORBI_3010G053200,SORBI_3010G053200:0.000922957,,,HORVU.MOREX.r3.7HG0653670;HORVU.MOREX.r3.7HG0653680,HORVU.MOREX.r3.7HG0653670:0.000497781;HORVU.MOREX.r3.7HG0653680:0.000497781,,
PC1,659512at2759,3,Zm00001eb349390,Zm00001eb349390:0.00477018,SORBI_3001G361700,SORBI_3001G361700:0.00278187,,,,,AT5G05140,AT5G05140:0.00218651
PC1,663580at2759,3,Zm00001eb251530;Zm00001eb430130,Zm00001eb251530:0.0020242;Zm00001eb430130:0.00176365,SORBI_3006G201000,SORBI_3006G201000:0.000361684,,,,,AT1G30650,AT1G30650:0.00211042
PC1,663841at2759,3,Zm00001eb377440,Zm00001eb377440:0.00261927,SORBI_3010G030600,SORBI_3010G030600:0.00201892,LOC_Os11g05940,LOC_Os11g05940:0.000781099,,,,
PC1,664312at2759,3,,,SORBI_3003G320500,SORBI_3003G320500:0.000127273,LOC_Os07g01050,LOC_Os07g01050:0.000535512,,,AT2G32300,AT2G32300:7.94438e-05
PC1,667822at3193,3,Zm00001eb066580;Zm00001eb077010;Zm00001eb433490,Zm00001eb066580:0.00408832;Zm00001eb077010:0.000952278;Zm00001eb433490:0.00172279,,,LOC_Os08g01008,LOC_Os08g01008:0.000821041,,,AT1G10820,AT1G10820:0.00157759
PC1,674615at2759,3,Zm00001eb314350,Zm00001eb314350:0.00154619,SORBI_3002G219400,SORBI_3002G219400:0.00128228,,,,,AT2G31940,AT2G31940:0.00124389
PC1,683452at2759,3,Zm00001eb124810,Zm00001eb124810:0.00116505,,,,,HORVU.MOREX.r3.3HG0226800,HORVU.MOREX.r3.3HG0226800:0.000994538,AT5G16220,AT5G16220:0.000164009
PC1,685579at2759,3,Zm00001eb350250,Zm00001eb350250:0.00352041,SORBI_3009G058800,SORBI_3009G058800:0.000986265,,,,,AT2G40475,AT2G40475:0.00146588
PC1,695290at2759,3,Zm00001eb425430,Zm00001eb425430:0.000389667,SORBI_3004G206600,SORBI_3004G206600:0.000647618,,,,,AT4G20370;AT5G03840,AT4G20370:0.00189836;AT5G03840:0.00241635
PC1,702884at2759,3,Zm00001eb353560,Zm00001eb353560:0.0037843,SORBI_3003G280400,SORBI_3003G280400:0.00113593,,,,,AT2G19860,AT2G19860:0.000630818
PC1,705275at2759,3,Zm00001eb096820;Zm00001eb362000,Zm00001eb096820:0.00286973;Zm00001eb362000:0.00158339,,,,,HORVU.MOREX.r3.6HG0556600,HORVU.MOREX.r3.6HG0556600:6.47498e-05,AT1G04610,AT1G04610:7.97401e-05
PC1,718954at2759,3,Zm00001eb037360,Zm00001eb037360:0.00107683,SORBI_3002G266000,SORBI_3002G266000:0.0019512,,,,,AT2G31820,AT2G31820:1.6486e-05
PC1,723696at2759,3,,,SORBI_3001G003300,SORBI_3001G003300:0.00101812,,,HORVU.MOREX.r3.2HG0113040,HORVU.MOREX.r3.2HG0113040:0.00075826,AT1G51500,AT1G51500:0.00189395
PC1,741905at2759,3,Zm00001eb061310;Zm00001eb212690;Zm00001eb403440,Zm00001eb061310:0.00173278;Zm00001eb212690:0.00464283;Zm00001eb403440:0.000310243,,,LOC_Os03g08030;LOC_Os10g01540,LOC_Os03g08030:3.85119e-05;LOC_Os10g01540:6.34079e-06,,,AT5G11150,AT5G11150:0.00224695
PC1,788495at2759,3,Zm00001eb048420;Zm00001eb186860,Zm00001eb048420:2.5044e-05;Zm00001eb186860:0.00352798,SORBI_3002G180000,SORBI_3002G180000:0.000675205,,,,,AT1G76360;AT2G02800;AT2G45910;AT5G15080,AT1G76360:0.00175114;AT2G02800:0.00215385;AT2G45910:0.00239056;AT5G15080:0.000118712
PC1,792806at2759,3,Zm00001eb341910,Zm00001eb341910:7.13559e-05,SORBI_3003G287400,SORBI_3003G287400:0.00126486,,,,,AT1G64060,AT1G64060:0.00208049
PC1,85403at2759,3,Zm00001eb426060,Zm00001eb426060:0.000249317,SORBI_3006G138500,SORBI_3006G138500:0.00140912,,,HORVU.MOREX.r3.4HG0408180,HORVU.MOREX.r3.4HG0408180:0.00175132,,
PC1,87165at2759,3,Zm00001eb369540,Zm00001eb369540:0.000913651,SORBI_3003G324600,SORBI_3003G324600:0.00149909,,,,,AT5G53900,AT5G53900:0.00168198
PC1,100415at38820,2,Zm00001eb271600,Zm00001eb271600:0.00219037,SORBI_3010G053900,SORBI_3010G053900:0.0005341,,,,,,
PC1,101001at38820,2,Zm00001eb073310,Zm00001eb073310:0.000543474,,,,,HORVU.MOREX.r3.2HG0186500,HORVU.MOREX.r3.2HG0186500:0.000123768,,
PC1,10156at38820,2,Zm00001eb394190,Zm00001eb394190:0.000969698,SORBI_3001G360000,SORBI_3001G360000:3.02328e-06,,,,,,
PC1,102233at2759,2,,,SORBI_3004G038000,SORBI_3004G038000:0.00142755,,,HORVU.MOREX.r3.6HG0558040,HORVU.MOREX.r3.6HG0558040:0.000709398,,
PC1,102331at38820,2,Zm00001eb152170,Zm00001eb152170:0.00243211,SORBI_3003G307400,SORBI_3003G307400:0.000182429,,,,,,
PC1,103118at38820,2,Zm00001eb224690,Zm00001eb224690:0.00252771,,,,,HORVU.MOREX.r3.7HG0735360,HORVU.MOREX.r3.7HG0735360:0.000105162,,
PC1,104270at38820,2,Zm00001eb110030;Zm00001eb394180,Zm00001eb110030:0.00102378;Zm00001eb394180:0.000969698,SORBI_3001G359800,SORBI_3001G359800:3.02328e-06,,,,,,
PC1,104575at38820,2,Zm00001eb061540,Zm00001eb061540:0.00312759,SORBI_3001G048000,SORBI_3001G048000:0.00173289,,,,,,
PC1,104622at2759,2,Zm00001eb158210,Zm00001eb158210:0.00396315,,,,,,,AT2G31110,AT2G31110:0.00107837
PC1,106346at38820,2,Zm00001eb058960,Zm00001eb058960:0.000901287,SORBI_3001G074601,SORBI_3001G074601:0.00264167,,,,,,
PC1,106390at38820,2,Zm00001eb073300,Zm00001eb073300:0.000543474,,,,,HORVU.MOREX.r3.2HG0186490,HORVU.MOREX.r3.2HG0186490:0.000123768,,
PC1,106572at38820,2,Zm00001eb059960,Zm00001eb059960:0.000556821,,,,,HORVU.MOREX.r3.5HG0516730,HORVU.MOREX.r3.5HG0516730:0.00183358,,
PC1,108071at2759,2,Zm00001eb160170,Zm00001eb160170:0.00208085,,,,,,,AT1G17650,AT1G17650:0.00180578
PC1,108896at3193,2,Zm00001eb116250,Zm00001eb116250:0.00331724,,,,,,,AT3G58510;AT3G58570,AT3G58510:0.000371281;AT3G58570:0.000559942
PC1,10905at33090,2,,,SORBI_3003G303300,SORBI_3003G303300:0.00260029,LOC_Os06g05480,LOC_Os06g05480:0.000649782,,,,
PC1,109082at38820,2,Zm00001eb060700,Zm00001eb060700:0.00104302,SORBI_3001G057500,SORBI_3001G057500:0.000166492,,,,,,
PC1,109460at38820,2,Zm00001eb386480,Zm00001eb386480:0.00301605,SORBI_3010G186400,SORBI_3010G186400:0.00217323,,,,,,
PC1,109706at38820,2,Zm00001eb110450,Zm00001eb110450:0.00372941,,,,,HORVU.MOREX.r3.2HG0119030,HORVU.MOREX.r3.2HG0119030:0.00083132,,
PC1,110816at2759,2,,,,,,,HORVU.MOREX.r3.7HG0716430,HORVU.MOREX.r3.7HG0716430:0.00154246,AT5G46700,AT5G46700:0.00217082
PC1,111228at38820,2,Zm00001eb074070,Zm00001eb074070:0.000575853,,,,,HORVU.MOREX.r3.2HG0188130,HORVU.MOREX.r3.2HG0188130:0.000360342,,
PC1,1145at38820,2,Zm00001eb396890,Zm00001eb396890:0.00261768,,,,,HORVU.MOREX.r3.4HG0384370,HORVU.MOREX.r3.4HG0384370:0.00114482,,
PC1,11480at4447,2,,,SORBI_3001G080000,SORBI_3001G080000:0.000661911,,,HORVU.MOREX.r3.5HG0439610,HORVU.MOREX.r3.5HG0439610:0.00173626,,
PC1,11824at38820,2,Zm00001eb255090,Zm00001eb255090:0.00179972,,,,,HORVU.MOREX.r3.6HG0614570,HORVU.MOREX.r3.6HG0614570:0.00127622,,
PC1,1200726at2759,2,Zm00001eb294670;Zm00001eb319760,Zm00001eb294670:0.0044425;Zm00001eb319760:0.00177173,,,,,,,AT2G41630,AT2G41630:0.000883477
PC1,12498at38820,2,Zm00001eb375490,Zm00001eb375490:0.000380146,SORBI_3004G336100;SORBI_3010G054600,SORBI_3004G336100:0.000144903;SORBI_3010G054600:0.000542068,,,,,,
PC1,12615at38820,2,Zm00001eb258440,Zm00001eb258440:0.00314784,SORBI_3004G339000,SORBI_3004G339000:0.00259302,,,,,,
PC1,12757at2759,2,,,SORBI_3003G223400,SORBI_3003G223400:0.0030819,,,,,AT2G46410,AT2G46410:0.00209627
PC1,129113at3193,2,,,,,,,HORVU.MOREX.r3.3HG0283990,HORVU.MOREX.r3.3HG0283990:0.0017291,AT5G57020,AT5G57020:0.000852544
PC1,131670at33090,2,Zm00001eb016930,Zm00001eb016930:0.00133161,,,LOC_Os04g06879,LOC_Os04g06879:7.23342e-06,,,,
PC1,132388at3193,2,,,SORBI_3003G300800,SORBI_3003G300800:0.00237438,,,,,AT1G02400,AT1G02400:0.00156425
PC1,132787at33090,2,,,,,,,HORVU.MOREX.r3.3HG0331000,HORVU.MOREX.r3.3HG0331000:0.00105101,AT5G02800,AT5G02800:0.000721198
PC1,1327at38820,2,Zm00001eb396880,Zm00001eb396880:0.00261768,,,,,HORVU.MOREX.r3.4HG0384360,HORVU.MOREX.r3.4HG0384360:0.00114482,,
PC1,132870at2759,2,Zm00001eb113360,Zm00001eb113360:5.89251e-05,,,,,,,AT5G54510,AT5G54510:0.00126621
PC1,13560at4447,2,Zm00001eb110040,Zm00001eb110040:0.00280976,SORBI_3001G359400,SORBI_3001G359400:3.02328e-06,,,,,,
PC1,13677at38820,2,Zm00001eb105810,Zm00001eb105810:0.00150484,SORBI_3002G314400,SORBI_3002G314400:0.00127075,,,,,,
PC1,138101at2759,2,Zm00001eb018360,Zm00001eb018360:0.000370718,SORBI_3003G223200,SORBI_3003G223200:0.0030819,,,,,,
PC1,142335at2759,2,Zm00001eb217860,Zm00001eb217860:0.000553434,,,,,,,AT3G63210,AT3G63210:0.0013213
PC1,143673at2759,2,Zm00001eb394300,Zm00001eb394300:0.00216324,,,,,,,AT3G50620,AT3G50620:0.000301178
PC1,145254at3193,2,Zm00001eb063750,Zm00001eb063750:0.00252989,,,,,,,AT3G11710,AT3G11710:0.00178567
PC1,148788at3193,2,Zm00001eb199100,Zm00001eb199100:0.00043921,,,,,,,AT1G22410,AT1G22410:0.00096943
PC1,148967at2759,2,Zm00001eb044960;Zm00001eb221040,Zm00001eb044960:0.000386225;Zm00001eb221040:0.000215164,,,LOC_Os10g04910,LOC_Os10g04910:1.29328e-07,,,,
PC1,153653at3193,2,Zm00001eb329450,Zm00001eb329450:0.00190218,,,,,,,AT3G09720,AT3G09720:0.000251411
PC1,1547at38820,2,Zm00001eb160620,Zm00001eb160620:0.00281368,,,LOC_Os01g05870,LOC_Os01g05870:0.000394965,,,,
PC1,15502at2759,2,Zm00001eb395980,Zm00001eb395980:0.000666671,,,,,,,AT1G74460,AT1G74460:0.00234624
PC1,159045at3193,2,Zm00001eb369010,Zm00001eb369010:0.00460162,SORBI_3003G335700,SORBI_3003G335700:0.00111101,,,,,,
PC1,15945at2759,2,Zm00001eb407990,Zm00001eb407990:0.00126493,SORBI_3008G053600,SORBI_3008G053600:0.00217327,,,,,,
PC1,160884at2759,2,Zm00001eb147120,Zm00001eb147120:3.4392e-05,,,,,HORVU.MOREX.r3.3HG0300600;HORVU.MOREX.r3.3HG0300610,HORVU.MOREX.r3.3HG0300600:0.00181338;HORVU.MOREX.r3.3HG0300610:0.00181338,,
PC1,162701at3193,2,Zm00001eb253510,Zm00001eb253510:0.00248502,,,,,,,AT5G14890,AT5G14890:0.00141253
PC1,16345at3193,2,Zm00001eb042260;Zm00001eb255170,Zm00001eb042260:0.00116493;Zm00001eb255170:0.00458425,,,,,,,AT1G22210,AT1G22210:0.00138533
PC1,16395at38820,2,,,SORBI_3001G089800,SORBI_3001G089800:0.00121166,,,HORVU.MOREX.r3.5HG0510470,HORVU.MOREX.r3.5HG0510470:0.00188491,,
PC1,16445at4447,2,,,SORBI_3002G180100,SORBI_3002G180100:0.000675205,LOC_Os10g04640,LOC_Os10g04640:0.000820891,,,,
PC1,166961at2759,2,Zm00001eb151450;Zm00001eb369840,Zm00001eb151450:0.00143863;Zm00001eb369840:0.000463193,SORBI_3003G317200,SORBI_3003G317200:0.00228794,,,,,,
PC1,167873at3193,2,Zm00001eb258480,Zm00001eb258480:0.00414035,,,,,,,AT1G04780,AT1G04780:0.000728517
PC1,168202at33090,2,Zm00001eb276980;Zm00001eb356140,Zm00001eb276980:0.00429723;Zm00001eb356140:0.00195703,,,,,,,AT5G43810,AT5G43810:0.000879611
PC1,169585at2759,2,Zm00001eb229340,Zm00001eb229340:0.00481445,,,,,,,AT5G35180,AT5G35180:0.000700018
PC1,170271at2759,2,Zm00001eb121270,Zm00001eb121270:0.00167058,,,,,,,AT2G19810,AT2G19810:0.0014476
PC1,171349at2759,2,Zm00001eb038600,Zm00001eb038600:0.000769899,,,,,,,AT5G32470,AT5G32470:0.00135453
PC1,172872at2759,2,Zm00001eb430610,Zm00001eb430610:0.00338856,SORBI_3006G209000;SORBI_3006G209300,SORBI_3006G209000:9.81866e-05;SORBI_3006G209300:9.81866e-05,,,,,,
PC1,173634at3193,2,Zm00001eb415720,Zm00001eb415720:0.0047301,,,,,HORVU.MOREX.r3.3HG0300360,HORVU.MOREX.r3.3HG0300360:0.00178525,,
PC1,17425at2759,2,Zm00001eb226040,Zm00001eb226040:0.00383975,,,,,,,AT1G73620,AT1G73620:0.000309572
PC1,174853at2759,2,Zm00001eb432140,Zm00001eb432140:0.00421542,SORBI_3006G241000,SORBI_3006G241000:0.00186684,,,,,,
PC1,177033at3193,2,Zm00001eb060660,Zm00001eb060660:0.00104302,SORBI_3001G057800,SORBI_3001G057800:0.000166492,,,,,,
PC1,177107at33090,2,Zm00001eb177630,Zm00001eb177630:0.000947932,,,,,,,AT1G16240,AT1G16240:0.00159757
PC1,17938at38820,2,Zm00001eb061500,Zm00001eb061500:0.00312759,SORBI_3001G048700,SORBI_3001G048700:0.00173289,,,,,,
PC1,181680at2759,2,,,,,,,HORVU.MOREX.r3.1HG0012340,HORVU.MOREX.r3.1HG0012340:0.00166245,AT5G54800,AT5G54800:0.00068011
PC1,18184at38820,2,,,SORBI_3001G057600,SORBI_3001G057600:0.000166492,,,HORVU.MOREX.r3.5HG0509900,HORVU.MOREX.r3.5HG0509900:0.000141086,,
PC1,182087at3193,2,Zm00001eb169610,Zm00001eb169610:0.00233754,SORBI_3005G110535,SORBI_3005G110535:0.000335198,,,,,,
PC1,182454at3193,2,Zm00001eb035820,Zm00001eb035820:0.000662492,,,,,,,AT2G27100,AT2G27100:0.000483962
PC1,185185at3193,2,Zm00001eb362660,Zm00001eb362660:0.000681977,,,,,,,AT3G21070,AT3G21070:0.00014081
PC1,187007at3193,2,,,,,,,HORVU.MOREX.r3.4HG0385690,HORVU.MOREX.r3.4HG0385690:0.00152787,AT5G05820,AT5G05820:0.00240935
PC1,1873676at2759,2,Zm00001eb286960,Zm00001eb286960:0.000868284,,,,,,,AT5G02140,AT5G02140:0.00102224
PC1,188226at3193,2,,,SORBI_3001G359601,SORBI_3001G359601:3.02328e-06,,,,,AT2G38905,AT2G38905:0.000300564
PC1,189633at3193,2,Zm00001eb230510,Zm00001eb230510:0.00441897,,,,,,,AT5G37475,AT5G37475:0.00142951
PC1,190162at2759,2,Zm00001eb135880,Zm00001eb135880:0.000958649,,,,,,,AT3G12970,AT3G12970:0.00248622
PC1,190584at3193,2,,,SORBI_3009G191200,SORBI_3009G191200:0.00200085,,,,,AT1G04270,AT1G04270:0.000294445
PC1,191499at2759,2,Zm00001eb017630,Zm00001eb017630:0.000229499,,,,,,,AT2G36000,AT2G36000:0.00226788
PC1,191745at2759,2,Zm00001eb119630,Zm00001eb119630:0.00336621,,,,,,,AT4G11150,AT4G11150:6.68077e-06
PC1,192520at2759,2,Zm00001eb359150,Zm00001eb359150:0.00225818,,,,,,,AT1G70460,AT1G70460:0.00164593
PC1,192930at3193,2,Zm00001eb134490,Zm00001eb134490:0.00378647,,,,,,,AT5G62310,AT5G62310:2.54514e-05
PC1,195289at3193,2,Zm00001eb001840,Zm00001eb001840:0.00276415,,,,,,,AT4G01310,AT4G01310:0.00053616
PC1,195798at3193,2,,,,,,,HORVU.MOREX.r3.7HG0656230,HORVU.MOREX.r3.7HG0656230:0.00120842,AT5G30490,AT5G30490:0.0023406
PC1,195886at3193,2,Zm00001eb363750,Zm00001eb363750:0.00288028,SORBI_3003G412400,SORBI_3003G412400:0.00110043,,,,,,
PC1,197463at2759,2,Zm00001eb290530,Zm00001eb290530:0.000936493,,,,,,,AT3G22820,AT3G22820:0.00175938
PC1,19829at38820,2,Zm00001eb105820;Zm00001eb338920,Zm00001eb105820:0.00150484;Zm00001eb338920:0.00219638,SORBI_3002G314700,SORBI_3002G314700:0.00127075,,,,,,
PC1,1984at38820,2,Zm00001eb369830,Zm00001eb369830:0.000463193,SORBI_3003G317600,SORBI_3003G317600:0.00228794,,,,,,
PC1,19885at38820,2,,,SORBI_3002G219200,SORBI_3002G219200:0.00128228,,,HORVU.MOREX.r3.5HG0485130,HORVU.MOREX.r3.5HG0485130:0.000835985,,
PC1,20216at4447,2,Zm00001eb324410,Zm00001eb324410:0.00220516,SORBI_3003G343500,SORBI_3003G343500:0.00249379,,,,,,
PC1,202744at2759,2,Zm00001eb309110,Zm00001eb309110:0.000768694,SORBI_3002G154600,SORBI_3002G154600:0.000979882,,,,,,
PC1,20357at3193,2,,,,,LOC_Os02g06980,LOC_Os02g06980:0.000610922,,,AT1G32060,AT1G32060:0.00176302
PC1,2042608at2759,2,,,,,,,HORVU.MOREX.r3.3HG0304210;HORVU.MOREX.r3.7HG0732290,HORVU.MOREX.r3.3HG0304210:0.000183768;HORVU.MOREX.r3.7HG0732290:0.00180337,AT1G15950,AT1G15950:6.93877e-05
PC1,20507at38820,2,Zm00001eb374760,Zm00001eb374760:0.000638027,,,,,HORVU.MOREX.r3.7HG0658780,HORVU.MOREX.r3.7HG0658780:0.00104789,,
PC1,205574at3193,2,,,SORBI_3003G378900,SORBI_3003G378900:0.0011711,,,HORVU.MOREX.r3.3HG0307170,HORVU.MOREX.r3.3HG0307170:0.00171781,,
PC1,20863at38820,2,Zm00001eb052460,Zm00001eb052460:0.00406502,,,,,HORVU.MOREX.r3.4HG0340660,HORVU.MOREX.r3.4HG0340660:0.000701715,,
PC1,20885at3193,2,Zm00001eb061510,Zm00001eb061510:0.00312759,,,,,,,AT4G25650,AT4G25650:8.26596e-07
PC1,2126835at2759,2,Zm00001eb290750;Zm00001eb338910;Zm00001eb368950,Zm00001eb290750:0.000249917;Zm00001eb338910:0.00219638;Zm00001eb368950:0.00369214,,,,,,,AT4G23740,AT4G23740:0.000519596
PC1,21290at38820,2,Zm00001eb042160,Zm00001eb042160:0.00190152,SORBI_3002G181800,SORBI_3002G181800:0.00285763,,,,,,
PC1,2132983at2759,2,,,SORBI_3005G124200,SORBI_3005G124200:0.00159141,,,HORVU.MOREX.r3.2HG0199040,HORVU.MOREX.r3.2HG0199040:0.000298071,,
PC1,216480at3193,2,Zm00001eb363890,Zm00001eb363890:0.0020047,,,,,,,AT5G50870,AT5G50870:0.00222807
PC1,216932at3193,2,Zm00001eb253890,Zm00001eb253890:0.00255942,SORBI_3004G246200,SORBI_3004G246200:0.00211041,,,,,,
PC1,219793at2759,2,Zm00001eb173060,Zm00001eb173060:0.00433626,,,,,,,AT4G21310,AT4G21310:0.000560186
PC1,2217459at2759,2,Zm00001eb368990,Zm00001eb368990:0.00460162,,,,,,,AT1G09780,AT1G09780:0.000887124
PC1,222020at2759,2,,,SORBI_3003G425850;SORBI_3003G426000;SORBI_3003G426100;SORBI_3003G426300;SORBI_3003G426400;SORBI_3003G426500;SORBI_3003G426600,SORBI_3003G425850:0.000498521;SORBI_3003G426000:0.000498521;SORBI_3003G426100:0.000498521;SORBI_3003G426300:0.000498521;SORBI_3003G426400:0.000498521;SORBI_3003G426500:0.000498521;SORBI_3003G426600:0.000498521,,,HORVU.MOREX.r3.3HG0319710,HORVU.MOREX.r3.3HG0319710:4.07387e-06,,
PC1,2225058at2759,2,Zm00001eb199570;Zm00001eb324540,Zm00001eb199570:0.00341361;Zm00001eb324540:0.0011955,,,,,,,AT1G79630;AT4G03415,AT1G79630:0.00136148;AT4G03415:0.00122521
PC1,222535at3193,2,,,SORBI_3003G226700,SORBI_3003G226700:0.000473734,,,,,AT3G16630,AT3G16630:0.00193179
PC1,222995at2759,2,Zm00001eb294520;Zm00001eb294530,Zm00001eb294520:0.00401899;Zm00001eb294530:0.00401899,,,,,HORVU.MOREX.r3.3HG0224690,HORVU.MOREX.r3.3HG0224690:7.04626e-06,,
PC1,225364at3193,2,Zm00001eb198650,Zm00001eb198650:0.000257565,,,,,HORVU.MOREX.r3.3HG0294490,HORVU.MOREX.r3.3HG0294490:0.000294899,,
PC1,226181at2759,2,,,,,,,HORVU.MOREX.r3.3HG0238350;HORVU.MOREX.r3.7HG0636590,HORVU.MOREX.r3.3HG0238350:0.00104572;HORVU.MOREX.r3.7HG0636590:0.0012576,AT4G39380,AT4G39380:0.00201576
PC1,226419at2759,2,Zm00001eb324180,Zm00001eb324180:0.00399215,,,,,,,AT1G50310,AT1G50310:0.00183561
PC1,226434at3193,2,Zm00001eb227730,Zm00001eb227730:0.000346565,,,,,,,AT1G80370,AT1G80370:0.00120267
PC1,226573at2759,2,Zm00001eb312440,Zm00001eb312440:0.00283114,,,,,,,AT5G65470,AT5G65470:0.000762031
PC1,22687at2759,2,Zm00001eb317210,Zm00001eb317210:0.00047042,,,,,,,AT1G51630;AT3G21190,AT1G51630:7.63389e-07;AT3G21190:0.00129496
PC1,227384at2759,2,Zm00001eb167470,Zm00001eb167470:0.00128372,,,,,HORVU.MOREX.r3.1HG0053620,HORVU.MOREX.r3.1HG0053620:0.00105619,,
PC1,22841at38820,2,Zm00001eb111570;Zm00001eb330690,Zm00001eb111570:0.00390029;Zm00001eb330690:0.00413525,SORBI_3002G418200,SORBI_3002G418200:0.0011089,,,,,,
PC1,228791at2759,2,Zm00001eb066590,Zm00001eb066590:0.00408832,,,,,HORVU.MOREX.r3.2HG0211190,HORVU.MOREX.r3.2HG0211190:0.000200545,,
PC1,22at38820,2,Zm00001eb377420,Zm00001eb377420:0.00261927,SORBI_3010G030800,SORBI_3010G030800:0.00201892,,,,,,
PC1,231347at2759,2,,,SORBI_3004G206100,SORBI_3004G206100:0.000647618,,,HORVU.MOREX.r3.4HG0340650,HORVU.MOREX.r3.4HG0340650:0.000701715,,
PC1,23167at38820,2,Zm00001eb219580,Zm00001eb219580:0.000600664,,,LOC_Os03g05820,LOC_Os03g05820:0.000747966,,,,
PC1,232334at2759,2,Zm00001eb369550,Zm00001eb369550:0.00109531,SORBI_3003G324500,SORBI_3003G324500:0.00149909,,,,,,
PC1,234997at2759,2,Zm00001eb368400,Zm00001eb368400:0.000980982,,,,,HORVU.MOREX.r3.3HG0303840,HORVU.MOREX.r3.3HG0303840:0.00133739,,
PC1,23661at38820,2,,,SORBI_3003G380100,SORBI_3003G380100:0.000310277,,,HORVU.MOREX.r3.3HG0307000,HORVU.MOREX.r3.3HG0307000:0.000662462,,
PC1,238726at3193,2,Zm00001eb142350,Zm00001eb142350:0.00278777,,,,,,,AT1G02880,AT1G02880:0.00218652
PC1,240728at3193,2,Zm00001eb422570,Zm00001eb422570:0.0043031,,,,,,,AT1G36390,AT1G36390:0.00153262
PC1,241933at3193,2,Zm00001eb193380,Zm00001eb193380:0.00472891,,,,,,,AT2G32950,AT2G32950:0.00200375
