Phenotype,species,snp,chr,pos,p,logp
pH,Arabidopsis,Chr2_5904854.0,2,5904854,1.843223e-05,4.73442211903446
pH,Arabidopsis,Chr3_8873116.0,3,8873116,1.853749e-05,4.73194907024251
pH,Arabidopsis,Chr5_5311929.0,5,5311929,1.858745e-05,4.73078018671495
pH,Arabidopsis,Chr2_7626253.0,2,7626253,1.861673e-05,4.73009659981394
pH,Arabidopsis,Chr4_5845720.0,4,5845720,1.888161e-05,4.72396097697097
pH,Arabidopsis,Chr1_16820752.0,1,16820752,1.891461e-05,4.72320260898895
pH,Arabidopsis,Chr5_2855764.0,5,2855764,1.904472e-05,4.72022540805679
pH,Arabidopsis,Chr5_11387377.0,5,11387377,1.920453e-05,4.71659631702805
pH,Arabidopsis,Chr2_5514253.0,2,5514253,1.921648e-05,4.71632616175488
pH,Arabidopsis,Chr4_17395294.0,4,17395294,1.921917e-05,4.71626537172488
pH,Arabidopsis,Chr2_7676934.0,2,7676934,1.924898e-05,4.71559227873252
pH,Arabidopsis,Chr3_9218502.0,3,9218502,1.92559e-05,4.71543617811114
pH,Arabidopsis,Chr5_25558051.0,5,25558051,1.937882e-05,4.71267267120118
pH,Arabidopsis,Chr2_7590555.0,2,7590555,1.95402e-05,4.70907099545594
pH,Arabidopsis,Chr2_7594892.0,2,7594892,1.95402e-05,4.70907099545594
pH,Arabidopsis,Chr2_7595602.0,2,7595602,1.95402e-05,4.70907099545594
pH,Arabidopsis,Chr2_7595621.0,2,7595621,1.95402e-05,4.70907099545594
pH,Arabidopsis,Chr5_25556910.0,5,25556910,1.970775e-05,4.70536295554616
pH,Arabidopsis,Chr2_5916374.0,2,5916374,2.001303e-05,4.69868715360968
pH,Arabidopsis,Chr2_5614707.0,2,5614707,2.066631e-05,4.68473706036827
pH,Arabidopsis,Chr2_6764809.0,2,6764809,2.075135e-05,4.68295364456736
pH,Arabidopsis,Chr5_26416722.0,5,26416722,2.093919e-05,4.67904012233885
pH,Arabidopsis,Chr5_22085998.0,5,22085998,2.15507e-05,4.66653861871903
pH,Arabidopsis,Chr5_22086150.0,5,22086150,2.15507e-05,4.66653861871903
pH,Arabidopsis,Chr3_14585485.0,3,14585485,2.157964e-05,4.66595580466319
pH,Arabidopsis,Chr2_5879490.0,2,5879490,2.167806e-05,4.66397958601711
pH,Arabidopsis,Chr5_26412837.0,5,26412837,2.172764e-05,4.66298744305997
pH,Arabidopsis,Chr5_5311742.0,5,5311742,2.191182e-05,4.65932154835759
pH,Arabidopsis,Chr5_10841237.0,5,10841237,2.220325e-05,4.65358345105566
pH,Arabidopsis,Chr3_2989331.0,3,2989331,2.261228e-05,4.64565564546108
pH,Arabidopsis,Chr1_5053628.0,1,5053628,2.270225e-05,4.64393109813023
pH,Arabidopsis,Chr2_5453334.0,2,5453334,2.285264e-05,4.64106362179964
pH,Arabidopsis,Chr3_9190843.0,3,9190843,2.29798e-05,4.63865375542469
pH,Arabidopsis,Chr4_5845512.0,4,5845512,2.310352e-05,4.63632184694273
pH,Arabidopsis,Chr2_5909443.0,2,5909443,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5910705.0,2,5910705,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5912556.0,2,5912556,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5912917.0,2,5912917,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5912943.0,2,5912943,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5912954.0,2,5912954,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5912955.0,2,5912955,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5912981.0,2,5912981,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5912984.0,2,5912984,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913037.0,2,5913037,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913118.0,2,5913118,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913191.0,2,5913191,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913278.0,2,5913278,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913290.0,2,5913290,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913476.0,2,5913476,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913817.0,2,5913817,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913856.0,2,5913856,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913906.0,2,5913906,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913911.0,2,5913911,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5913974.0,2,5913974,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914048.0,2,5914048,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914160.0,2,5914160,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914191.0,2,5914191,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914222.0,2,5914222,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914289.0,2,5914289,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914330.0,2,5914330,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914418.0,2,5914418,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914439.0,2,5914439,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914441.0,2,5914441,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914474.0,2,5914474,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr2_5914557.0,2,5914557,2.336356e-05,4.63146098131316
pH,Arabidopsis,Chr1_5053152.0,1,5053152,2.346814e-05,4.62952132964924
pH,Arabidopsis,Chr1_16471631.0,1,16471631,2.351998e-05,4.62856305189409
pH,Arabidopsis,Chr2_5882669.0,2,5882669,2.354905e-05,4.62802660819877
pH,Arabidopsis,Chr1_17440695.0,1,17440695,2.359382e-05,4.6272017381898
pH,Arabidopsis,Chr1_12048708.0,1,12048708,2.372867e-05,4.62472660345347
pH,Arabidopsis,Chr1_12050038.0,1,12050038,2.372867e-05,4.62472660345347
pH,Arabidopsis,Chr2_5877891.0,2,5877891,2.378407e-05,4.623713825609
pH,Arabidopsis,Chr4_3586452.0,4,3586452,2.413595e-05,4.61733560251597
pH,Arabidopsis,Chr4_3586611.0,4,3586611,2.413595e-05,4.61733560251597
pH,Arabidopsis,Chr5_25676422.0,5,25676422,2.446467e-05,4.61146063799297
pH,Arabidopsis,Chr1_5361839.0,1,5361839,2.453023e-05,4.61029837974867
pH,Arabidopsis,Chr4_707646.0,4,707646,2.466497e-05,4.60791940843384
pH,Arabidopsis,Chr3_18638963.0,3,18638963,2.527323e-05,4.59733925030274
pH,Arabidopsis,Chr5_2504076.0,5,2504076,2.552105e-05,4.59310146161917
pH,Arabidopsis,Chr5_2504117.0,5,2504117,2.552105e-05,4.59310146161917
pH,Arabidopsis,Chr5_2504158.0,5,2504158,2.552105e-05,4.59310146161917
pH,Arabidopsis,Chr5_2504287.0,5,2504287,2.552105e-05,4.59310146161917
pH,Arabidopsis,Chr3_21849188.0,3,21849188,2.554669e-05,4.59266536198164
pH,Arabidopsis,Chr3_21850528.0,3,21850528,2.554669e-05,4.59266536198164
pH,Arabidopsis,Chr5_5319135.0,5,5319135,2.554673e-05,4.592664681981
pH,Arabidopsis,Chr5_5320684.0,5,5320684,2.554673e-05,4.592664681981
pH,Arabidopsis,Chr2_5719436.0,2,5719436,2.572598e-05,4.58962807232896
pH,Arabidopsis,Chr2_12439847.0,2,12439847,2.590622e-05,4.58659595069236
pH,Arabidopsis,Chr1_13593419.0,1,13593419,2.595826e-05,4.58572442195351
pH,Arabidopsis,Chr1_13593420.0,1,13593420,2.595826e-05,4.58572442195351
pH,Arabidopsis,Chr5_26366746.0,5,26366746,2.60141e-05,4.58479119463033
pH,Arabidopsis,Chr5_11339921.0,5,11339921,2.619097e-05,4.58184841689182
pH,Arabidopsis,Chr2_5904000.0,2,5904000,2.621243e-05,4.58149271630359
pH,Arabidopsis,Chr5_5426135.0,5,5426135,2.644275e-05,4.57769338096703
pH,Arabidopsis,Chr1_22557856.0,1,22557856,2.661625e-05,4.57485313289703
pH,Arabidopsis,Chr4_18066330.0,4,18066330,2.669398e-05,4.57358666925577
pH,Arabidopsis,Chr3_21850162.0,3,21850162,2.67047e-05,4.5734122965219
pH,Arabidopsis,Chr5_26338423.0,5,26338423,2.69361e-05,4.56966528430308
pH,Arabidopsis,Chr4_4207644.0,4,4207644,2.731299e-05,4.56363075429375
pH,Arabidopsis,Chr5_26416657.0,5,26416657,2.756051e-05,4.55971275018471
pH,Arabidopsis,Chr5_17936884.0,5,17936884,2.771392e-05,4.5573020410181
pH,Arabidopsis,Chr1_7160741.0,1,7160741,2.787525e-05,4.55478122894347
pH,Arabidopsis,Chr4_16441179.0,4,16441179,2.791461e-05,4.55416843537691
pH,Arabidopsis,Chr4_16443670.0,4,16443670,2.791461e-05,4.55416843537691
pH,Arabidopsis,Chr4_16446379.0,4,16446379,2.791461e-05,4.55416843537691
pH,Arabidopsis,Chr4_16448717.0,4,16448717,2.791461e-05,4.55416843537691
pH,Arabidopsis,Chr5_23085579.0,5,23085579,2.805318e-05,4.55201790167435
pH,Arabidopsis,Chr5_23085595.0,5,23085595,2.805318e-05,4.55201790167435
pH,Arabidopsis,Chr5_23085615.0,5,23085615,2.805318e-05,4.55201790167435
pH,Arabidopsis,Chr5_23085622.0,5,23085622,2.805318e-05,4.55201790167435
pH,Arabidopsis,Chr5_24700467.0,5,24700467,2.818816e-05,4.54993327205061
pH,Arabidopsis,Chr5_26405817.0,5,26405817,2.832216e-05,4.54787362809001
pH,Arabidopsis,Chr1_5191107.0,1,5191107,2.847141e-05,4.54559102459677
pH,Arabidopsis,Chr3_14481616.0,3,14481616,2.8629e-05,4.54319382145331
pH,Arabidopsis,Chr2_780518.0,2,780518,2.909727e-05,4.53614775601593
pH,Arabidopsis,Chr5_202082.0,5,202082,2.912531e-05,4.53572944345698
pH,Arabidopsis,Chr5_203966.0,5,203966,2.912531e-05,4.53572944345698
pH,Arabidopsis,Chr5_204664.0,5,204664,2.912531e-05,4.53572944345698
pH,Arabidopsis,Chr5_205246.0,5,205246,2.912531e-05,4.53572944345698
pH,Arabidopsis,Chr3_2382008.0,3,2382008,3.008584e-05,4.5216378584528
pH,Arabidopsis,Chr2_5913197.0,2,5913197,3.01614e-05,4.52054850371197
pH,Arabidopsis,Chr1_5053631.0,1,5053631,3.019048e-05,4.52012998205162
pH,Arabidopsis,Chr4_707454.0,4,707454,3.052163e-05,4.51539227670987
pH,Arabidopsis,Chr2_7694158.0,2,7694158,3.058879e-05,4.51443770205149
pH,Arabidopsis,Chr5_5279899.0,5,5279899,3.081742e-05,4.51120372274494
pH,Arabidopsis,Chr2_7695004.0,2,7695004,3.084834e-05,4.51076820110357
pH,Arabidopsis,Chr1_12272068.0,1,12272068,3.10378e-05,4.50810906968579
pH,Arabidopsis,Chr2_5901995.0,2,5901995,3.10464e-05,4.50798875139005
pH,Arabidopsis,Chr2_5902295.0,2,5902295,3.10464e-05,4.50798875139005
pH,Arabidopsis,Chr2_5438256.0,2,5438256,3.114553e-05,4.50660427438634
pH,Arabidopsis,Chr3_10201893.0,3,10201893,3.122979e-05,4.50543093610755
pH,Arabidopsis,Chr5_24096357.0,5,24096357,3.126299e-05,4.50496948830012
pH,Arabidopsis,Chr2_5879930.0,2,5879930,3.131107e-05,4.50430209088978
pH,Arabidopsis,Chr2_5880149.0,2,5880149,3.131107e-05,4.50430209088978
pH,Arabidopsis,Chr2_5880331.0,2,5880331,3.131107e-05,4.50430209088978
pH,Arabidopsis,Chr2_5903945.0,2,5903945,3.148051e-05,4.50195824046826
pH,Arabidopsis,Chr5_24641434.0,5,24641434,3.149903e-05,4.50170281992893
pH,Arabidopsis,Chr1_17443131.0,1,17443131,3.154812e-05,4.50102651591122
pH,Arabidopsis,Chr1_17445504.0,1,17445504,3.154812e-05,4.50102651591122
pH,Arabidopsis,Chr4_2511024.0,4,2511024,3.199601e-05,4.49490417614957
pH,Arabidopsis,Chr4_2511266.0,4,2511266,3.199601e-05,4.49490417614957
pH,Arabidopsis,Chr5_2504399.0,5,2504399,3.22116e-05,4.49198770256581
pH,Arabidopsis,Chr5_2504408.0,5,2504408,3.22116e-05,4.49198770256581
pH,Arabidopsis,Chr5_2504409.0,5,2504409,3.22116e-05,4.49198770256581
pH,Arabidopsis,Chr5_2504433.0,5,2504433,3.22116e-05,4.49198770256581
pH,Arabidopsis,Chr5_2504435.0,5,2504435,3.22116e-05,4.49198770256581
pH,Arabidopsis,Chr1_5322833.0,1,5322833,3.250152e-05,4.48809632787724
pH,Arabidopsis,Chr5_2504058.0,5,2504058,3.263846e-05,4.48627034101133
pH,Arabidopsis,Chr5_25551791.0,5,25551791,3.315347e-05,4.47947100955229
pH,Arabidopsis,Chr5_7266053.0,5,7266053,3.342829e-05,4.47588583885937
pH,Arabidopsis,Chr1_1668865.0,1,1668865,3.349845e-05,4.47497528765033
pH,Arabidopsis,Chr5_348324.0,5,348324,3.354863e-05,4.47432521008779
pH,Arabidopsis,Chr5_17022743.0,5,17022743,3.372924e-05,4.47199344438817
pH,Arabidopsis,Chr4_5941577.0,4,5941577,3.399979e-05,4.46852376537312
pH,Arabidopsis,Chr5_26416642.0,5,26416642,3.406222e-05,4.46772705037428
pH,Arabidopsis,Chr5_2503663.0,5,2503663,3.431037e-05,4.46457459852524
pH,Arabidopsis,Chr2_7603823.0,2,7603823,3.445026e-05,4.46280749607452
pH,Arabidopsis,Chr4_5939416.0,4,5939416,3.457353e-05,4.4612562761922
pH,Arabidopsis,Chr4_5812776.0,4,5812776,3.467544e-05,4.45997801941518
pH,Arabidopsis,Chr4_5817583.0,4,5817583,3.467544e-05,4.45997801941518
pH,Arabidopsis,Chr4_5818896.0,4,5818896,3.467544e-05,4.45997801941518
pH,Arabidopsis,Chr4_5821779.0,4,5821779,3.467544e-05,4.45997801941518
pH,Arabidopsis,Chr2_7630886.0,2,7630886,3.47213e-05,4.45940402277386
pH,Arabidopsis,Chr2_7633171.0,2,7633171,3.47213e-05,4.45940402277386
pH,Arabidopsis,Chr2_7633627.0,2,7633627,3.47213e-05,4.45940402277386
pH,Arabidopsis,Chr3_21880860.0,3,21880860,3.474533e-05,4.45910355917525
pH,Arabidopsis,Chr3_21883472.0,3,21883472,3.474533e-05,4.45910355917525
pH,Arabidopsis,Chr3_21887150.0,3,21887150,3.474533e-05,4.45910355917525
pH,Arabidopsis,Chr3_21888986.0,3,21888986,3.474533e-05,4.45910355917525
pH,Arabidopsis,Chr3_21889377.0,3,21889377,3.474533e-05,4.45910355917525
pH,Arabidopsis,Chr2_9334649.0,2,9334649,3.487391e-05,4.45749935757879
pH,Arabidopsis,Chr3_9167243.0,3,9167243,3.496821e-05,4.45632659837475
pH,Arabidopsis,Chr2_5911316.0,2,5911316,3.530091e-05,4.45221409906304
pH,Arabidopsis,Chr2_7487562.0,2,7487562,3.546461e-05,4.45020481167275
pH,Arabidopsis,Chr2_5982370.0,2,5982370,3.555483e-05,4.44910139353162
pH,Arabidopsis,Chr1_6911285.0,1,6911285,3.568031e-05,4.44757138101384
pH,Arabidopsis,Chr3_5988292.0,3,5988292,3.569185e-05,4.44743094086561
pH,Arabidopsis,Chr2_2951881.0,2,2951881,3.577238e-05,4.44645216450628
pH,Arabidopsis,Chr1_17444365.0,1,17444365,3.601135e-05,4.44356059741347
pH,Arabidopsis,Chr1_21873533.0,1,21873533,3.649207e-05,4.43780150073292
pH,Arabidopsis,Chr2_5876996.0,2,5876996,3.663149e-05,4.43614541588044
pH,Arabidopsis,Chr2_7479622.0,2,7479622,3.674341e-05,4.43482054113143
pH,Arabidopsis,Chr2_5877306.0,2,5877306,3.69661e-05,4.43219636597608
pH,Arabidopsis,Chr2_7672103.0,2,7672103,3.700047e-05,4.43179275925435
pH,Arabidopsis,Chr1_2113799.0,1,2113799,3.704837e-05,4.43123089471779
pH,Arabidopsis,Chr1_2121799.0,1,2121799,3.704837e-05,4.43123089471779
pH,Arabidopsis,Chr5_2517411.0,5,2517411,3.717662e-05,4.42973009767537
pH,Arabidopsis,Chr5_2521940.0,5,2521940,3.717662e-05,4.42973009767537
pH,Arabidopsis,Chr2_7429291.0,2,7429291,3.744009e-05,4.42666311595807
pH,Arabidopsis,Chr5_2865393.0,5,2865393,3.76239e-05,4.42453618856524
pH,Arabidopsis,Chr2_5913504.0,2,5913504,3.774719e-05,4.42311537285378
pH,Arabidopsis,Chr2_5913572.0,2,5913572,3.774719e-05,4.42311537285378
pH,Arabidopsis,Chr2_5913628.0,2,5913628,3.774719e-05,4.42311537285378
pH,Arabidopsis,Chr5_23507637.0,5,23507637,3.778752e-05,4.42265160995273
pH,Arabidopsis,Chr5_23507638.0,5,23507638,3.778752e-05,4.42265160995273
pH,Arabidopsis,Chr5_23507639.0,5,23507639,3.778752e-05,4.42265160995273
pH,Arabidopsis,Chr1_829335.0,1,829335,3.800117e-05,4.42020303189052
pH,Arabidopsis,Chr4_17404077.0,4,17404077,3.825585e-05,4.41730214408014
pH,Arabidopsis,Chr4_5293906.0,4,5293906,3.827838e-05,4.41704645051767
pH,Arabidopsis,Chr5_14645607.0,5,14645607,3.853246e-05,4.41417326375312
pH,Arabidopsis,Chr2_5916320.0,2,5916320,3.891512e-05,4.40988162600777
pH,Arabidopsis,Chr5_26368338.0,5,26368338,3.903964e-05,4.4084941957885
pH,Arabidopsis,Chr2_7616262.0,2,7616262,3.908477e-05,4.40799243936824
pH,Arabidopsis,Chr5_10841105.0,5,10841105,3.94796e-05,4.40362725617142
pH,Arabidopsis,Chr1_5357222.0,1,5357222,3.975305e-05,4.40062954506149
pH,Arabidopsis,Chr1_5357228.0,1,5357228,3.975305e-05,4.40062954506149
pH,Arabidopsis,Chr1_5357567.0,1,5357567,3.975305e-05,4.40062954506149
pH,Arabidopsis,Chr4_5284299.0,4,5284299,3.994343e-05,4.39855464436985
pH,Arabidopsis,Chr5_2529238.0,5,2529238,4.009164e-05,4.39694617801282
pH,Arabidopsis,Chr5_2529380.0,5,2529380,4.009164e-05,4.39694617801282
pH,Arabidopsis,Chr5_2529611.0,5,2529611,4.009164e-05,4.39694617801282
pH,Arabidopsis,Chr1_17349986.0,1,17349986,4.021695e-05,4.39559086880632
pH,Arabidopsis,Chr2_7427738.0,2,7427738,4.031301e-05,4.39455477372522
pH,Arabidopsis,Chr5_12995145.0,5,12995145,4.054261e-05,4.39208829629148
pH,Arabidopsis,Chr2_5880186.0,2,5880186,4.069448e-05,4.39046449662549
pH,Arabidopsis,Chr5_5280313.0,5,5280313,4.098084e-05,4.38741914394297
pH,Arabidopsis,Chr2_5916795.0,2,5916795,4.150259e-05,4.38192479997201
pH,Arabidopsis,Chr3_22907692.0,3,22907692,4.189051e-05,4.3778843522471
pH,Arabidopsis,Chr1_2107568.0,1,2107568,4.18919e-05,4.37786994183972
pH,Arabidopsis,Chr1_5350567.0,1,5350567,4.191133e-05,4.37766855719298
pH,Arabidopsis,Chr1_5350845.0,1,5350845,4.191133e-05,4.37766855719298
pH,Arabidopsis,Chr1_5350969.0,1,5350969,4.191133e-05,4.37766855719298
pH,Arabidopsis,Chr5_23085643.0,5,23085643,4.201943e-05,4.37654984316123
pH,Arabidopsis,Chr5_25664531.0,5,25664531,4.23238e-05,4.37341534652715
pH,Arabidopsis,Chr5_26411311.0,5,26411311,4.292839e-05,4.36725539913359
pH,Arabidopsis,Chr2_5877533.0,2,5877533,4.29486e-05,4.3670509883446
pH,Arabidopsis,Chr4_5941746.0,4,5941746,4.29789e-05,4.36674470401543
pH,Arabidopsis,Chr2_5426215.0,2,5426215,4.309115e-05,4.36561191547325
pH,Arabidopsis,Chr1_12050180.0,1,12050180,4.319665e-05,4.36454993241953
pH,Arabidopsis,Chr1_2120485.0,1,2120485,4.338053e-05,4.36270514631285
pH,Arabidopsis,Chr5_25553176.0,5,25553176,4.367454e-05,4.35977166050677
pH,Arabidopsis,Chr5_25553513.0,5,25553513,4.367454e-05,4.35977166050677
pH,Arabidopsis,Chr1_5351151.0,1,5351151,4.378555e-05,4.35866919065278
pH,Arabidopsis,Chr2_7458717.0,2,7458717,4.38469e-05,4.35806110607184
pH,Arabidopsis,Chr5_26353342.0,5,26353342,4.396048e-05,4.35693757420548
pH,Arabidopsis,Chr5_26353526.0,5,26353526,4.396048e-05,4.35693757420548
pH,Arabidopsis,Chr5_26353529.0,5,26353529,4.396048e-05,4.35693757420548
pH,Arabidopsis,Chr1_18745525.0,1,18745525,4.396282e-05,4.35691445748698
pH,Arabidopsis,Chr4_5939309.0,4,5939309,4.403941e-05,4.35615850794417
pH,Arabidopsis,Chr3_12977341.0,3,12977341,4.41915e-05,4.35466125685213
pH,Arabidopsis,Chr3_12979136.0,3,12979136,4.41915e-05,4.35466125685213
pH,Arabidopsis,Chr3_12979221.0,3,12979221,4.41915e-05,4.35466125685213
pH,Arabidopsis,Chr3_12979809.0,3,12979809,4.41915e-05,4.35466125685213
pH,Arabidopsis,Chr3_12980087.0,3,12980087,4.41915e-05,4.35466125685213
pH,Arabidopsis,Chr5_26008480.0,5,26008480,4.429047e-05,4.35368971106039
pH,Arabidopsis,Chr4_7023201.0,4,7023201,4.443141e-05,4.35230990450608
pH,Arabidopsis,Chr2_8734346.0,2,8734346,4.452013e-05,4.35144357618369
pH,Arabidopsis,Chr5_12197049.0,5,12197049,4.454448e-05,4.35120610653333
pH,Arabidopsis,Chr2_10588822.0,2,10588822,4.493723e-05,4.34739370167193
pH,Arabidopsis,Chr5_3847550.0,5,3847550,4.532775e-05,4.34363583811838
pH,Arabidopsis,Chr1_7152703.0,1,7152703,4.539541e-05,4.34298805710869
pH,Arabidopsis,Chr3_19938275.0,3,19938275,4.550294e-05,4.34196054214449
pH,Arabidopsis,Chr2_5878964.0,2,5878964,4.571543e-05,4.33993719089665
pH,Arabidopsis,Chr5_153459.0,5,153459,4.638831e-05,4.33359144923256
pH,Arabidopsis,Chr3_14585590.0,3,14585590,4.640202e-05,4.33346311307102
pH,Arabidopsis,Chr5_3845624.0,5,3845624,4.678218e-05,4.32991954439281
pH,Arabidopsis,Chr2_7414935.0,2,7414935,4.689995e-05,4.32882762028568
pH,Arabidopsis,Chr4_8883346.0,4,8883346,4.708125e-05,4.32715201522334
pH,Arabidopsis,Chr5_2492986.0,5,2492986,4.708274e-05,4.32713827114181
pH,Arabidopsis,Chr2_5886611.0,2,5886611,4.712462e-05,4.32675213880352
pH,Arabidopsis,Chr1_5057732.0,1,5057732,4.717345e-05,4.3263023607445
pH,Arabidopsis,Chr1_5057735.0,1,5057735,4.717345e-05,4.3263023607445
pH,Arabidopsis,Chr2_6298102.0,2,6298102,4.757142e-05,4.3226538847592
pH,Arabidopsis,Chr2_19615637.0,2,19615637,4.77857e-05,4.32070204774436
pH,Arabidopsis,Chr2_5886439.0,2,5886439,4.796182e-05,4.31910434515284
pH,Arabidopsis,Chr2_7609135.0,2,7609135,4.815077e-05,4.31739676349111
pH,Arabidopsis,Chr2_7610856.0,2,7610856,4.815077e-05,4.31739676349111
pH,Arabidopsis,Chr2_7611239.0,2,7611239,4.815077e-05,4.31739676349111
pH,Arabidopsis,Chr2_7616687.0,2,7616687,4.815077e-05,4.31739676349111
pH,Arabidopsis,Chr5_12248022.0,5,12248022,4.844884e-05,4.31471661670671
pH,Arabidopsis,Chr5_13851049.0,5,13851049,4.855065e-05,4.31380495134766
pH,Arabidopsis,Chr5_10841062.0,5,10841062,4.873371e-05,4.31217052538874
pH,Arabidopsis,Chr2_7472964.0,2,7472964,4.886027e-05,4.31104413746111
pH,Arabidopsis,Chr5_25552825.0,5,25552825,4.917431e-05,4.30826172526312
pH,Arabidopsis,Chr2_7690593.0,2,7690593,4.935806e-05,4.30664191842077
pH,Arabidopsis,Chr2_10589319.0,2,10589319,4.956307e-05,4.30484180070667
pH,Arabidopsis,Chr5_5430095.0,5,5430095,4.963914e-05,4.30417575127665
pH,Arabidopsis,Chr5_11786746.0,5,11786746,5.008815e-05,4.30026500863049
pH,Arabidopsis,Chr5_203599.0,5,203599,5.00909e-05,4.30024116512577
pH,Arabidopsis,Chr2_5876718.0,2,5876718,5.01558e-05,4.29967883807035
pH,Arabidopsis,Chr5_26353329.0,5,26353329,5.016336e-05,4.29961338165526
pH,Arabidopsis,Chr5_89507.0,5,89507,5.02351e-05,4.29899272887962
pH,Arabidopsis,Chr5_23214320.0,5,23214320,5.037847e-05,4.29775502621161
pH,Arabidopsis,Chr2_7484968.0,2,7484968,5.056324e-05,4.29616510503742
pH,Arabidopsis,Chr2_7485133.0,2,7485133,5.056324e-05,4.29616510503742
pH,Arabidopsis,Chr1_16814864.0,1,16814864,5.062348e-05,4.29564800353081
pH,Arabidopsis,Chr5_7229827.0,5,7229827,5.065571e-05,4.29537159311275
pH,Arabidopsis,Chr5_7236752.0,5,7236752,5.065571e-05,4.29537159311275
pH,Arabidopsis,Chr5_7237448.0,5,7237448,5.065571e-05,4.29537159311275
pH,Arabidopsis,Chr5_7242058.0,5,7242058,5.065571e-05,4.29537159311275
pH,Arabidopsis,Chr2_5879535.0,2,5879535,5.068881e-05,4.2950879044069
pH,Arabidopsis,Chr1_5070677.0,1,5070677,5.070155e-05,4.29497876362214
pH,Arabidopsis,Chr1_5386465.0,1,5386465,5.116042e-05,4.29106589885066
pH,Arabidopsis,Chr2_5876508.0,2,5876508,5.123808e-05,4.29040715256178
pH,Arabidopsis,Chr2_5876576.0,2,5876576,5.123808e-05,4.29040715256178
pH,Arabidopsis,Chr2_5886499.0,2,5886499,5.124987e-05,4.29030723189863
pH,Arabidopsis,Chr5_2500567.0,5,2500567,5.126632e-05,4.29016785597589
pH,Arabidopsis,Chr1_6741137.0,1,6741137,5.137809e-05,4.28922204483181
pH,Arabidopsis,Chr3_13243645.0,3,13243645,5.185638e-05,4.28519780382
pH,Arabidopsis,Chr5_26445800.0,5,26445800,5.188037e-05,4.28499693527907
pH,Arabidopsis,Chr2_15278350.0,2,15278350,5.242635e-05,4.28045037745772
pH,Arabidopsis,Chr5_2506947.0,5,2506947,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2506995.0,5,2506995,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507010.0,5,2507010,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507043.0,5,2507043,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507061.0,5,2507061,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507067.0,5,2507067,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507109.0,5,2507109,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507154.0,5,2507154,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507199.0,5,2507199,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507208.0,5,2507208,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507254.0,5,2507254,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507262.0,5,2507262,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507299.0,5,2507299,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507316.0,5,2507316,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507338.0,5,2507338,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507346.0,5,2507346,5.249472e-05,4.27988437640702
pH,Arabidopsis,Chr5_2507358.0,5,2507358,5.249472e-05,4.27988437640702
