Taxa,Long,Lat,Species,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,PC1,PC2,PC3,aridity_index,pH,soilN,AM_rel_abundance_colonization,AM_roots_colonized
2159,-86.431,42.148,Arabidopsis,9.690729141,9.88512516,27.42820549,970.2926636,28.13949966,-7.900500298,36.04000092,20.56441689,-1.247375011,21.44929123,-2.586666584,952,101,42,21.44506073,282,162,273,175,1.233951782,-1.045988852,3.047292279,0.8387, NA, NA, NA, NA
2166,-86.431,42.148,Arabidopsis,9.690729141,9.88512516,27.42820549,970.2926636,28.13949966,-7.900500298,36.04000092,20.56441689,-1.247375011,21.44929123,-2.586666584,952,101,42,21.44506073,282,162,273,175,1.233951782,-1.045988852,3.047292279,0.8387, NA, NA, NA, NA
2171,-86.431,42.148,Arabidopsis,9.690729141,9.88512516,27.42820549,970.2926636,28.13949966,-7.900500298,36.04000092,20.56441689,-1.247375011,21.44929123,-2.586666584,952,101,42,21.44506073,282,162,273,175,1.233951782,-1.045988852,3.047292279,0.8387, NA, NA, NA, NA
2191,-86.3929,43.7623,Arabidopsis,7.74193716,10.1483326,28.25004196,956.7167358,26.6154995,-9.307749748,35.92324829,15.32341671,-3.534708261,19.23916626,-4.077583313,846,103,37,26.03257179,281,145,230,158,1.654595871,-1.256508178,2.184016564,0.8297,54,606,0.528501987,0.131016105
2202,-86.3929,43.7623,Arabidopsis,7.74193716,10.1483326,28.25004196,956.7167358,26.6154995,-9.307749748,35.92324829,15.32341671,-3.534708261,19.23916626,-4.077583313,846,103,37,26.03257179,281,145,230,158,1.654595871,-1.256508178,2.184016564,0.8297,54,606,0.528501987,0.131016105
2212,-86.3929,43.7623,Arabidopsis,7.74193716,10.1483326,28.25004196,956.7167358,26.6154995,-9.307749748,35.92324829,15.32341671,-3.534708261,19.23916626,-4.077583313,846,103,37,26.03257179,281,145,230,158,1.654595871,-1.256508178,2.184016564,0.8297,54,606,0.528501987,0.131016105
2239,-86.382,42.184,Arabidopsis,9.614510536,8.813604355,26.17196083,913.2693481,26.88125038,-6.794499874,33.67575073,20.23958397,-0.981416643,20.70991707,-1.643083334,912,100,38,22.94632149,276,150,262,166,1.026600744,-1.035525933,2.269295446,0.8503,56,773, NA, NA
2240,-86.382,42.184,Arabidopsis,9.614510536,8.813604355,26.17196083,913.2693481,26.88125038,-6.794499874,33.67575073,20.23958397,-0.981416643,20.70991707,-1.643083334,912,100,38,22.94632149,276,150,262,166,1.026600744,-1.035525933,2.269295446,0.8503,56,773, NA, NA
2276,-86.496,43.665,Arabidopsis,7.781437397,10.32362461,28.49429321,966.4732666,26.74300003,-9.487500191,36.23049927,15.25216675,-3.53687501,19.3902092,-4.262249947,846,104,37,25.48024178,277,148,226,160,1.701067507,-1.225556076,2.264519922,0.8366, NA, NA, NA, NA
2278,-86.496,43.665,Arabidopsis,7.781437397,10.32362461,28.49429321,966.4732666,26.74300003,-9.487500191,36.23049927,15.25216675,-3.53687501,19.3902092,-4.262249947,846,104,37,25.48024178,277,148,226,160,1.701067507,-1.225556076,2.264519922,0.8366, NA, NA, NA, NA
2285,-86.496,43.665,Arabidopsis,7.781437397,10.32362461,28.49429321,966.4732666,26.74300003,-9.487500191,36.23049927,15.25216675,-3.53687501,19.3902092,-4.262249947,846,104,37,25.48024178,277,148,226,160,1.701067507,-1.225556076,2.264519922,0.8366, NA, NA, NA, NA
2286,-86.496,43.665,Arabidopsis,7.781437397,10.32362461,28.49429321,966.4732666,26.74300003,-9.487500191,36.23049927,15.25216675,-3.53687501,19.3902092,-4.262249947,846,104,37,25.48024178,277,148,226,160,1.701067507,-1.225556076,2.264519922,0.8366, NA, NA, NA, NA
2317,-86.514,42.03,Arabidopsis,9.920645714,8.690750122,25.77996826,907.0771484,27.14974976,-6.561500072,33.71125031,20.54445839,-0.648041666,20.95187569,-1.165374994,935,98,41,21.54820442,276,159,270,171,0.860454431,-1.106424525,2.359853388,0.8506, NA, NA, NA, NA
2370,-86.646,41.865,Arabidopsis,9.691082954,9.575083733,26.79094315,954.298645,27.79725075,-7.942749977,35.74000168,21.23366737,-1.197041631,21.23366737,-2.350458384,963,98,43,20.96006584,281,167,281,176,1.152184718,-1.219579722,2.949899601,0.8876,60,807, NA, NA
2412,-86.646,41.865,Arabidopsis,9.691082954,9.575083733,26.79094315,954.298645,27.79725075,-7.942749977,35.74000168,21.23366737,-1.197041631,21.23366737,-2.350458384,963,98,43,20.96006584,281,167,281,176,1.152184718,-1.219579722,2.949899601,0.8876,60,807, NA, NA
4779,-4.9,50.4,Arabidopsis,10.40981293,5.723625183,36.65172195,370.7316895,19.00925064,3.392999887,15.61625099,7.282333374,13.51025009,15.18670845,6.357541561,1052,123,59,27.84401512,365,186,220,289,-5.00826602,-1.023429643,-1.154395913,1.3657,58,704, NA, NA
4807,-4.9,50.4,Arabidopsis,10.40981293,5.723625183,36.65172195,370.7316895,19.00925064,3.392999887,15.61625099,7.282333374,13.51025009,15.18670845,6.357541561,1052,123,59,27.84401512,365,186,220,289,-5.00826602,-1.023429643,-1.154395913,1.3657,58,704, NA, NA
4826,-4.9,50.4,Arabidopsis,10.40981293,5.723625183,36.65172195,370.7316895,19.00925064,3.392999887,15.61625099,7.282333374,13.51025009,15.18670845,6.357541561,1052,123,59,27.84401512,365,186,220,289,-5.00826602,-1.023429643,-1.154395913,1.3657,58,704, NA, NA
4840,-4.9,50.4,Arabidopsis,10.40981293,5.723625183,36.65172195,370.7316895,19.00925064,3.392999887,15.61625099,7.282333374,13.51025009,15.18670845,6.357541561,1052,123,59,27.84401512,365,186,220,289,-5.00826602,-1.023429643,-1.154395913,1.3657,58,704, NA, NA
4857,-4.9,50.3,Arabidopsis,10.70289612,5.674043655,37.24007034,359.7683105,19.07213211,3.835737705,15.23639488,7.719508171,13.68568325,15.34480858,6.75508213,1018,123,57,28.9874897,358,180,206,283,-4.972733922,-0.71629355,-1.293978464,1.2989,60,680, NA, NA
4884,-4.9,50.3,Arabidopsis,10.70289612,5.674043655,37.24007034,359.7683105,19.07213211,3.835737705,15.23639488,7.719508171,13.68568325,15.34480858,6.75508213,1018,123,57,28.9874897,358,180,206,283,-4.972733922,-0.71629355,-1.293978464,1.2989,60,680, NA, NA
4900,-4.8,50.3,Arabidopsis,10.66852856,5.543794632,36.62356186,359.8788757,18.99787331,3.86063838,15.13723469,7.699113846,13.64485836,15.31578064,6.718616962,1003,125,59,29.75357628,356,181,199,273,-4.942847612,-0.762879401,-1.350699294,1.2733,60,690, NA, NA
4939,-4.7,50.4,Arabidopsis,10.32738972,5.890566826,37.27368546,372.7522278,19.01066017,3.20710659,15.80355358,7.17884922,13.47254658,15.11450958,6.237901688,1049,125,62,27.79804802,365,190,215,329,-5.193881118,-1.075838832,-1.021291126,1.3802,59,678,0.714606822,0.217733696
4958,-4.5,50.5,Arabidopsis,10.24742413,6.208143234,37.8953476,382.627533,19.25213623,2.869800568,16.38233566,6.944159508,13.51785374,15.13309574,5.999762535,1036,127,60,28.65439224,363,185,210,331,-5.056086441,-0.928293475,-0.929541931,1.5391,58,705, NA, NA
5023,0.5,51.3,Arabidopsis,9.888354301,7.643958092,37.41810989,482.0160217,21.66024971,1.231750011,20.42849922,5.302625179,6.117249966,16.03845787,4.409999847,684,73,44,20.53231621,216,141,149,187,-1.863415306,0.252525786,-2.284311132,0.7602,62,658, NA, NA
5104,0.5,51.3,Arabidopsis,9.888354301,7.643958092,37.41810989,482.0160217,21.66024971,1.231750011,20.42849922,5.302625179,6.117249966,16.03845787,4.409999847,684,73,44,20.53231621,216,141,149,187,-1.863415306,0.252525786,-2.284311132,0.7602,62,658, NA, NA
5151,-1.7,52.2,Arabidopsis,9.271344185,8.308813095,39.37592697,466.9890442,21.47400093,0.372750014,21.1012516,4.85545826,5.618083477,15.25858402,3.941708326,674,66,46,12.91563416,192,144,169,177,-1.682608536,-0.0010395,-2.479286194,0.7741,63,573, NA, NA
5165,0.4,51.3,Arabidopsis,10.03914547,7.771874905,37.8704834,478.4767761,21.83650017,1.314249992,20.52225113,5.50274992,6.284916878,16.14737511,4.583333492,668,72,43,20.30748177,212,138,144,184,-1.804935065,0.421718472,-2.307846893,0.8039,59,639, NA, NA
5210,0.3,51.2,Arabidopsis,9.762177467,7.700937748,37.98992157,471.4393921,21.36650085,1.095499992,20.27099991,5.338916779,14.04154205,15.77187538,4.40004158,720,79,44,21.61313438,232,148,150,203,-2.312383329,0.391718274,-2.142990428,0.8691,61,518,0.714606822,0.217733696
5236,0.4,51.2,Arabidopsis,10.03914547,7.771874905,37.8704834,478.4767761,21.83650017,1.314249992,20.52225113,5.50274992,6.284916878,16.14737511,4.583333492,668,72,43,20.30748177,212,138,144,184,-1.804935065,0.421718472,-2.307846893,0.8481,63,566, NA, NA
5249,0.3,51.2,Arabidopsis,9.762177467,7.700937748,37.98992157,471.4393921,21.36650085,1.095499992,20.27099991,5.338916779,14.04154205,15.77187538,4.40004158,720,79,44,21.61313438,232,148,150,203,-2.312383329,0.391718274,-2.142990428,0.8691,61,518,0.714606822,0.217733696
5253,0.6,51.1,Arabidopsis,10.03045845,7.499541759,37.19595718,477.0345764,21.53824997,1.375999928,20.16225052,7.701083183,14.35358334,16.07254219,4.563541412,732,81,45,24.26675224,240,145,149,205,-2.318677465,0.466700704,-1.925311571,0.971,64,600,0.714606822,0.217733696
5276,1.1,51.3,Arabidopsis,9.907583237,7.081874847,35.9627533,476.5051575,21.15024948,1.458000064,19.6922493,7.595916748,6.108333111,15.93645859,4.531791687,658,73,40,21.5038414,212,133,157,169,-1.681996361,0.223087231,-2.454054592,0.7633,58,645, NA, NA
5279,1.1,51.3,Arabidopsis,9.907583237,7.081874847,35.9627533,476.5051575,21.15024948,1.458000064,19.6922493,7.595916748,6.108333111,15.93645859,4.531791687,658,73,40,21.5038414,212,133,157,169,-1.681996361,0.223087231,-2.454054592,0.7633,58,645, NA, NA
5349,0.4,51.1,Arabidopsis,9.912177086,7.434978962,37.1814003,468.5977173,21.31450081,1.317999959,19.99650002,5.527124882,14.14458275,15.85491657,4.561583519,780,87,47,25.46011925,258,151,154,223,-2.684077993,0.240281359,-1.830789666,0.9914,62,550,0.714606822,0.217733696
5353,-3,54.5,Arabidopsis,7.512739658,6.55068779,36.78766632,434.737915,17.5672493,-0.239500001,17.80674934,5.236750126,9.089541435,13.05054188,2.478874922,1757,197,99,26.54396057,580,300,343,523,-8.261488174,-4.970688884,2.451600831,4.5936,43,1484,0.714606822,0.217733696
5395,-3,54.4,Arabidopsis,7.512739658,6.55068779,36.78766632,434.737915,17.5672493,-0.239500001,17.80674934,5.236750126,9.089541435,13.05054188,2.478874922,1757,197,99,26.54396057,580,300,343,523,-8.261488174,-4.970688884,2.451600831,2.8129,47,1039,0.714606822,0.217733696
5486,-3.3,54.6,Arabidopsis,7.410281181,6.470270634,36.73107529,426.76651,17.43400002,-0.181250006,17.61524963,3.209541798,8.974291801,12.86458302,2.486624956,1569,176,89,26.14742851,518,272,303,478,-7.310537729,-4.272788806,1.300779005,2.1858,54,952,0.809260368,0.323936909
5577,-3.4,54.7,Arabidopsis,8.784667969,6.575817108,37.5235405,422.4199524,18.73594856,1.211437941,17.52451134,4.646841049,10.24150276,14.19640541,3.933551311,1070,119,59,25.46590805,350,183,218,323,-4.514409236,-1.558427562,-1.097458315,1.6813,57,831, NA, NA
5644,-2.9,54.4,Arabidopsis,7.512739658,6.55068779,36.78766632,434.737915,17.5672493,-0.239500001,17.80674934,5.236750126,9.089541435,13.05054188,2.478874922,1757,197,99,26.54396057,580,300,343,523,-8.261488174,-4.970688884,2.451600831,2.6879,52,937,0.714606822,0.217733696
5651,-2.9,54.4,Arabidopsis,7.512739658,6.55068779,36.78766632,434.737915,17.5672493,-0.239500001,17.80674934,5.236750126,9.089541435,13.05054188,2.478874922,1757,197,99,26.54396057,580,300,343,523,-8.261488174,-4.970688884,2.451600831,2.6879,52,937,0.714606822,0.217733696
5717,-3.2,54.6,Arabidopsis,7.410281181,6.470270634,36.73107529,426.76651,17.43400002,-0.181250006,17.61524963,3.209541798,8.974291801,12.86458302,2.486624956,1569,176,89,26.14742851,518,272,303,478,-7.310537729,-4.272788806,1.300779005,2.245,45,1171,0.809260368,0.323936909
5718,-3.4,57,Arabidopsis,4.964010239,6.942521095,36.58917236,445.786377,15.88525009,-3.088999987,18.97425079,0.84191668,9.307416916,10.78408337,0.015416701,1384,175,78,28.345047,459,239,248,431,-5.954279617,-4.236591618,0.260961034,1.5005,46,1292,0.827512503,0.338503987
5720,-1.6,53.3,Arabidopsis,8.316635132,6.927270889,36.45068741,449.7475586,19.20274925,0.198250011,19.00449944,4.156750202,12.5085001,14.10725021,3.229958296,988,106,64,16.95770073,306,205,217,282,-3.947172412,-1.787247209,-1.383003602,1.6392,57,766,0.809260368,0.323936909
5726,1.1,51.3,Arabidopsis,9.907583237,7.081874847,35.9627533,476.5051575,21.15024948,1.458000064,19.6922493,7.595916748,6.108333111,15.93645859,4.531791687,658,73,40,21.5038414,212,133,157,169,-1.681996361,0.223087231,-2.454054592,0.7633,58,645, NA, NA
5741,-4.1,56.6,Arabidopsis,6.128385544,6.118062496,36.24659348,413.6018677,15.63574982,-1.243250012,16.87899971,2.253791809,7.546708584,11.41324997,1.524125099,1698,219,87,31.70910645,588,271,297,547,-8.186959096,-5.072170736,1.878294209,2.6169,45,1337, NA, NA
5748,-4.4,56,Arabidopsis,8.229323387,6.621396065,39.03146744,402.1296997,17.84950066,0.885250032,16.96425056,4.369874954,9.60458374,13.37029171,3.678874969,1357,161,69,30.47134399,456,212,246,419,-6.231263682,-2.570580068,0.269895115,2.6733,45,1690,0.714606822,0.217283905
5757,-2.3,54.6,Arabidopsis,6.749416828,6.748000145,36.53689957,434.6769714,17.5189991,-0.949999988,18.46899986,2.667916536,8.125583649,12.38004112,1.861874938,1495,164,89,23.21164131,485,270,306,440,-6.685923486,-4.371015101,0.907735313,2.9271,44,1468,0.771799564,0.112246901
5768,-1.5,54.1,Arabidopsis,9.084968567,7.337646008,37.56874847,453.9258118,20.32999992,0.798749983,19.53125,4.723124981,5.625750065,14.91024971,3.888375044,643,64,42,12.82343578,184,137,161,168,-1.649704931,-0.150021308,-3.048752351,0.8501,61,769, NA, NA
5772,-2.3,54.1,Arabidopsis,7.749791622,6.576000214,35.82333374,440.8721924,18.26774979,-0.089000002,18.35675049,3.589416742,9.233208656,13.3949585,2.721166849,1481,162,85,23.59664536,480,267,313,424,-6.615424476,-3.95239352,1.005118797,2.1442,54,838,0.61393708,0.259354115
5776,-1.3,52.9,Arabidopsis,9.586968422,7.765937805,38.0096283,467.9462585,21.42225075,0.990750015,20.43150139,5.120874882,5.988416672,15.6335001,4.239333153,623,61,44,11.17878342,174,137,158,162,-1.500403119,0.15577132,-2.841211344,0.7706, NA, NA, NA, NA
5779,-3.1,51,Arabidopsis,9.760895729,6.962250233,38.0825386,421.3558655,20.20400047,1.922000051,18.28199959,6.003041744,10.8000412,15.1789999,5.066458225,1044,116,65,21.92809868,341,197,216,313,-4.568581244,-1.231854626,-0.80813451,1.0893,64,551,0.714606822,0.217733696
5784,-5.2,56.4,Arabidopsis,8.191465378,5.697274208,36.78014755,385.688446,16.88713074,1.397050977,15.49007988,4.503798008,9.56492424,13.0730114,3.803127766,1821,215,87,31.27989197,622,278,337,559,-9.003545407,-4.614931434,2.406989757,2.3386,44,1609,0.615019619,0.182228103
5798,-3.3,53.1,Arabidopsis,8.220458031,7.317083359,38.95069885,421.9186096,18.79174995,0.006249999,18.78549957,6.272749901,12.12616634,13.64370823,3.475374937,1027,114,65,19.01909828,318,204,223,278,-4.161803225,-1.750661787,-1.160039511,1.1472,62,645,0.61393708,0.259354115
5800,-5.5,57.4,Arabidopsis,7.368837357,6.481697083,39.88672638,390.2685852,16.44240761,0.192146599,16.25026131,3.544982433,8.77548027,12.30143929,2.883900404,2395,282,110,34.00125504,839,356,411,743,-12.15257596,-6.692889409,5.486031564,0,44,1571,0.714606822,0.217283905
5811,-3.1,52.9,Arabidopsis,8.640728951,7.590166569,39.33442307,429.8417053,19.5984993,0.302000016,19.29649925,6.565041542,12.66383362,14.21095848,3.820125103,913,98,59,17.64478874,280,187,200,248,-3.482648051,-1.041781969,-1.5866969,1.4746,57,718,0.61393708,0.259354115
5822,-5.98333,56.7333,Arabidopsis,8.858945847,4.189319611,31.49187851,354.1691284,16.33836746,3.035510302,13.3028574,5.527074814,9.934966087,13.33319759,4.829251766,2209,266,98,34.21055603,774,321,388,679,-11.4173236,-6.067279038,4.132987131,2.921,46,1584, NA, NA
5830,15.9807762,56.3130014,Arabidopsis,7.231438637,6.39603281,27.51265144,632.8461304,20.39255333,-2.855053186,23.24760628,8.134086609,5.281604767,15.40261555,0.107446812,589,63,34,19.38573837,178,110,153,148,0.199554303,-0.869900305,-2.588531664,0.8097,64,758, NA, NA
5831,15.9807762,56.3130014,Arabidopsis,7.231438637,6.39603281,27.51265144,632.8461304,20.39255333,-2.855053186,23.24760628,8.134086609,5.281604767,15.40261555,0.107446812,589,63,34,19.38573837,178,110,153,148,0.199554303,-0.869900305,-2.588531664,0.8097,64,758, NA, NA
5832,15.9807762,56.3130014,Arabidopsis,7.231438637,6.39603281,27.51265144,632.8461304,20.39255333,-2.855053186,23.24760628,8.134086609,5.281604767,15.40261555,0.107446812,589,63,34,19.38573837,178,110,153,148,0.199554303,-0.869900305,-2.588531664,0.8097,64,758, NA, NA
5836,13.51,55.86,Arabidopsis,7.223823071,6.887562752,29.06083107,636.4671021,20.65175056,-3.048749924,23.70050049,4.138750076,5.886958599,15.33933353,-0.161249995,779,82,45,20.26559448,240,149,195,200,-0.996894777,-1.588967034,-1.627711279,0.9855,62,583,0.607760668,0.116110101
5837,16.2326,49.4013,Arabidopsis,7.357791424,8.322750092,30.26867294,733.4036255,22.55374908,-4.942500114,27.49625015,16.29429245,-0.360500008,16.29429245,-1.680458307,557,84,26,42.84936523,226,82,226,84,1.454573012,-0.310823428,-0.584246282,0.6409,60,706,0.595904589,0.108668901
5856,17.4849587,63.0091989,Arabidopsis,2.728072882,8.798937798,27.25289345,847.1887817,20.16275024,-12.12349987,32.28625107,12.08116722,-3.068083286,13.55191708,-7.481333256,591,78,27,33.11695099,213,93,205,110,2.74951788,-2.298170952,-0.790573157,1.1015,47,864,0.836719394,0.1445999
5860,18.0141098,62.6827735,Arabidopsis,3.715054989,7.531997204,25.66598129,782.9813843,19.56603813,-9.78018856,29.34622574,4.184906006,-2.279874086,13.92091179,-5.421698093,708,87,39,26.97735596,240,128,188,151,1.135017873,-2.788357338,-1.236865525,0, NA, NA,0.836719394,0.1445999
5865,14.1231006,55.7565106,Arabidopsis,7.221572876,6.848145485,29.26464272,620.8851318,20.71649933,-2.684250116,23.40074921,4.241499901,2.212666512,15.189291,0.077583335,728,75,42,19.11655235,223,143,182,183,-0.69112451,-1.474807475,-1.98960835,0.9598,62,554,0.607760668,0.116110101
5867,14.1220385,55.7570661,Arabidopsis,7.221572876,6.848145485,29.26464272,620.8851318,20.71649933,-2.684250116,23.40074921,4.241499901,2.212666512,15.189291,0.077583335,728,75,42,19.11655235,223,143,182,183,-0.69112451,-1.474807475,-1.98960835,0.9598,62,554,0.607760668,0.116110101
5874,16.2815,49.4112,Arabidopsis,7.357791424,8.322750092,30.26867294,733.4036255,22.55374908,-4.942500114,27.49625015,16.29429245,-0.360500008,16.29429245,-1.680458307,557,84,26,42.84936523,226,82,226,84,1.454573012,-0.310823428,-0.584246282,0.6422,64,556,0.595904589,0.108668901
5890,16.2815,49.4112,Arabidopsis,7.357791424,8.322750092,30.26867294,733.4036255,22.55374908,-4.942500114,27.49625015,16.29429245,-0.360500008,16.29429245,-1.680458307,557,84,26,42.84936523,226,82,226,84,1.454573012,-0.310823428,-0.584246282,0.6422,64,556,0.595904589,0.108668901
5893,16.2815,49.4112,Arabidopsis,7.357791424,8.322750092,30.26867294,733.4036255,22.55374908,-4.942500114,27.49625015,16.29429245,-0.360500008,16.29429245,-1.680458307,557,84,26,42.84936523,226,82,226,84,1.454573012,-0.310823428,-0.584246282,0.6422,64,556,0.595904589,0.108668901
5907,16.2815,49.4112,Arabidopsis,7.357791424,8.322750092,30.26867294,733.4036255,22.55374908,-4.942500114,27.49625015,16.29429245,-0.360500008,16.29429245,-1.680458307,557,84,26,42.84936523,226,82,226,84,1.454573012,-0.310823428,-0.584246282,0.6422,64,556,0.595904589,0.108668901
5921,16.2815,49.4112,Arabidopsis,7.357791424,8.322750092,30.26867294,733.4036255,22.55374908,-4.942500114,27.49625015,16.29429245,-0.360500008,16.29429245,-1.680458307,557,84,26,42.84936523,226,82,226,84,1.454573012,-0.310823428,-0.584246282,0.6422,64,556,0.595904589,0.108668901
5950,16.2815,49.4112,Arabidopsis,7.357791424,8.322750092,30.26867294,733.4036255,22.55374908,-4.942500114,27.49625015,16.29429245,-0.360500008,16.29429245,-1.680458307,557,84,26,42.84936523,226,82,226,84,1.454573012,-0.310823428,-0.584246282,0.6422,64,556,0.595904589,0.108668901
5984,16.2815,49.4112,Arabidopsis,7.357791424,8.322750092,30.26867294,733.4036255,22.55374908,-4.942500114,27.49625015,16.29429245,-0.360500008,16.29429245,-1.680458307,557,84,26,42.84936523,226,82,226,84,1.454573012,-0.310823428,-0.584246282,0.6422,64,556,0.595904589,0.108668901
