"Lines","Long","Lat","n_value","elevation_m"
"SEEDGWAS1633:MRG:4:250070571",-102.373599,19.08164,163,337
"SEEDGWAS1634:MRG:4:250070572",-105.2166667,21.95,418,19
"SEEDGWAS1635:MRG:4:250070573",-105.22623,22.024349,349,21
"SEEDGWAS1636:MRG:4:250070574",-105.5333333,22.36666667,470,4
"SEEDGWAS1638:MRG:4:250070575",-94.601906,16.580327,255,202
"SEEDGWAS1639:MRG:4:250070576",-86.91666667,20.51666667,837,8
"SEEDGWAS164:MRG:4:250056128",-97.343051,20.471501,383,143
"SEEDGWAS1641:MRG:4:250070577",-98.905924,21.544818,501,242
"SEEDGWAS1643:MRG:4:250070578",-99.481609,24.25333,347,319
"SEEDGWAS1644:MRG:4:250070579",-99.48333333,24.26666667,231,319
"SEEDGWAS1647:MRG:4:250070582",-97.382222,20.43027778,286,143
"SEEDGWAS1648:MRG:4:250070583",-97.382222,20.43027778,286,143
"SEEDGWAS1652:MRG:4:250070588",-102.373599,19.08164,163,337
"SEEDGWAS1653:MRG:4:250070589",-102.373599,19.08164,163,337
"SEEDGWAS1654:MRG:4:250070590",-99.36666667,18.71666667,241,1161
"SEEDGWAS1655:MRG:4:250070591",-105.382959,21.993057,441,4
"SEEDGWAS1656:MRG:4:250070592",-105.382959,21.993057,441,4
"SEEDGWAS1660:MRG:4:250070595",-56.88333333,-23.4,225,156
"SEEDGWAS1661:MRG:4:250070596",-62.028567,9.101847,386,7
"SEEDGWAS1662:MRG:4:250070597",-99.634229,21.83299,175,975
"SEEDGWAS1663:MRG:4:250070598",-99.653771,22.023366,155,1385
"SEEDGWAS1665:MRG:4:250070599",-101.2833333,17.53333333,338,283
"SEEDGWAS1667:MRG:4:250070601",-86.91666667,20.51666667,837,8
"SEEDGWAS1668:MRG:4:250070602",-89.633331,20.250295,414,69
"SEEDGWAS167:MRG:4:250056129",-97.762003,20.910099,329,68
"SEEDGWAS1671:MRG:4:250070605",-62.430141,8.162519,309,364
"SEEDGWAS1673:MRG:4:250062636",-90.046207,19.716788,313,76
"SEEDGWAS1674:MRG:4:250062637",-90.12082,19.746176,265,76
"SEEDGWAS1679:MRG:4:250062639",-101.342386,17.581508,203,71
"SEEDGWAS168:MRG:4:250056130",-97.675796,20.893005,297,68
"SEEDGWAS1680:MRG:4:250062640",-101.303874,17.678521,264,633
"SEEDGWAS1681:MRG:4:250062641",-98.712616,21.399889,469,163
"SEEDGWAS1689:MRG:4:250062647",-98.75,21.26666667,527,253
"SEEDGWAS169:MRG:4:250056131",-97.85,21.15,347,180
"SEEDGWAS1690:MRG:4:250062648",-92.659404,15.332888,428,203
"SEEDGWAS1691:MRG:4:250062649",-88.732928,20.729917,522,28
"SEEDGWAS1693:MRG:4:250062650",-93.26666667,16.25,173,642
"SEEDGWAS1694:MRG:4:250062651",-101.799996,17.971798,220,219
"SEEDGWAS1695:MRG:4:250062652",-93.26666667,16.25,173,642
"SEEDGWAS1696:MRG:4:250062653",-54.341249,-25.859064,387,236
"SEEDGWAS1697:MRG:4:250062654",-58.56666667,-24.96666667,242,87
"SEEDGWAS1698:MRG:4:250062655",-59.31666667,-26.16666667,309,82
"SEEDGWAS170:MRG:4:250056132",-97.83333333,21.38333333,335,74
"SEEDGWAS1704:MRG:4:250062661",-104.469957,22.274119,234,1127
"SEEDGWAS1705:MRG:4:250062662",-101.799996,17.971798,220,219
"SEEDGWAS1707:MRG:4:250062663",-89.251078,20.880724,595,15
"SEEDGWAS1708:MRG:4:250062664",-92.7,15.28333333,503,18
"SEEDGWAS1709:MRG:4:250062665",-93.71666667,16.7,189,711
"SEEDGWAS171:MRG:4:250056133",-97.51666667,21.28333333,404,61
"SEEDGWAS1710:MRG:4:250062667",-93.4,17.85,636,28
"SEEDGWAS1711:MRG:4:250062668",-101.728267,18.317643,232,433
"SEEDGWAS1712:MRG:4:250062669",-95.200253,16.498068,281,191
"SEEDGWAS1713:MRG:4:250062670",-105.262282,19.936732,215,121
"SEEDGWAS1714:MRG:4:250062671",-105.262282,19.936732,215,121
"SEEDGWAS1715:MRG:4:250062672",-104.612035,19.697393,305,748
"SEEDGWAS1716:MRG:4:250062673",-104.612035,19.697393,305,748
"SEEDGWAS1717:MRG:4:250062674",-105.262282,19.936732,215,121
"SEEDGWAS1719:MRG:4:250062675",-105.262282,19.936732,215,121
"SEEDGWAS172:MRG:4:250056134",-97.85,21.15,347,180
"SEEDGWAS1720:MRG:4:250062676",-105.262282,19.936732,215,121
"SEEDGWAS1721:MRG:4:250062677",-100.249473,18.298628,217,638
"SEEDGWAS1722:MRG:4:250062678",-94.35,16.48333333,330,71
"SEEDGWAS1723:MRG:4:250062679",-96.831814,17.528084,185,1905
"SEEDGWAS1725:MRG:4:250062681",-95.78,17.16,488,818
"SEEDGWAS1726:MRG:4:250062682",-95.78,17.16,488,818
"SEEDGWAS1727:MRG:4:250062683",-95.78,17.16,488,818
"SEEDGWAS1728:MRG:4:250062684",-95.78,17.16,488,818
"SEEDGWAS1729:MRG:4:250062685",-59.55763,-26.355818,270,84
"SEEDGWAS173:MRG:4:250056135",-97.71666667,21.35,417,74
"SEEDGWAS1730:MRG:4:250062686",-59.55763,-26.355818,270,84
"SEEDGWAS1731:MRG:4:250062687",-61.13333333,-27.13333333,165,102
"SEEDGWAS1732:MRG:4:250062688",-59.376539,-26.187077,243,85
"SEEDGWAS1733:MRG:4:250062689",-59.68,-25.33,212,106
"SEEDGWAS1736:MRG:4:250062690",-105.2,21.82,355,10
"SEEDGWAS1737:MRG:4:250062691",-105.2,21.82,355,10
"SEEDGWAS1739:MRG:4:250062692",-105.2,21.82,355,10
"SEEDGWAS174:MRG:4:250056136",-96.710604,20.062451,341,105
"SEEDGWAS1740:MRG:4:250062693",-89.65,20.3,397,69
"SEEDGWAS1742:MRG:4:250062695",-105.1333333,21.96666667,346,57
"SEEDGWAS1743:MRG:4:250062696",-105.1333333,21.96666667,346,57
"SEEDGWAS1744:MRG:4:250062697",-93.2296,18.296126,646,11
"SEEDGWAS1749:MRG:4:250062702",-59.378135,-26.187748,243,85
"SEEDGWAS1751:MRG:4:250062703",-60.45,-26.87,190,92
"SEEDGWAS1752:MRG:4:250062704",-60.73,-26.68,188,104
"SEEDGWAS1755:MRG:4:250062707",-104.35,19.76666667,201,1148
"SEEDGWAS1756:MRG:4:250062708",-104.35,19.76666667,201,1148
"SEEDGWAS1759:MRG:4:250062709",-105.370775,26.95746,150,1653
"SEEDGWAS176:MRG:4:250056137",-98.38333333,21.51666667,339,54
"SEEDGWAS1760:MRG:4:250062710",-105.3313889,27.1283333,155,1533
"SEEDGWAS1761:MRG:4:250062711",-104.890933,27.130649,193,1392
"SEEDGWAS1766:MRG:4:250062717",-103.274676,25.434457,130,1145
"SEEDGWAS177:MRG:4:250056138",-97.8,22.11,328,22
"SEEDGWAS1770:MRG:4:250062721",-84.176335,9.811291,579,833
"SEEDGWAS1771:MRG:4:250062722",-90.43608,14.348901,308,1358
"SEEDGWAS1773:MRG:4:250062724",-89.875981,14.497025,199,1294
"SEEDGWAS1775:MRG:4:250062726",-102.7166667,19.96666667,205,1862
"SEEDGWAS1777:MRG:4:250062728",-98.76666667,20.6,236,1666
"SEEDGWAS1778:MRG:4:250062730",-101.03832,20.198115,175,1790
"SEEDGWAS1779:MRG:4:250062731",-91.413563,14.530291,504,695
"SEEDGWAS178:MRG:4:250056139",-83.052593,9.913101,567,124
"SEEDGWAS1781:MRG:4:250062764",-90.487282,15.092398,500,1271
"SEEDGWAS1782:MRG:4:250062765",-89.858477,14.673184,275,1457
"SEEDGWAS1783:MRG:4:250062766",-89.870508,14.348233,215,1294
"SEEDGWAS1786:MRG:4:250062769",-100.75378,23.369168,162,1711
"SEEDGWAS1788:MRG:4:250062770",-103.005314,25.72199,201,1122
"SEEDGWAS1789:MRG:4:250062771",-101.411113,20.955531,144,1799
"SEEDGWAS179:MRG:4:250056140",-82.910317,9.783843,682,114
"SEEDGWAS1790:MRG:4:250062772",-82.942292,8.74664,482,889
"SEEDGWAS1791:MRG:4:250062773",-81.666375,8.246152,387,275
"SEEDGWAS1792:MRG:4:250062774",-81.980232,8.258527,574,42
"SEEDGWAS1793:MRG:4:250062775",-82.000377,8.31586,471,26
"SEEDGWAS1794:MRG:4:250062776",-89.583333,14.616667,292,917
"SEEDGWAS1795:MRG:4:250062777",-89.624187,14.61198,218,917
"SEEDGWAS1796:MRG:4:250062778",-90.038483,14.278122,218,1086
"SEEDGWAS1797:MRG:4:250062779",-90.354714,14.656366,341,1695
"SEEDGWAS1798:MRG:4:250062780",-102.4833333,20.01666667,191,1605
"SEEDGWAS180:MRG:4:250056141",-84.640069,10.583915,543,161
"SEEDGWAS1800:MRG:4:250062782",-89.88333333,14.26666667,200,939
"SEEDGWAS1803:MRG:4:250062784",-93.176559,16.782368,224,855
"SEEDGWAS1804:MRG:4:250062785",-104.449948,21.110878,203,1369
"SEEDGWAS1806:MRG:4:250062787",-64.432761,-18.046032,210,1738
"SEEDGWAS1807:MRG:4:250062790",-38.35,-11.36666667,200,203
"SEEDGWAS1809:MRG:4:250062791",-92.73333333,15.86666667,284,803
"SEEDGWAS1811:MRG:4:250062793",-98.78333333,18.88333333,305,2263
"SEEDGWAS1812:MRG:4:250062794",-91.943308,16.328624,283,1534
"SEEDGWAS1816:MRG:4:250062797",-92.1,15.7,244,696
"SEEDGWAS1818:MRG:4:250062798",-100.21527,22.031961,175,1318
"SEEDGWAS1819:MRG:4:250062799",-99.88277778,21.71083333,262,1114
"SEEDGWAS182:MRG:4:250056142",-84.478463,10.365506,546,255
"SEEDGWAS1820:MRG:4:250062800",-99.883528,21.71058,262,1114
"SEEDGWAS1821:MRG:4:250062801",-99.9072222,21.7722222,154,1114
"SEEDGWAS1822:MRG:4:250062802",-99.9322222,21.79805556,134,1114
"SEEDGWAS1823:MRG:4:250062803",-99,23.91666667,182,160
"SEEDGWAS1825:MRG:4:250062805",-38.18333333,-10.7,226,263
"SEEDGWAS1826:MRG:4:250062806",-38.18333333,-10.7,226,263
"SEEDGWAS1827:MRG:4:250062807",-38.18333333,-10.7,226,263
"SEEDGWAS1828:MRG:4:250062808",-102.95,20.78333333,195,1703
"SEEDGWAS1829:MRG:4:250062809",-104,20.8,204,1553
"SEEDGWAS183:MRG:4:250056143",-84.733838,10.050159,356,326
"SEEDGWAS1830:MRG:4:250062810",-93.38333333,16.76666667,203,856
"SEEDGWAS1831:MRG:4:250062812",-92.1,15.7,244,696
"SEEDGWAS1832:MRG:4:250062813",-92.1,15.7,244,696
"SEEDGWAS1833:MRG:4:250062814",-92.1,15.7,244,696
"SEEDGWAS1834:MRG:4:250062815",-92.1,15.7,244,696
"SEEDGWAS1835:MRG:4:250062816",-92.1,15.7,244,696
"SEEDGWAS1836:MRG:4:250062817",-92.05,16.11666667,206,1214
"SEEDGWAS1837:MRG:4:250062818",-92.711648,16.602202,259,715
"SEEDGWAS1838:MRG:4:250062819",-92.05,16.11666667,206,1214
"SEEDGWAS1839:MRG:4:250062820",-100.265107,22.333956,170,1195
"SEEDGWAS1840:MRG:4:250063056",-99.836545,21.635442,191,1316
"SEEDGWAS1841:MRG:4:250063057",-56.408868,-25.453824,270,141
"SEEDGWAS1844:MRG:4:250063060",-54.166667,-29.333333,399,384
"SEEDGWAS1845:MRG:4:250063061",-54.166667,-29.333333,399,384
"SEEDGWAS1846:MRG:4:250063062",-54.828953,-22.200732,243,398
"SEEDGWAS1848:MRG:4:250063064",-56.634113,-34.644305,331,20
"SEEDGWAS185:MRG:4:250056144",-84.952374,10.432058,467,762
"SEEDGWAS1851:MRG:4:250063067",-51.866667,-23.916667,304,352
"SEEDGWAS1852:MRG:4:250063068",-56.341191,-25.620658,254,140
"SEEDGWAS1854:MRG:4:250063070",-54.828953,-22.200732,243,398
"SEEDGWAS1855:MRG:4:250063071",-51.866667,-23.916667,304,352
"SEEDGWAS1856:MRG:4:250063072",-51.866667,-23.916667,304,352
"SEEDGWAS1857:MRG:4:250063073",-51.483333,-23.55,274,729
"SEEDGWAS1858:MRG:4:250063074",-51.483333,-23.55,274,729
"SEEDGWAS186:MRG:4:250056145",-84.943094,10.49901,659,762
"SEEDGWAS1864:MRG:4:250063079",-51.866667,-23.916667,304,352
"SEEDGWAS1866:MRG:4:250063080",-38.693975,-3.81233,123,76
"SEEDGWAS1867:MRG:4:250063081",-38.693975,-3.81233,123,76
"SEEDGWAS1868:MRG:4:250063082",-38.693975,-3.81233,123,76
"SEEDGWAS1869:MRG:4:250063083",-39.71666667,-5.45,152,582
"SEEDGWAS187:MRG:4:250056146",-85.473735,10.065598,242,281
"SEEDGWAS1870:MRG:4:250063084",-52.31735,-14.63425,136,288
"SEEDGWAS188:MRG:4:250056147",-83.335913,9.154099,377,483
"SEEDGWAS1885:MRG:4:250063097",-97.181289,20.566064,295,81
"SEEDGWAS1887:MRG:4:250063098",-97.762003,20.910099,329,68
"SEEDGWAS1888:MRG:4:250063099",-97.71666667,21.35,417,74
"SEEDGWAS1889:MRG:4:250063100",-84.483438,10.403208,572,255
"SEEDGWAS1890:MRG:4:250063101",-82.815169,8.469841,403,40
"SEEDGWAS1891:MRG:4:250063102",-57.024295,-26.864407,264,120
"SEEDGWAS1894:MRG:4:250063104",-36.5,-8.883333333,364,756
"SEEDGWAS1895:MRG:4:250063105",-51.86666667,-23.91666667,304,352
"SEEDGWAS1898:MRG:4:250063106",-50.202062,-22.437175,272,554
"SEEDGWAS1899:MRG:4:250063107",-56.321956,-25.611328,272,175
"SEEDGWAS190:MRG:4:250056148",-83.33333333,9.15,421,388
"SEEDGWAS1903:MRG:4:250063110",-52.15,-25.966667,418,821
"SEEDGWAS1904:MRG:4:250063111",-52.15,-25.966667,418,821
"SEEDGWAS1905:MRG:4:250063112",-35.788568,-8.215027,318,597
"SEEDGWAS1907:MRG:4:250063145",-46.63333333,-21.55,200,920
"SEEDGWAS1908:MRG:4:250063146",-49.15,-20.96666667,181,513
"SEEDGWAS1909:MRG:4:250063147",-48.3,-24,301,729
"SEEDGWAS191:MRG:4:250056149",-82.907759,8.820336,497,889
"SEEDGWAS1910:MRG:4:250063148",-49.83333333,-22.96666667,208,477
"SEEDGWAS1914:MRG:4:250063152",-57.277897,-34.341302,314,24
"SEEDGWAS1917:MRG:4:250063155",-54.3,-27.616667,384,234
"SEEDGWAS1918:MRG:4:250063156",-54.724175,-28.169642,403,200
"SEEDGWAS1919:MRG:4:250063157",-54.02485,-27.899063,400,364
"SEEDGWAS192:MRG:4:250056150",-83.335972,8.515255,441,158
"SEEDGWAS1920:MRG:4:250063158",-53.96135,-27.9431,445,424
"SEEDGWAS1921:MRG:4:250063159",-54.02062,-27.891122,416,364
"SEEDGWAS1922:MRG:4:250063160",-54.283493,-28.365057,405,267
"SEEDGWAS1923:MRG:4:250063161",-53.8,-27.7,428,467
"SEEDGWAS1924:MRG:4:250063162",-54.395018,-28.199076,415,252
"SEEDGWAS1925:MRG:4:250068669",-54.283493,-28.365057,405,267
"SEEDGWAS1926:MRG:4:250063163",-54.009359,-28.263266,384,295
"SEEDGWAS1927:MRG:4:250063164",-50.855959,-29.846457,467,51
"SEEDGWAS1929:MRG:4:250063165",-54.009359,-28.263266,384,295
"SEEDGWAS193:MRG:4:250056151",-84.326233,9.851254,405,908
"SEEDGWAS1931:MRG:4:250063167",-53.716031,-28.082039,409,444
"SEEDGWAS1934:MRG:4:250068671",-53.96135,-27.9431,445,424
"SEEDGWAS1935:MRG:4:250063169",-54.283493,-28.365057,405,267
"SEEDGWAS1936:MRG:4:250063170",-54.230263,-28.169461,406,290
"SEEDGWAS1937:MRG:4:250068672",-53.43333333,-29.61666667,390,168
"SEEDGWAS1938:MRG:4:250063171",-54.141747,-29.639082,359,223
"SEEDGWAS1939:MRG:4:250063172",-53.38333333,-29.81666667,380,68
"SEEDGWAS194:MRG:4:250056152",-84.341514,9.874488,432,590
"SEEDGWAS1940:MRG:4:250063173",-54.283493,-28.365057,405,267
"SEEDGWAS1941:MRG:4:250063174",-50.855959,-29.846457,467,51
"SEEDGWAS1942:MRG:4:250063175",-54.009359,-28.263266,384,295
"SEEDGWAS1943:MRG:4:250063176",-54.18627,-27.841705,397,333
"SEEDGWAS1944:MRG:4:250063177",-54.283493,-28.365057,405,267
"SEEDGWAS1945:MRG:4:250063178",-54.166667,-29.333333,399,384
"SEEDGWAS1946:MRG:4:250068673",-54.283493,-28.365057,405,267
"SEEDGWAS1947:MRG:4:250063179",-54.283493,-28.365057,405,267
"SEEDGWAS1948:MRG:4:250063181",-54.16666667,-29.33333333,399,384
"SEEDGWAS1949:MRG:4:250063182",-54.16666667,-29.33333333,399,384
"SEEDGWAS195:MRG:4:250056153",-85.45,10.11666667,360,281
"SEEDGWAS1950:MRG:4:250068674",-54.16666667,-29.33333333,399,384
"SEEDGWAS1951:MRG:4:250063183",-54.333333,-28.033333,445,380
"SEEDGWAS1952:MRG:4:250063184",-54.409057,-28.290932,399,252
"SEEDGWAS1953:MRG:4:250063185",-54.16666667,-29.33333333,399,384
"SEEDGWAS1954:MRG:4:250063186",-53.96135,-27.9431,445,424
"SEEDGWAS1955:MRG:4:250063187",-54.33333333,-28.03333333,445,380
"SEEDGWAS1956:MRG:4:250063188",-53.774972,-28.22036,376,353
"SEEDGWAS1957:MRG:4:250068675",-49.65,-27.21666667,560,538
"SEEDGWAS1958:MRG:4:250063189",-54.02485,-27.899063,400,364
"SEEDGWAS1959:MRG:4:250063190",-54.283493,-28.365057,405,267
"SEEDGWAS196:MRG:4:250056154",-88.998453,14.046305,288,590
"SEEDGWAS1960:MRG:4:250063191",-50.089271,-22.168869,309,476
"SEEDGWAS1961:MRG:4:250063192",-44.96666667,-22.56666667,229,624
"SEEDGWAS1963:MRG:4:250063193",-46.13333333,-23.58333333,400,791
"SEEDGWAS1964:MRG:4:250063194",-51.483333,-21.533333,206,377
"SEEDGWAS1965:MRG:4:250063195",-49.61666667,-22.23333333,225,615
"SEEDGWAS1967:MRG:4:250063197",-49.22347,-23.542988,261,632
"SEEDGWAS1968:MRG:4:250063198",-45.88333333,-23.4,297,714
"SEEDGWAS197:MRG:4:250056155",-89.21822,14.372973,277,1157
"SEEDGWAS1970:MRG:4:250063200",-48.217145,-20.992606,178,532
"SEEDGWAS1972:MRG:4:250063201",-47.937215,-22.537739,341,561
"SEEDGWAS1974:MRG:4:250063202",-47.61666667,-20.88333333,194,841
"SEEDGWAS1975:MRG:4:250063203",-50.177749,-22.790895,231,477
"SEEDGWAS1976:MRG:4:250063204",-48.174103,-22.044979,239,608
"SEEDGWAS1977:MRG:4:250063205",-48.766667,-21.583333,164,510
"SEEDGWAS1978:MRG:4:250063206",-49.519177,-23.397216,266,502
"SEEDGWAS1979:MRG:4:250063207",-49.519177,-23.397216,266,502
"SEEDGWAS198:MRG:4:250056156",-86.7,14.55,542,986
"SEEDGWAS1980:MRG:4:250063208",-49.416667,-22.4,238,560
"SEEDGWAS1981:MRG:4:250063209",-49.41666667,-22.4,238,560
"SEEDGWAS1982:MRG:4:250063210",-49.41666667,-22.4,238,560
"SEEDGWAS1983:MRG:4:250063211",-45.88333333,-23.4,297,714
"SEEDGWAS1984:MRG:4:250063212",-45.88333333,-23.03333333,406,671
"SEEDGWAS1985:MRG:4:250063213",-50.066667,-21.4,203,413
"SEEDGWAS1987:MRG:4:250063215",-49,-22.46666667,240,576
"SEEDGWAS1988:MRG:4:250063216",-50.280075,-21.30562,189,397
"SEEDGWAS1989:MRG:4:250063217",-45.46666667,-22.91666667,201,579
"SEEDGWAS1990:MRG:4:250063219",-47.582481,-21.307837,275,599
"SEEDGWAS1991:MRG:4:250063220",-47.241578,-23.088964,231,598
"SEEDGWAS1992:MRG:4:250063221",-47.241578,-23.088964,231,598
"SEEDGWAS1993:MRG:4:250063222",-46.819967,-23.035437,272,810
"SEEDGWAS1995:MRG:4:250063224",-50.202062,-22.437175,272,554
"SEEDGWAS1996:MRG:4:250063225",-50.749016,-21.895979,220,443
"SEEDGWAS2001:MRG:4:250063229",-46.56666667,-22.95,247,858
"SEEDGWAS2003:MRG:4:250063230",-56.771095,-9.151427,224,195
"SEEDGWAS2004:MRG:4:250063231",-39.21666667,-12.43333333,281,188
"SEEDGWAS2005:MRG:4:250063232",-49.519177,-23.397216,266,502
"SEEDGWAS2006:MRG:4:250063233",-44.18333333,-17.9,176,978
"SEEDGWAS2007:MRG:4:250063234",-44.41666667,-18.75,167,656
"SEEDGWAS2008:MRG:4:250063235",-98.712616,21.399889,469,163
"SEEDGWAS2009:MRG:4:250063237",-49.31666667,-28.51666667,330,130
"SEEDGWAS2010:MRG:4:250063238",-49.31666667,-28.51666667,330,130
"SEEDGWAS2011:MRG:4:250063239",-54.009359,-28.263266,384,295
"SEEDGWAS2012:MRG:4:250068676",-53.96135,-27.9431,445,424
"SEEDGWAS2014:MRG:4:250062129",-54.009359,-28.263266,384,295
"SEEDGWAS2015:MRG:4:250062130",-53.96135,-27.9431,445,424
"SEEDGWAS2016:MRG:4:250062131",-53.96135,-27.9431,445,424
"SEEDGWAS2018:MRG:4:250062133",-47.53333333,-23.03333333,235,543
"SEEDGWAS202:MRG:4:250056157",-79.1,9.166666667,403,205
"SEEDGWAS2022:MRG:4:250062135",-53.946282,-27.93324,415,424
"SEEDGWAS2024:MRG:4:250062136",-49.65,-27.21666667,560,538
"SEEDGWAS2025:MRG:4:250062137",-53.998021,-28.527081,435,357
"SEEDGWAS2026:MRG:4:250062138",-53.946282,-27.93324,415,424
"SEEDGWAS2027:MRG:4:250062139",-54.333333,-28.033333,445,380
"SEEDGWAS2028:MRG:4:250062140",-49.75,-25.8,366,904
"SEEDGWAS2029:MRG:4:250062141",-98.10282,16.655201,290,394
"SEEDGWAS203:MRG:4:250056158",-79.1,9.166666667,403,205
"SEEDGWAS2031:MRG:4:250062143",-45.167991,-22.683396,290,611
"SEEDGWAS2032:MRG:4:250062144",-48.92991,-20.756582,157,524
"SEEDGWAS2035:MRG:4:250062145",-50.5,-29.8,422,288
"SEEDGWAS2036:MRG:4:250062146",-54.18627,-27.841705,397,333
"SEEDGWAS2037:MRG:4:250062147",-49.65,-27.21666667,560,538
"SEEDGWAS2038:MRG:4:250062148",-52.58333333,-27.11666667,407,608
"SEEDGWAS2039:MRG:4:250062149",-52.58333333,-27.11666667,407,608
"SEEDGWAS2040:MRG:4:250062150",-45.133333,-22.733333,229,588
"SEEDGWAS2041:MRG:4:250062151",-100.7333333,28.23333333,251,378
"SEEDGWAS2043:MRG:4:250062153",-47.61666667,-20.88333333,194,841
"SEEDGWAS2044:MRG:4:250062154",-48.92991,-20.756582,157,524
"SEEDGWAS2046:MRG:4:250062156",-108.3333333,26.71666667,170,543
"SEEDGWAS2047:MRG:4:250062157",-109.432449,28.155757,168,522
"SEEDGWAS2048:MRG:4:250062158",-109.1833333,28.93333333,145,769
"SEEDGWAS2049:MRG:4:250062159",-51.866667,-23.916667,304,352
"SEEDGWAS2050:MRG:4:250062160",-54.16666667,-29.33333333,399,384
"SEEDGWAS2051:MRG:4:250062161",-53.96135,-27.9431,445,424
"SEEDGWAS2052:MRG:4:250062162",-54.009359,-28.263266,384,295
"SEEDGWAS2053:MRG:4:250062163",-54.009359,-28.263266,384,295
"SEEDGWAS2057:MRG:4:250062164",-46.23333333,-23.31666667,352,763
"SEEDGWAS2059:MRG:4:250062166",-49.797833,-21.63582,198,437
"SEEDGWAS206:MRG:4:250056159",-79.1,9.166666667,403,205
"SEEDGWAS2061:MRG:4:250062167",-39.21666667,-12.43333333,281,188
"SEEDGWAS2069:MRG:4:250062174",-53.849834,-28.461223,449,325
"SEEDGWAS207:MRG:4:250056160",-80.41666667,7.916666667,253,45
"SEEDGWAS2070:MRG:4:250062175",-54.070144,-28.166197,388,389
"SEEDGWAS2071:MRG:4:250062176",-50.29311,-27.742227,478,924
"SEEDGWAS2073:MRG:4:250063018",-103.142683,18.797803,386,1581
"SEEDGWAS2075:MRG:4:250063019",-94.6,16.58333333,205,202
"SEEDGWAS2077:MRG:4:250063021",-103.661841,18.6781,238,352
"SEEDGWAS2078:MRG:4:250063022",-103.666667,18.75,248,40
"SEEDGWAS2079:MRG:4:250063023",-102.373599,19.08164,163,337
"SEEDGWAS208:MRG:4:250056161",-79.924861,8.581789,291,116
"SEEDGWAS2080:MRG:4:250063024",-101.8,18.96666667,206,714
"SEEDGWAS2081:MRG:4:250063025",-101.605,17.97833333,223,818
"SEEDGWAS2084:MRG:4:250063027",-98.712616,21.399889,469,163
"SEEDGWAS2087:MRG:4:250063030",-97.96666667,21.28333333,380,373
"SEEDGWAS209:MRG:4:250056162",-76.21666667,20.3,307,189
"SEEDGWAS2092:MRG:4:250063036",-105.5333333,22.36666667,470,4
"SEEDGWAS2093:MRG:4:250063037",-105.460404,22.431118,507,17
"SEEDGWAS2096:MRG:4:250063040",-98.76666667,22.01666667,232,39
"SEEDGWAS2097:MRG:4:250063041",-97.73333333,21.18333333,322,214
"SEEDGWAS2098:MRG:4:250063042",-93.38333333,16.76666667,203,856
"SEEDGWAS2099:MRG:4:250063044",-89.986872,20.579844,330,27
"SEEDGWAS210:MRG:4:250056163",-76.21666667,20.3,307,189
"SEEDGWAS2104:MRG:4:250063046",-97.218548,19.983868,349,843
"SEEDGWAS2105:MRG:4:250063047",-91.421015,14.609292,545,695
"SEEDGWAS2106:MRG:4:250063048",-89.812671,20.00487,348,108
"SEEDGWAS2107:MRG:4:250063049",-103.796358,19.274552,184,502
"SEEDGWAS2108:MRG:4:250063050",-103.847703,18.933399,221,47
"SEEDGWAS2109:MRG:4:250063051",-92.027828,15.627253,363,1194
"SEEDGWAS211:MRG:4:250056164",-61.748698,12.030311,701,248
"SEEDGWAS2110:MRG:4:250063052",-92.044173,15.678832,384,696
"SEEDGWAS2111:MRG:4:250063053",-92.08333333,15.96666667,243,653
"SEEDGWAS2114:MRG:4:250063054",-97.097646,20.480001,403,41
"SEEDGWAS2115:MRG:4:250063055",-91.758868,15.810862,284,1113
"SEEDGWAS2117:MRG:4:250062178",-48.919942,-27.726783,410,592
"SEEDGWAS2118:MRG:4:250062179",-54.828953,-22.200732,243,398
"SEEDGWAS2120:MRG:4:250062180",-67.465871,9.411944,179,138
"SEEDGWAS2124:MRG:4:250062182",-92.71666667,16.61666667,334,715
"SEEDGWAS214:MRG:4:250056166",-61.642212,16.274868,643,36
"SEEDGWAS2147:MRG:4:250062199",-65.242936,-10.788263,295,158
"SEEDGWAS2148:MRG:4:250062200",-65.242936,-10.788263,295,158
"SEEDGWAS2150:MRG:4:250062202",-93.1,16.96,395,886
"SEEDGWAS2152:MRG:4:250062203",-96.86666667,19.66666667,443,1677
"SEEDGWAS2155:MRG:4:250062204",-63.65,-21.9,204,629
"SEEDGWAS2156:MRG:4:250062205",-64.236121,-22.546278,216,538
"SEEDGWAS2158:MRG:4:250062207",-42.91666667,-13.58333333,127,756
"SEEDGWAS2159:MRG:4:250062208",-38.3,-7.983333333,154,554
"SEEDGWAS216:MRG:4:250056168",-72.35,19.51,627,526
"SEEDGWAS2160:MRG:4:250062209",-44.172619,-13.408628,151,504
"SEEDGWAS2161:MRG:4:250062210",-44.172619,-13.408628,151,504
"SEEDGWAS2162:MRG:4:250062211",-42.06666667,-16.86666667,183,361
"SEEDGWAS2163:MRG:4:250062212",-37.4,-6.666666667,124,234
"SEEDGWAS2164:MRG:4:250062213",-49.73333333,-3.7,350,120
"SEEDGWAS2165:MRG:4:250062214",-42.91666667,-13.58333333,127,756
"SEEDGWAS2166:MRG:4:250062215",-37.26666667,-9.933333333,221,106
"SEEDGWAS2167:MRG:4:250062216",-40.327167,-17.135631,311,501
"SEEDGWAS2170:MRG:4:250062219",-57.966463,-25.185831,189,70
