"Lines","Long","Lat","crop","n_value","log_n","elevation_m"
"SEEDGWAS4241:MRG:4:250062843",-101.9166667,21.36666667,"maize",208,2.31806333496276,1937
"SEEDGWAS4243:MRG:4:250062844",-108.1166667,29.2,"maize",203,2.30749603791321,2224
"SEEDGWAS4244:MRG:4:250062845",-103.049823,23.822117,"maize",180,2.25527250510331,1959
"SEEDGWAS4245:MRG:4:250062846",-101.9166667,21.36666667,"maize",208,2.31806333496276,1937
"SEEDGWAS4246:MRG:4:250062847",-104.045528,22.019435,"maize",206,2.31386722036915,1557
"SEEDGWAS4247:MRG:4:250062848",-101.4913889,21.0375,"maize",179,2.25285303097989,2103
"SEEDGWAS4249:MRG:4:250062849",-103.0166667,20.93333333,"maize",178,2.25042000230889,1825
"SEEDGWAS4250:MRG:4:250068655",-102.95,20.78333333,"maize",195,2.29003461136252,1703
"SEEDGWAS4251:MRG:4:250068656",-97.597842,19.967035,"maize",455,2.65801139665711,1596
"SEEDGWAS4254:MRG:4:250068657",-108.1166667,29.2,"maize",203,2.30749603791321,2224
"SEEDGWAS4255:MRG:4:250062851",-101.898704,21.346262,"maize",213,2.32837960343874,1937
"SEEDGWAS4257:MRG:4:250062852",-103.127559,22.441097,"maize",170,2.23044892137827,2008
"SEEDGWAS4258:MRG:4:250068658",-103,22.46666667,"maize",189,2.27646180417324,2038
"SEEDGWAS4259:MRG:4:250062853",-101.1666667,21.48333333,"maize",187,2.2718416065365,2195
"SEEDGWAS4260:MRG:4:250068659",-102.6666667,20.81666667,"maize",167,2.22271647114758,1843
"SEEDGWAS4264:MRG:4:250068662",-101.541904,21.073593,"maize",172,2.23552844690755,1881
"SEEDGWAS4265:MRG:4:250068663",-101.284292,20.926311,"maize",190,2.27875360095283,1977
"SEEDGWAS4266:MRG:4:250062854",-102.622283,22.875871,"maize",155,2.19033169817029,2260
"SEEDGWAS4268:MRG:4:250062856",-107.7,29.35,"maize",163,2.21218760440396,2179
"SEEDGWAS4269:MRG:4:250068664",-107.7,29.35,"maize",163,2.21218760440396,2179
"SEEDGWAS4270:MRG:4:250068665",-107.7,29.35,"maize",163,2.21218760440396,2179
"SEEDGWAS4273:MRG:4:250062857",-107.74083,29.375447,"maize",154,2.18752072083646,2179
"SEEDGWAS4281:MRG:4:250095978",-97.407682,18.627026,"maize",287,2.45788189673399,2077
"SEEDGWAS4283:MRG:4:250095980",-94.6,16.58333333,"maize",205,2.31175386105575,202
"SEEDGWAS4283:MRG:4:250095981",-94.6,16.58333333,"maize",205,2.31175386105575,202
"SEEDGWAS4284:MRG:4:250095983",-103.661841,18.6781,"maize",238,2.37657695705651,352
"SEEDGWAS4285:MRG:4:250095985",-102.3,19.98333333,"maize",194,2.28780172993023,1829
"SEEDGWAS4286:MRG:4:250095986",-97.427292,18.483431,"maize",164,2.2148438480477,1680
"SEEDGWAS4287:MRG:4:250095987",-96.93361111,17.4311111,"maize",361,2.55750720190566,1949
"SEEDGWAS4288:MRG:4:250095990",-100.050632,20.765746,"maize",183,2.26245108973043,2054
"SEEDGWAS4293:MRG:4:250095999",-103.5833333,19.88333333,"maize",167,2.22271647114758,1515
"SEEDGWAS4295:MRG:4:250096004",-100.15,20.2,"maize",261,2.41664050733828,2369
"SEEDGWAS4296:MRG:4:250096006",-99.8,20.7,"maize",213,2.32837960343874,2158
"SEEDGWAS4299:MRG:4:250096011",-104.69997,20.375341,"maize",294,2.46834733041216,1557
"SEEDGWAS4300:MRG:4:250096013",-102.85,21.18333333,"maize",200,2.30102999566398,1910
"SEEDGWAS4301:MRG:4:250096014",-105.5333333,22.36666667,"maize",470,2.67209785793572,4
"SEEDGWAS4302:MRG:4:250096016",-103.2,22.36666667,"maize",211,2.32428245529769,2123
"SEEDGWAS4303:MRG:4:250096018",-103.180173,20.321879,"maize",221,2.34439227368511,1616
"SEEDGWAS4309:MRG:4:250096026",-97.24166667,18.75027778,"maize",314,2.49692964807321,2031
"SEEDGWAS4311:MRG:4:250096029",-100.6222222,25.01805556,"maize",192,2.28330122870355,2030
"SEEDGWAS4313:MRG:4:250096031",-102.85,21.18333333,"maize",200,2.30102999566398,1910
"SEEDGWAS4316:MRG:4:250096035",-99.83,20.14,"maize",234,2.36921585741014,2579
"SEEDGWAS4318:MRG:4:250096039",-100.121224,19.412596,"maize",268,2.42813479402879,2637
"SEEDGWAS4319:MRG:4:250096040",-99.93333333,19.71666667,"maize",256,2.40823996531185,2599
"SEEDGWAS4321:MRG:4:250096043",-100.026879,19.260089,"maize",410,2.61278385671974,2331
"SEEDGWAS4322:MRG:4:250096045",-99.23333333,19.73333333,"maize",245,2.38916608436453,2359
"SEEDGWAS4323:MRG:4:250096046",-98.565183,19.329278,"maize",296,2.47129171105894,3070
"SEEDGWAS4324:MRG:4:250096048",-97.96,19.06,"maize",246,2.39093510710338,2459
"SEEDGWAS4325:MRG:4:250096051",-102,19.91666667,"maize",252,2.40140054078154,2213
"SEEDGWAS4326:MRG:4:250096052",-100.593265,19.652002,"maize",286,2.45636603312904,2362
"SEEDGWAS4327:MRG:4:250096053",-100.3833333,19.43333333,"maize",343,2.53529412004277,1791
"SEEDGWAS4328:MRG:4:250096054",-102.696335,19.998739,"maize",188,2.27415784926368,1862
"SEEDGWAS4329:MRG:4:250096055",-101.170589,19.779325,"maize",198,2.29666519026153,2082
"SEEDGWAS4331:MRG:4:250096057",-104.466667,24.766667,"maize",153,2.1846914308176,1853
"SEEDGWAS4332:MRG:4:250096058",-102.8,23.16,"maize",157,2.19589965240923,2128
"SEEDGWAS4333:MRG:4:250096059",-102.310212,22.199415,"maize",150,2.17609125905568,1963
"SEEDGWAS4334:MRG:4:250096060",-103.276895,21.783816,"maize",163,2.21218760440396,1990
"SEEDGWAS4335:MRG:4:250096061",-100.898334,21.150652,"maize",173,2.2380461031288,1973
"SEEDGWAS4336:MRG:4:250096062",-100.275105,20.382772,"maize",248,2.39445168082622,2234
"SEEDGWAS4337:MRG:4:250096063",-97.251249,19.539917,"maize",295,2.46982201597816,2507
"SEEDGWAS4338:MRG:4:250096064",-100.460026,20.560425,"maize",194,2.28780172993023,1902
"SEEDGWAS4339:MRG:4:250096065",-100.275105,20.382772,"maize",248,2.39445168082622,2234
"SEEDGWAS4340:MRG:4:250096097",-99.631435,21.141034,"maize",496,2.6954816764902,1752
"SEEDGWAS4341:MRG:4:250096100",-98.661356,20.592704,"maize",316,2.4996870826184,1811
"SEEDGWAS4346:MRG:4:250096105",-98,19.05,"maize",277,2.44247976906445,2459
"SEEDGWAS4353:MRG:4:250096115",-101.126482,20.200962,"maize",185,2.26717172840301,1790
"SEEDGWAS4354:MRG:4:250096116",-100.275105,20.382772,"maize",248,2.39445168082622,2234
"SEEDGWAS4355:MRG:4:250096117",-103.723087,20.143022,"maize",283,2.45178643552429,2298
"SEEDGWAS4356:MRG:4:250096118",-100.7558333,22.26916667,"maize",220,2.34242268082221,2008
"SEEDGWAS4358:MRG:4:250096121",-103.7333333,19.93333333,"maize",304,2.48287358360875,2175
"SEEDGWAS436:MRG:4:250059203",-97.2,20.13333333,"maize",314,2.49692964807321,277
"SEEDGWAS4363:MRG:4:250096127",-97.231739,19.761657,"maize",387,2.58771096501891,1998
"SEEDGWAS4364:MRG:4:250096129",-99.17,20.26,"maize",195,2.29003461136252,2069
"SEEDGWAS4366:MRG:4:250096134",-99.66666667,18.75,"maize",183,2.26245108973043,1851
"SEEDGWAS4367:MRG:4:250096135",-100.3,20.76,"maize",168,2.22530928172586,2042
"SEEDGWAS4369:MRG:4:250096139",-99.22,18.8,"maize",173,2.2380461031288,1107
"SEEDGWAS4370:MRG:4:250096140",-99.23333333,18.76666667,"maize",193,2.28555730900777,1107
"SEEDGWAS4371:MRG:4:250096144",-99.604781,18.722675,"maize",209,2.32014628611105,1580
"SEEDGWAS4372:MRG:4:250096145",-99.604781,18.722675,"maize",209,2.32014628611105,1580
"SEEDGWAS4375:MRG:4:250096149",-99.76666667,18.71666667,"maize",347,2.54032947479087,1851
"SEEDGWAS4376:MRG:4:250096151",-102.3,19.98333333,"maize",194,2.28780172993023,1829
"SEEDGWAS4377:MRG:4:250096152",-103.796358,19.274552,"maize",184,2.26481782300954,502
"SEEDGWAS4379:MRG:4:250096155",-101.449639,20.920258,"maize",150,2.17609125905568,1799
"SEEDGWAS4380:MRG:4:250096158",-103.25,19.96666667,"maize",231,2.36361197989214,2045
"SEEDGWAS4381:MRG:4:250096161",-100.912902,22.037316,"maize",158,2.19865708695442,1971
"SEEDGWAS4385:MRG:4:250096170",-102.45,19.96666667,"maize",193,2.28555730900777,1911
"SEEDGWAS4386:MRG:4:250096171",-98.712616,21.399889,"maize",469,2.67117284271508,163
"SEEDGWAS4387:MRG:4:250096172",-101.082409,19.691693,"maize",232,2.3654879848909,1945
"SEEDGWAS4387:MRG:4:250096173",-101.082409,19.691693,"maize",232,2.3654879848909,1945
"SEEDGWAS4388:MRG:4:250096174",-101.082409,19.691693,"maize",232,2.3654879848909,1945
"SEEDGWAS4389:MRG:4:250096177",-101.4666667,19.33333333,"maize",335,2.52504480703685,1775
"SEEDGWAS4390:MRG:4:250096178",-101.9,19.82,"maize",298,2.47421626407626,2534
"SEEDGWAS4392:MRG:4:250096181",-101.726026,19.584345,"maize",273,2.43616264704076,2380
"SEEDGWAS4393:MRG:4:250096182",-97.25,19.56666667,"maize",293,2.46686762035411,2507
"SEEDGWAS4394:MRG:4:250096184",-97.15,19.35,"maize",486,2.68663626926229,2076
"SEEDGWAS4395:MRG:4:250096185",-97.08333333,19.61666667,"maize",460,2.66275783168157,2545
"SEEDGWAS4396:MRG:4:250096187",-97.28339,16.233634,"maize",301,2.47856649559384,1644
"SEEDGWAS4397:MRG:4:250096188",-97.216461,17.447871,"maize",213,2.32837960343874,2145
"SEEDGWAS4398:MRG:4:250096189",-97.957508,17.19135,"maize",414,2.6170003411209,2294
"SEEDGWAS4399:MRG:4:250096190",-96.911836,18.168377,"maize",503,2.70156798505593,1778
"SEEDGWAS4400:MRG:4:250096191",-96.911836,18.168377,"maize",503,2.70156798505593,1778
"SEEDGWAS4401:MRG:4:250096226",-96.950662,18.168563,"maize",401,2.60314437262018,1778
"SEEDGWAS4402:MRG:4:250096227",-96.879163,17.848135,"maize",363,2.55990662503611,1288
"SEEDGWAS4403:MRG:4:250096228",-96.172744,17.186388,"maize",358,2.55388302664387,1624
"SEEDGWAS4404:MRG:4:250096229",-97.867153,17.190837,"maize",313,2.49554433754645,2294
"SEEDGWAS4405:MRG:4:250096233",-96.919424,17.515762,"maize",226,2.3541084391474,1503
"SEEDGWAS4406:MRG:4:250096234",-96.879163,17.848135,"maize",363,2.55990662503611,1288
"SEEDGWAS4407:MRG:4:250096235",-96.78333333,17.76666667,"maize",361,2.55750720190566,1881
"SEEDGWAS4408:MRG:4:250096237",-96.549449,17.592724,"maize",537,2.72997428569956,1920
"SEEDGWAS4409:MRG:4:250096239",-96.556048,17.532596,"maize",393,2.59439255037543,1920
"SEEDGWAS4410:MRG:4:250096240",-97.957508,17.19135,"maize",414,2.6170003411209,2294
"SEEDGWAS4411:MRG:4:250096242",-97.867153,17.190837,"maize",313,2.49554433754645,2294
"SEEDGWAS4412:MRG:4:250096243",-97.867153,17.190837,"maize",313,2.49554433754645,2294
"SEEDGWAS4413:MRG:4:250096244",-97.867153,17.190837,"maize",313,2.49554433754645,2294
"SEEDGWAS4414:MRG:4:250096245",-97.867153,17.190837,"maize",313,2.49554433754645,2294
"SEEDGWAS4415:MRG:4:250096246",-96.879163,17.848135,"maize",363,2.55990662503611,1288
"SEEDGWAS4416:MRG:4:250096247",-96.78333333,17.76666667,"maize",361,2.55750720190566,1881
"SEEDGWAS4417:MRG:4:250096249",-97.677827,17.279413,"maize",270,2.43136376415899,2168
"SEEDGWAS4418:MRG:4:250096250",-97.816908,17.312798,"maize",308,2.48855071650044,2168
"SEEDGWAS4419:MRG:4:250096251",-96.549449,17.592724,"maize",537,2.72997428569956,1920
"SEEDGWAS4419:MRG:4:250096252",-96.549449,17.592724,"maize",537,2.72997428569956,1920
"SEEDGWAS442:MRG:4:250059209",-92.81666667,16.5666667,"maize",210,2.32221929473392,715
"SEEDGWAS4420:MRG:4:250096254",-97.816908,17.312798,"maize",308,2.48855071650044,2168
"SEEDGWAS4421:MRG:4:250096257",-108.1166667,29.21666667,"maize",186,2.26951294421792,2224
"SEEDGWAS4422:MRG:4:250096260",-108.3833333,28.2,"maize",535,2.72835378202123,1685
"SEEDGWAS4423:MRG:4:250096261",-106.35,26.96666667,"maize",190,2.27875360095283,1783
"SEEDGWAS4424:MRG:4:250096262",-107.0666667,26.83333333,"maize",308,2.48855071650044,2271
"SEEDGWAS4425:MRG:4:250096263",-107.0666667,26.83333333,"maize",308,2.48855071650044,2271
"SEEDGWAS4426:MRG:4:250096266",-107.75,28.85,"maize",173,2.2380461031288,2025
"SEEDGWAS4427:MRG:4:250096267",-107.75,28.85,"maize",173,2.2380461031288,2025
"SEEDGWAS4428:MRG:4:250096269",-108.3833333,28.2,"maize",535,2.72835378202123,1685
"SEEDGWAS4429:MRG:4:250096270",-106.95,26.03333333,"maize",670,2.82607480270083,2447
"SEEDGWAS4430:MRG:4:250096272",-106.95,26.03333333,"maize",670,2.82607480270083,2447
"SEEDGWAS4431:MRG:4:250096274",-106.964272,26.100125,"maize",501,2.69983772586725,2447
"SEEDGWAS4432:MRG:4:250096275",-107.305103,28.492774,"maize",205,2.31175386105575,2157
"SEEDGWAS4433:MRG:4:250096277",-105.7333333,25.33333333,"maize",193,2.28555730900777,2117
"SEEDGWAS4434:MRG:4:250096278",-106.567942,25.21539,"maize",564,2.75127910398334,1979
"SEEDGWAS4435:MRG:4:250096279",-104.7666667,24.21666667,"maize",255,2.40654018043396,2047
"SEEDGWAS4436:MRG:4:250096282",-104.393881,23.480832,"maize",168,2.22530928172586,1878
"SEEDGWAS4437:MRG:4:250096283",-104.395773,23.478827,"maize",152,2.18184358794477,1878
"SEEDGWAS4438:MRG:4:250096284",-104.395213,23.478886,"maize",168,2.22530928172586,1878
"SEEDGWAS4439:MRG:4:250096285",-104.682259,23.972408,"maize",217,2.33645973384853,2131
"SEEDGWAS444:MRG:4:250059211",-98.41666667,21.15,"maize",453,2.65609820201283,299
"SEEDGWAS4440:MRG:4:250096287",-103.903927,20.284838,"maize",201,2.30319605742049,1665
"SEEDGWAS4441:MRG:4:250096288",-103.7373,22.394537,"maize",167,2.22271647114758,1704
"SEEDGWAS4442:MRG:4:250096289",-103.25,22.11666667,"maize",160,2.20411998265592,1825
"SEEDGWAS4443:MRG:4:250096290",-103.25,22.11666667,"maize",160,2.20411998265592,1825
"SEEDGWAS4444:MRG:4:250096291",-103.25,22.11666667,"maize",160,2.20411998265592,1825
"SEEDGWAS4445:MRG:4:250096294",-103.685704,22.637382,"maize",284,2.45331834004704,1935
"SEEDGWAS4446:MRG:4:250096295",-103.685704,22.637382,"maize",284,2.45331834004704,1935
"SEEDGWAS4447:MRG:4:250096296",-103.55,22.3,"maize",206,2.31386722036915,2096
"SEEDGWAS4448:MRG:4:250096297",-103.55,22.3,"maize",206,2.31386722036915,2096
"SEEDGWAS4449:MRG:4:250096298",-103.55,22.3,"maize",206,2.31386722036915,2096
"SEEDGWAS445:MRG:4:250059212",-97.031108,19.060025,"maize",386,2.58658730467176,1888
"SEEDGWAS4450:MRG:4:250096300",-103.55,22.3,"maize",206,2.31386722036915,2096
"SEEDGWAS4451:MRG:4:250096303",-102.839957,22.160694,"maize",169,2.22788670461367,1887
"SEEDGWAS4454:MRG:4:250096309",-102.9833333,23.63333333,"maize",189,2.27646180417324,2113
"SEEDGWAS4455:MRG:4:250096310",-102.9833333,23.63333333,"maize",189,2.27646180417324,2113
"SEEDGWAS4456:MRG:4:250096312",-109.432449,28.155757,"maize",168,2.22530928172586,522
"SEEDGWAS4457:MRG:4:250096314",-98.03333333,19.03333333,"maize",243,2.38560627359831,2414
"SEEDGWAS4458:MRG:4:250096315",-98.03333333,19.03333333,"maize",243,2.38560627359831,2414
"SEEDGWAS446:MRG:4:250059213",-97.3,19.8,"maize",377,2.57634135020579,1998
"SEEDGWAS4460:MRG:4:250096318",-98.499901,19.244746,"maize",308,2.48855071650044,2287
"SEEDGWAS4461:MRG:4:250096351",-98.499901,19.244746,"maize",308,2.48855071650044,2287
"SEEDGWAS4462:MRG:4:250096352",-98.4,19.01666667,"maize",227,2.35602585719312,2302
"SEEDGWAS4464:MRG:4:250096358",-98.523863,19.268596,"maize",313,2.49554433754645,3070
"SEEDGWAS4465:MRG:4:250096359",-98.56666667,19.33333333,"maize",291,2.46389298898591,3070
"SEEDGWAS4466:MRG:4:250096360",-98.03333333,19.03333333,"maize",243,2.38560627359831,2414
"SEEDGWAS4467:MRG:4:250096365",-98.48333333,19.33333333,"maize",244,2.38738982633873,2287
"SEEDGWAS4468:MRG:4:250096366",-98.46666667,19.2,"maize",256,2.40823996531185,2287
"SEEDGWAS447:MRG:4:250059214",-89.732539,20.485433,"maize",359,2.55509444857832,52
"SEEDGWAS4470:MRG:4:250096370",-98.4,19.15,"maize",233,2.36735592102602,2302
"SEEDGWAS4471:MRG:4:250096371",-98.56666667,19.33333333,"maize",291,2.46389298898591,3070
"SEEDGWAS4472:MRG:4:250096372",-98.35,19.16666667,"maize",236,2.37291200297011,2287
"SEEDGWAS4473:MRG:4:250096373",-98.48333333,19.33333333,"maize",244,2.38738982633873,2287
"SEEDGWAS4474:MRG:4:250096374",-98.56666667,19.33333333,"maize",291,2.46389298898591,3070
"SEEDGWAS4475:MRG:4:250096375",-98.56666667,19.33333333,"maize",291,2.46389298898591,3070
"SEEDGWAS4477:MRG:4:250096379",-97.78333333,19.81666667,"maize",374,2.57287160220048,2309
"SEEDGWAS4478:MRG:4:250096381",-98.28333333,18.96666667,"maize",267,2.42651126136458,2106
"SEEDGWAS4479:MRG:4:250096382",-98.28333333,18.96666667,"maize",267,2.42651126136458,2106
"SEEDGWAS448:MRG:4:250059215",-88.28333333,21.01666667,"maize",813,2.91009054559407,24
"SEEDGWAS4480:MRG:4:250096384",-97.883367,18.967821,"maize",213,2.32837960343874,2139
"SEEDGWAS4481:MRG:4:250096388",-97.883367,18.967821,"maize",213,2.32837960343874,2139
"SEEDGWAS4482:MRG:4:250096389",-97.883367,18.967821,"maize",213,2.32837960343874,2139
"SEEDGWAS4483:MRG:4:250096391",-97.883367,18.967821,"maize",213,2.32837960343874,2139
"SEEDGWAS4484:MRG:4:250096392",-97.883367,18.967821,"maize",213,2.32837960343874,2139
"SEEDGWAS4487:MRG:4:250096398",-107.9333333,30.38333333,"maize",118,2.07188200730613,1467
"SEEDGWAS4488:MRG:4:250096399",-108.1166667,29.21666667,"maize",186,2.26951294421792,2224
"SEEDGWAS4489:MRG:4:250096401",-107.0666667,26.83333333,"maize",308,2.48855071650044,2271
"SEEDGWAS4490:MRG:4:250096402",-106.384789,24.892673,"maize",468,2.67024585307412,1356
"SEEDGWAS4491:MRG:4:250096403",-106.302375,26.035565,"maize",426,2.62940959910272,2854
"SEEDGWAS4492:MRG:4:250096404",-105.7333333,25.33333333,"maize",193,2.28555730900777,2117
"SEEDGWAS4493:MRG:4:250096405",-104.682259,23.972408,"maize",217,2.33645973384853,2131
"SEEDGWAS4494:MRG:4:250096406",-104.682259,23.972408,"maize",217,2.33645973384853,2131
"SEEDGWAS4495:MRG:4:250096407",-104.65351,23.972644,"maize",189,2.27646180417324,1954
"SEEDGWAS4497:MRG:4:250096409",-102.4,19.41666667,"maize",308,2.48855071650044,1996
"SEEDGWAS4498:MRG:4:250096410",-102.5166667,19.71666667,"maize",237,2.3747483460101,1741
"SEEDGWAS4500:MRG:4:250096412",-102.1666667,19.9,"maize",212,2.32633586092875,1829
"SEEDGWAS4501:MRG:4:250096415",-101.4833333,19.28333333,"maize",321,2.50650503240487,1775
"SEEDGWAS4502:MRG:4:250096416",-101.9,19.82,"maize",298,2.47421626407626,2534
"SEEDGWAS4503:MRG:4:250096417",-101.255262,19.652464,"maize",191,2.28103336724773,2156
"SEEDGWAS4504:MRG:4:250096418",-97.216461,17.447871,"maize",213,2.32837960343874,2145
"SEEDGWAS4504:MRG:4:250096419",-97.216461,17.447871,"maize",213,2.32837960343874,2145
"SEEDGWAS4508:MRG:4:250096425",-98.75,20.13333333,"maize",294,2.46834733041216,2469
"SEEDGWAS4509:MRG:4:250096426",-98.75,20.13333333,"maize",294,2.46834733041216,2469
"SEEDGWAS4511:MRG:4:250096430",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS4512:MRG:4:250096431",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS4513:MRG:4:250096432",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS4514:MRG:4:250096433",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS4515:MRG:4:250096434",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS4516:MRG:4:250096435",-98.857468,19.521431,"maize",231,2.36361197989214,2281
"SEEDGWAS4517:MRG:4:250096438",-98.73333333,19.71666667,"maize",257,2.40993312333129,2448
"SEEDGWAS4518:MRG:4:250096439",-98.914614,19.622791,"maize",233,2.36735592102602,2281
"SEEDGWAS4519:MRG:4:250096443",-98.914614,19.622791,"maize",233,2.36735592102602,2281
"SEEDGWAS4520:MRG:4:250096478",-99.11666667,19.81666667,"maize",208,2.31806333496276,2255
"SEEDGWAS4520:MRG:4:250096479",-99.11666667,19.81666667,"maize",208,2.31806333496276,2255
"SEEDGWAS4530:MRG:4:250096494",-98.85,19.22,"maize",265,2.42324587393681,2307
"SEEDGWAS4531:MRG:4:250096495",-98.81666667,19.58333333,"maize",287,2.45788189673399,2638
"SEEDGWAS4532:MRG:4:250096496",-98.81666667,19.58333333,"maize",287,2.45788189673399,2638
"SEEDGWAS4533:MRG:4:250096497",-98.865944,19.211077,"maize",247,2.39269695325967,2307
"SEEDGWAS4534:MRG:4:250096498",-98.81666667,19.58333333,"maize",287,2.45788189673399,2638
"SEEDGWAS4535:MRG:4:250096499",-98.81666667,19.58333333,"maize",287,2.45788189673399,2638
"SEEDGWAS4538:MRG:4:250096504",-98.583348,19.578317,"maize",290,2.46239799789896,2666
"SEEDGWAS4539:MRG:4:250096505",-98.583348,19.578317,"maize",290,2.46239799789896,2666
"SEEDGWAS4544:MRG:4:250096511",-96.172744,17.186388,"maize",358,2.55388302664387,1624
"SEEDGWAS4545:MRG:4:250096512",-101.9166667,19.66666667,"maize",329,2.51719589794997,2534
"SEEDGWAS4546:MRG:4:250096513",-106.384789,24.892673,"maize",468,2.67024585307412,1356
"SEEDGWAS4547:MRG:4:250096515",-98.45563,18.89488,"maize",186,2.26951294421792,1955
"SEEDGWAS4548:MRG:4:250096517",-97.445161,19.350685,"maize",199,2.29885307640971,2374
"SEEDGWAS4549:MRG:4:250096518",-97.573162,18.226185,"maize",246,2.39093510710338,1907
"SEEDGWAS455:MRG:4:250059221",-97.45,19.88333333,"maize",411,2.61384182187607,1351
"SEEDGWAS4550:MRG:4:250096520",-99.23333333,19.73333333,"maize",245,2.38916608436453,2359
"SEEDGWAS4551:MRG:4:250096521",-99.943026,18.969661,"maize",384,2.58433122436753,2469
"SEEDGWAS4552:MRG:4:250096522",-98.83333333,19.16666667,"maize",309,2.48995847942483,2921
"SEEDGWAS4553:MRG:4:250096523",-101.143579,20.381461,"maize",183,2.26245108973043,1741
"SEEDGWAS4554:MRG:4:250096525",-102.7333333,20.81666667,"maize",189,2.27646180417324,1843
"SEEDGWAS4555:MRG:4:250096526",-103.65,23.63333333,"maize",224,2.35024801833416,2303
"SEEDGWAS4556:MRG:4:250096529",-100.8666667,21.46666667,"maize",147,2.16731733474818,2106
"SEEDGWAS4558:MRG:4:250096531",-102.622283,22.875871,"maize",155,2.19033169817029,2260
"SEEDGWAS4559:MRG:4:250096532",-102.7333333,20.81666667,"maize",189,2.27646180417324,1843
"SEEDGWAS4560:MRG:4:250096533",-98.457589,19.128367,"maize",234,2.36921585741014,2302
"SEEDGWAS4561:MRG:4:250096534",-98.11666667,19.43333333,"maize",255,2.40654018043396,2495
"SEEDGWAS4562:MRG:4:250096537",-100.761898,20.699376,"maize",168,2.22530928172586,2003
"SEEDGWAS4563:MRG:4:250096538",-97.76666667,19.3,"maize",232,2.3654879848909,2394
"SEEDGWAS4564:MRG:4:250096539",-103.25,19.966667,"maize",231,2.36361197989214,2045
"SEEDGWAS4565:MRG:4:250096540",-100.8666667,21.46666667,"maize",147,2.16731733474818,2106
"SEEDGWAS4569:MRG:4:250096544",-101.6666667,20.63333333,"maize",140,2.14612803567824,2094
"SEEDGWAS4570:MRG:4:250096545",-100.9833333,20.65,"maize",156,2.19312459835446,1765
"SEEDGWAS4571:MRG:4:250096548",-93.751723,16.454601,"maize",172,2.23552844690755,717
"SEEDGWAS4572:MRG:4:250096549",-92.5,16.83333333,"maize",373,2.57170883180869,2109
"SEEDGWAS4573:MRG:4:250096551",-100.0333333,19.03333333,"maize",630,2.79934054945358,2100
"SEEDGWAS4574:MRG:4:250096553",-102.319883,20.290769,"maize",181,2.25767857486918,1615
"SEEDGWAS4575:MRG:4:250096554",-97.21666667,17.45,"maize",213,2.32837960343874,2145
"SEEDGWAS4576:MRG:4:250096555",-97.21666667,17.45,"maize",213,2.32837960343874,2145
"SEEDGWAS4577:MRG:4:250096556",-97.692737,17.26968,"maize",274,2.43775056282039,2168
"SEEDGWAS4578:MRG:4:250096559",-98.11666667,19.43333333,"maize",255,2.40654018043396,2495
"SEEDGWAS4579:MRG:4:250096560",-98.1,19.35,"maize",280,2.44715803134222,2495
"SEEDGWAS458:MRG:4:250059223",-88.05,19.58333333,"maize",448,2.65127801399814,20
"SEEDGWAS4580:MRG:4:250096562",-98.16666667,19.35,"maize",229,2.35983548233989,2491
"SEEDGWAS4581:MRG:4:250096563",-97.95,19.11666667,"maize",289,2.46089784275655,2459
"SEEDGWAS4582:MRG:4:250096564",-96.83333333,19.7,"maize",432,2.63548374681491,1367
"SEEDGWAS4582:MRG:4:250096566",-96.83333333,19.7,"maize",432,2.63548374681491,1367
"SEEDGWAS4583:MRG:4:250096567",-96.83333333,19.7,"maize",432,2.63548374681491,1367
"SEEDGWAS4584:MRG:4:250096568",-103.565458,22.787547,"maize",179,2.25285303097989,2001
"SEEDGWAS4591:MRG:4:250096611",-105.537833,26.447593,"maize",182,2.26007138798507,1846
"SEEDGWAS4592:MRG:4:250096612",-100.7333333,20.91666667,"maize",185,2.26717172840301,2003
"SEEDGWAS4593:MRG:4:250096613",-98.41666667,19.71666667,"maize",313,2.49554433754645,2614
"SEEDGWAS4594:MRG:4:250096614",-101.9166667,21.36666667,"maize",208,2.31806333496276,1937
"SEEDGWAS4595:MRG:4:250096615",-101.9166667,21.36666667,"maize",208,2.31806333496276,1937
"SEEDGWAS4596:MRG:4:250096616",-97.423952,17.545934,"maize",308,2.48855071650044,2389
"SEEDGWAS4597:MRG:4:250096617",-96.58333333,16.28333333,"maize",181,2.25767857486918,1934
"SEEDGWAS4598:MRG:4:250096623",-97.21666667,19.65,"maize",331,2.51982799377572,2507
"SEEDGWAS4599:MRG:4:250096624",-97.25,19.76666667,"maize",418,2.62117628177504,1998
"SEEDGWAS46:MRG:4:250054477",-93.176559,16.782368,"maize",224,2.35024801833416,855
"SEEDGWAS4600:MRG:4:250096625",-97.231739,19.761657,"maize",387,2.58771096501891,1998
"SEEDGWAS4601:MRG:4:250096626",-92.708848,16.757656,"maize",316,2.4996870826184,2065
"SEEDGWAS4603:MRG:4:250096628",-97.03333333,19.08333333,"maize",443,2.64640372622307,1888
"SEEDGWAS4605:MRG:4:250096633",-103.6,21.98333333,"maize",162,2.20951501454263,1808
