chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
2,Chr2_15335465.0,15335465,1.994046e-12,7,AT2G36570;AT2G36571;AT2G36560;AT2G36580;AT2G36550;AT2G36590;AT2G36540,AT2G36570,AT2G36570,31.0
2,Chr2_15335466.0,15335466,1.994046e-12,7,AT2G36570;AT2G36571;AT2G36560;AT2G36580;AT2G36550;AT2G36590;AT2G36540,AT2G36570,AT2G36570,30.0
1,Chr1_17339701.0,17339701,2.146325e-12,7,AT1G47300;AT1G47290;AT1G47310;AT1G47280;AT1G47317;AT1G47278;AT1G47271,AT1G47300,AT1G47300,0.0
3,Chr3_128936.0,128936,2.445283e-12,10,AT3G01340;AT3G01345;AT3G01330;AT3G01325;AT3G01350;AT3G01324;AT3G01360;AT3G01323;AT3G01331;AT3G01329,AT3G01340,AT3G01340,0.0
1,Chr1_5297530.0,5297530,2.691e-12,11,AT1G15405;AT1G15400;AT1G15410;AT1G15390;AT1G15415;AT1G15420;AT1G15385;AT1G15380;AT1G15430;AT1G15440;AT1G15370,AT1G15405,AT1G15405,345.0
1,Chr1_5299055.0,5299055,2.691e-12,10,AT1G15410;AT1G15405;AT1G15415;AT1G15400;AT1G15420;AT1G15390;AT1G15430;AT1G15385;AT1G15380;AT1G15440,AT1G15410,AT1G15410,0.0
1,Chr1_5301941.0,5301941,2.691e-12,12,AT1G15420;AT1G15415;AT1G15410;AT1G15430;AT1G15405;AT1G15440;AT1G15400;AT1G15390;AT1G15450;AT1G15460;AT1G15385;AT1G15380,AT1G15420,AT1G15420,0.0
1,Chr1_5301944.0,5301944,2.691e-12,12,AT1G15420;AT1G15415;AT1G15410;AT1G15430;AT1G15405;AT1G15440;AT1G15400;AT1G15390;AT1G15450;AT1G15460;AT1G15385;AT1G15380,AT1G15420,AT1G15420,0.0
1,Chr1_5302079.0,5302079,2.691e-12,12,AT1G15420;AT1G15415;AT1G15410;AT1G15430;AT1G15405;AT1G15440;AT1G15400;AT1G15390;AT1G15450;AT1G15460;AT1G15385;AT1G15380,AT1G15420,AT1G15420,0.0
1,Chr1_5312866.0,5312866,2.691e-12,8,AT1G15460;AT1G15470;AT1G15450;AT1G15440;AT1G15480;AT1G15430;AT1G15490;AT1G15420,AT1G15460,AT1G15460,0.0
3,Chr3_7189929.0,7189929,2.8006e-12,8,AT3G20580;AT3G20590;AT3G20570;AT3G20560;AT3G20600;AT3G20610;AT3G20620;AT3G20557,AT3G20580,AT3G20580,0.0
3,Chr3_7197194.0,7197194,2.8006e-12,7,AT3G20610;AT3G20620;AT3G20600;AT3G20590;AT3G20630;AT3G20580;AT3G20570,AT3G20610,AT3G20610,0.0
3,Chr3_7208473.0,7208473,2.8006e-12,3,AT3G20630;AT3G20640;AT3G20620,AT3G20630,AT3G20630,71.0
1,Chr1_26666001.0,26666001,3.037548e-12,5,AT1G70720;AT1G70730;AT1G70710;AT1G70740;AT1G70700,AT1G70720,AT1G70720,407.0
5,Chr5_21995811.0,21995811,3.585996e-12,4,AT5G54200;AT5G54190;AT5G54180;AT5G54170,AT5G54200,AT5G54200,0.0
5,Chr5_23311557.0,23311557,3.640724e-12,10,AT5G57565;AT5G57567;AT5G57570;AT5G57580;AT5G57560;AT5G57550;AT5G57590;AT5G57540;AT5G57535;AT5G57530,AT5G57565,AT5G57565,0.0
3,Chr3_7356906.0,7356906,4.25399e-12,8,AT3G20980;AT3G20978;AT3G20993;AT3G20997;AT3G20970;AT3G21000;AT3G20966;AT3G20960,AT3G20980,AT3G20980,0.0
5,Chr5_17287785.0,17287785,4.430825e-12,4,AT5G43070;AT5G43066;AT5G43080;AT5G43090,AT5G43070,AT5G43070,1315.0
5,Chr5_6984689.0,6984689,4.447108e-12,7,AT5G20640;AT5G20650;AT5G20660;AT5G20635;AT5G20670;AT5G20630;AT5G20620,AT5G20640,AT5G20640,0.0
1,Chr1_17294997.0,17294997,4.868037e-12,4,AT1G47200;AT1G47210;AT1G47220;AT1G47128,AT1G47200,AT1G47200,3034.0
1,Chr1_21132648.0,21132648,5.441594e-12,5,AT1G56423;AT1G56430;AT1G56440;AT1G56420;AT1G56450,AT1G56423,AT1G56423,1809.0
1,Chr1_21135644.0,21135644,5.441594e-12,4,AT1G56430;AT1G56440;AT1G56423;AT1G56450,AT1G56430,AT1G56430,1300.0
1,Chr1_21135648.0,21135648,5.441594e-12,4,AT1G56430;AT1G56440;AT1G56423;AT1G56450,AT1G56430,AT1G56430,1296.0
1,Chr1_21136272.0,21136272,5.441594e-12,5,AT1G56430;AT1G56440;AT1G56423;AT1G56450;AT1G56460,AT1G56430,AT1G56430,672.0
1,Chr1_21151220.0,21151220,5.441594e-12,4,AT1G56460;AT1G56450;AT1G56500;AT1G56440,AT1G56460,AT1G56460,1415.0
1,Chr1_21151558.0,21151558,5.441594e-12,4,AT1G56460;AT1G56450;AT1G56500;AT1G56440,AT1G56460,AT1G56460,1753.0
1,Chr1_21154818.0,21154818,5.441594e-12,2,AT1G56500;AT1G56460,AT1G56500,AT1G56500,4926.0
1,Chr1_21155484.0,21155484,5.441594e-12,2,AT1G56500;AT1G56460,AT1G56500,AT1G56500,4260.0
1,Chr1_21156373.0,21156373,5.441594e-12,2,AT1G56500;AT1G56460,AT1G56500,AT1G56500,3371.0
1,Chr1_21157963.0,21157963,5.441594e-12,3,AT1G56500;AT1G56460;AT1G56510,AT1G56500,AT1G56500,1781.0
1,Chr1_21162779.0,21162779,5.441594e-12,2,AT1G56500;AT1G56510,AT1G56500,AT1G56500,0.0
1,Chr1_21181508.0,21181508,5.441594e-12,7,AT1G56540;AT1G56530;AT1G56520;AT1G56550;AT1G56510;AT1G56553;AT1G56555,AT1G56540,AT1G56540,156.0
1,Chr1_21185400.0,21185400,5.441594e-12,7,AT1G56540;AT1G56550;AT1G56553;AT1G56530;AT1G56555;AT1G56520;AT1G56560,AT1G56540,AT1G56540,94.0
1,Chr1_21191215.0,21191215,5.441594e-12,7,AT1G56555;AT1G56553;AT1G56560;AT1G56550;AT1G56570;AT1G56540;AT1G56580,AT1G56555,AT1G56555,0.0
1,Chr1_21191846.0,21191846,5.441594e-12,7,AT1G56555;AT1G56560;AT1G56553;AT1G56550;AT1G56570;AT1G56580;AT1G56540,AT1G56555,AT1G56555,0.0
1,Chr1_21199752.0,21199752,5.441594e-12,7,AT1G56580;AT1G56570;AT1G56590;AT1G56560;AT1G56555;AT1G56600;AT1G56553,AT1G56580,AT1G56580,796.0
1,Chr1_21200041.0,21200041,5.441594e-12,7,AT1G56580;AT1G56590;AT1G56570;AT1G56560;AT1G56600;AT1G56555;AT1G56553,AT1G56580,AT1G56580,1085.0
3,Chr3_22956446.0,22956446,5.699456e-12,6,AT3G61980;AT3G61990;AT3G62000;AT3G61970;AT3G62010;AT3G61962,AT3G61980,AT3G61980,0.0
1,Chr1_17299404.0,17299404,5.744545e-12,5,AT1G47200;AT1G47210;AT1G47220;AT1G47230;AT1G47240,AT1G47200,AT1G47200,587.0
1,Chr1_17300132.0,17300132,5.744545e-12,5,AT1G47210;AT1G47200;AT1G47220;AT1G47230;AT1G47240,AT1G47210,AT1G47210,819.0
5,Chr5_24387040.0,24387040,6.062545e-12,3,AT5G60680;AT5G60670;AT5G60690,AT5G60680,AT5G60680,64.0
1,Chr1_17289423.0,17289423,6.073775e-12,2,AT1G47128;AT1G47200,AT1G47128,AT1G47128,3753.0
3,Chr3_21146917.0,21146917,6.099996e-12,4,AT3G57130;AT3G57140;AT3G57120;AT3G57150,AT3G57130,AT3G57130,641.0
1,Chr1_21061614.0,21061614,7.304308e-12,5,AT1G56250;AT1G56260;AT1G56242;AT1G56240;AT1G56270,AT1G56250,AT1G56250,0.0
5,Chr5_7113867.0,7113867,7.451462e-12,6,AT5G20950;AT5G20960;AT5G20940;AT5G20970;AT5G20980;AT5G20935,AT5G20950,AT5G20950,2518.0
5,Chr5_7114761.0,7114761,7.451462e-12,5,AT5G20960;AT5G20950;AT5G20970;AT5G20980;AT5G20940,AT5G20960,AT5G20960,1977.0
5,Chr5_23453306.0,23453306,8.053639e-12,12,AT5G57920;AT5G57910;AT5G57930;AT5G57900;AT5G57940;AT5G57890;AT5G57887;AT5G57880;AT5G57885;AT5G57950;AT5G57960;AT5G57870,AT5G57920,AT5G57920,293.0
5,Chr5_21993457.0,21993457,8.132944e-12,6,AT5G54200;AT5G54190;AT5G54180;AT5G54170;AT5G54165;AT5G54160,AT5G54200,AT5G54200,0.0
5,Chr5_21993553.0,21993553,8.132944e-12,6,AT5G54200;AT5G54190;AT5G54180;AT5G54170;AT5G54165;AT5G54160,AT5G54200,AT5G54200,0.0
5,Chr5_21993583.0,21993583,8.132944e-12,6,AT5G54200;AT5G54190;AT5G54180;AT5G54170;AT5G54165;AT5G54160,AT5G54200,AT5G54200,0.0
5,Chr5_21993724.0,21993724,8.132944e-12,6,AT5G54200;AT5G54190;AT5G54180;AT5G54170;AT5G54165;AT5G54160,AT5G54200,AT5G54200,0.0
5,Chr5_21993778.0,21993778,8.132944e-12,6,AT5G54200;AT5G54190;AT5G54180;AT5G54170;AT5G54165;AT5G54160,AT5G54200,AT5G54200,0.0
1,Chr1_16280454.0,16280454,8.635601e-12,2,AT1G43190;AT1G43171,AT1G43190,AT1G43190,1830.0
1,Chr1_16320494.0,16320494,8.635601e-12,2,AT1G43260;AT1G43245,AT1G43260,AT1G43260,1260.0
1,Chr1_16320669.0,16320669,8.635601e-12,2,AT1G43260;AT1G43245,AT1G43260,AT1G43260,1435.0
1,Chr1_16363019.0,16363019,8.635601e-12,2,AT1G43330;AT1G43320,AT1G43330,AT1G43330,2996.0
1,Chr1_16372028.0,16372028,8.635601e-12,1,AT1G43415,AT1G43415,AT1G43415,6946.0
1,Chr1_16374528.0,16374528,8.635601e-12,1,AT1G43415,AT1G43415,AT1G43415,4446.0
1,Chr1_16380552.0,16380552,8.635601e-12,1,AT1G43415,AT1G43415,AT1G43415,1147.0
1,Chr1_16381585.0,16381585,8.635601e-12,1,AT1G43415,AT1G43415,AT1G43415,2180.0
1,Chr1_16381642.0,16381642,8.635601e-12,1,AT1G43415,AT1G43415,AT1G43415,2237.0
1,Chr1_16388303.0,16388303,8.635601e-12,2,AT1G43415;AT1G43560,AT1G43415,AT1G43415,8898.0
1,Chr1_19897945.0,19897945,8.728022e-12,8,AT1G53330;AT1G53340;AT1G53325;AT1G53320;AT1G53345;AT1G53350;AT1G53360;AT1G53310,AT1G53330,AT1G53330,503.0
1,Chr1_16073163.0,16073163,9.059957e-12,2,AT1G42710;AT1G42700,AT1G42710,AT1G42710,4429.0
1,Chr1_25703794.0,25703794,9.35968e-12,6,AT1G68500;AT1G68510;AT1G68520;AT1G68526;AT1G68490;AT1G68530,AT1G68500,AT1G68500,1283.0
1,Chr1_26959448.0,26959448,9.447063e-12,4,AT1G71692;AT1G71695;AT1G71696;AT1G71691,AT1G71692,AT1G71692,4321.0
1,Chr1_4956965.0,4956965,9.646574e-12,9,AT1G14480;AT1G14470;AT1G14490;AT1G14500;AT1G14460;AT1G14510;AT1G14455;AT1G14450;AT1G14518,AT1G14480,AT1G14480,0.0
1,Chr1_5013089.0,5013089,9.646574e-12,4,AT1G14610;AT1G14620;AT1G14630;AT1G14600,AT1G14610,AT1G14610,0.0
1,Chr1_5023956.0,5023956,9.646574e-12,7,AT1G14640;AT1G14642;AT1G14630;AT1G14650;AT1G14620;AT1G14660;AT1G14610,AT1G14640,AT1G14640,0.0
1,Chr1_9229706.0,9229706,9.971996e-12,5,AT1G26700;AT1G26710;AT1G26690;AT1G26720;AT1G26680,AT1G26700,AT1G26700,0.0
2,Chr2_4857028.0,4857028,1.049026e-11,0,,,,
5,Chr5_21946328.0,21946328,1.069169e-11,9,AT5G54080;AT5G54075;AT5G54070;AT5G54090;AT5G54067;AT5G54095;AT5G54062;AT5G54100;AT5G54060,AT5G54080,AT5G54080,0.0
2,Chr2_2709891.0,2709891,1.285438e-11,0,,,,
2,Chr2_2709914.0,2709914,1.285438e-11,0,,,,
1,Chr1_17367196.0,17367196,1.3181e-11,3,AT1G47370;AT1G47380;AT1G47350,AT1G47370,AT1G47370,0.0
5,Chr5_7091270.0,7091270,1.351428e-11,7,AT5G20900;AT5G20890;AT5G20910;AT5G20920;AT5G20885;AT5G20930;AT5G20870,AT5G20900,AT5G20900,0.0
1,Chr1_25608868.0,25608868,1.433877e-11,6,AT1G68330;AT1G68320;AT1G68340;AT1G68310;AT1G68350;AT1G68300,AT1G68330,AT1G68330,2055.0
4,Chr4_4228790.0,4228790,1.457309e-11,0,,,,
5,Chr5_22703173.0,22703173,1.474774e-11,6,AT5G56060;AT5G56050;AT5G56040;AT5G56070;AT5G56075;AT5G56080,AT5G56060,AT5G56060,835.0
1,Chr1_26376841.0,26376841,1.659625e-11,5,AT1G70020;AT1G70030;AT1G70040;AT1G70050;AT1G70060,AT1G70020,AT1G70020,529.0
1,Chr1_17063468.0,17063468,1.709836e-11,2,AT1G45130;AT1G45110,AT1G45130,AT1G45130,1784.0
4,Chr4_9581774.0,9581774,1.88837e-11,5,AT4G17030;AT4G17020;AT4G17010;AT4G17040;AT4G17050,AT4G17030,AT4G17030,0.0
4,Chr4_9581835.0,9581835,1.88837e-11,5,AT4G17030;AT4G17020;AT4G17010;AT4G17040;AT4G17050,AT4G17030,AT4G17030,0.0
4,Chr4_9581934.0,9581934,1.88837e-11,5,AT4G17030;AT4G17020;AT4G17040;AT4G17010;AT4G17050,AT4G17030,AT4G17030,0.0
4,Chr4_9582040.0,9582040,1.88837e-11,5,AT4G17030;AT4G17020;AT4G17040;AT4G17010;AT4G17050,AT4G17030,AT4G17030,0.0
4,Chr4_9582204.0,9582204,1.88837e-11,5,AT4G17030;AT4G17020;AT4G17040;AT4G17010;AT4G17050,AT4G17030,AT4G17030,0.0
4,Chr4_3510909.0,3510909,1.945669e-11,0,,,,
4,Chr4_3512442.0,3512442,1.945669e-11,0,,,,
4,Chr4_3518882.0,3518882,1.945669e-11,1,AT4G06639,AT4G06639,AT4G06639,4549.0
4,Chr4_3521902.0,3521902,1.945669e-11,1,AT4G06639,AT4G06639,AT4G06639,1529.0
4,Chr4_3522177.0,3522177,1.945669e-11,1,AT4G06639,AT4G06639,AT4G06639,1254.0
1,Chr1_16870250.0,16870250,2.302933e-11,3,AT1G44575;AT1G44542;AT1G44608,AT1G44575,AT1G44575,1446.0
1,Chr1_17477033.0,17477033,2.325104e-11,4,AT1G47570;AT1G47560;AT1G47578;AT1G47580,AT1G47570,AT1G47570,1622.0
5,Chr5_22691380.0,22691380,2.392345e-11,5,AT5G56030;AT5G56040;AT5G56020;AT5G56010;AT5G56050,AT5G56030,AT5G56030,1730.0
5,Chr5_22691391.0,22691391,2.392345e-11,5,AT5G56030;AT5G56040;AT5G56020;AT5G56010;AT5G56050,AT5G56030,AT5G56030,1741.0
3,Chr3_4848601.0,4848601,2.754905e-11,4,AT3G14450;AT3G14452;AT3G14460;AT3G14470,AT3G14450,AT3G14450,1187.0
1,Chr1_26651308.0,26651308,2.773959e-11,7,AT1G70690;AT1G70680;AT1G70700;AT1G70670;AT1G70710;AT1G70650;AT1G70660,AT1G70690,AT1G70690,705.0
1,Chr1_26665681.0,26665681,2.773959e-11,5,AT1G70720;AT1G70710;AT1G70730;AT1G70740;AT1G70700,AT1G70720,AT1G70720,727.0
1,Chr1_9128790.0,9128790,2.796783e-11,6,AT1G26380;AT1G26390;AT1G26370;AT1G26400;AT1G26360;AT1G26410,AT1G26380,AT1G26380,262.0
2,Chr2_18376427.0,18376427,2.802708e-11,7,AT2G44500;AT2G44510;AT2G44520;AT2G44525;AT2G44530;AT2G44490;AT2G44540,AT2G44500,AT2G44500,0.0
5,Chr5_17243292.0,17243292,3.017975e-11,8,AT5G42980;AT5G42990;AT5G42970;AT5G43000;AT5G43010;AT5G42965;AT5G42960;AT5G42957,AT5G42980,AT5G42980,0.0
5,Chr5_17247518.0,17247518,3.017975e-11,6,AT5G43000;AT5G43010;AT5G42990;AT5G42980;AT5G42970;AT5G43020,AT5G43000,AT5G43000,316.0
5,Chr5_17249271.0,17249271,3.017975e-11,7,AT5G43010;AT5G43000;AT5G42990;AT5G42980;AT5G43020;AT5G42970;AT5G43030,AT5G43010,AT5G43010,0.0
5,Chr5_17250674.0,17250674,3.017975e-11,7,AT5G43010;AT5G43000;AT5G43020;AT5G42990;AT5G42980;AT5G43030;AT5G42970,AT5G43010,AT5G43010,0.0
5,Chr5_17251151.0,17251151,3.017975e-11,6,AT5G43010;AT5G43000;AT5G43020;AT5G42990;AT5G42980;AT5G43030,AT5G43010,AT5G43010,17.0
5,Chr5_17279110.0,17279110,3.017975e-11,3,AT5G43066;AT5G43060;AT5G43070,AT5G43066,AT5G43066,5473.0
5,Chr5_17279854.0,17279854,3.017975e-11,3,AT5G43066;AT5G43060;AT5G43070,AT5G43066,AT5G43066,4729.0
5,Chr5_17279947.0,17279947,3.017975e-11,3,AT5G43066;AT5G43060;AT5G43070,AT5G43066,AT5G43066,4636.0
5,Chr5_17281845.0,17281845,3.017975e-11,3,AT5G43066;AT5G43070;AT5G43060,AT5G43066,AT5G43066,2738.0
5,Chr5_17283224.0,17283224,3.017975e-11,2,AT5G43066;AT5G43070,AT5G43066,AT5G43066,1359.0
5,Chr5_17283935.0,17283935,3.017975e-11,3,AT5G43066;AT5G43070;AT5G43080,AT5G43066,AT5G43066,648.0
5,Chr5_17285170.0,17285170,3.017975e-11,3,AT5G43066;AT5G43070;AT5G43080,AT5G43066,AT5G43066,363.0
5,Chr5_17285202.0,17285202,3.017975e-11,3,AT5G43066;AT5G43070;AT5G43080,AT5G43066,AT5G43066,395.0
5,Chr5_17289083.0,17289083,3.017975e-11,4,AT5G43070;AT5G43080;AT5G43066;AT5G43090,AT5G43070,AT5G43070,17.0
5,Chr5_17289086.0,17289086,3.017975e-11,4,AT5G43070;AT5G43080;AT5G43066;AT5G43090,AT5G43070,AT5G43070,14.0
5,Chr5_17289496.0,17289496,3.017975e-11,5,AT5G43070;AT5G43080;AT5G43066;AT5G43090;AT5G43100,AT5G43070,AT5G43070,0.0
5,Chr5_17290375.0,17290375,3.017975e-11,5,AT5G43070;AT5G43080;AT5G43090;AT5G43066;AT5G43100,AT5G43070,AT5G43070,599.0
5,Chr5_17301716.0,17301716,3.017975e-11,4,AT5G43100;AT5G43090;AT5G43080;AT5G43110,AT5G43100,AT5G43100,0.0
5,Chr5_17308621.0,17308621,3.017975e-11,4,AT5G43110;AT5G43120;AT5G43100;AT5G43130,AT5G43110,AT5G43110,1221.0
5,Chr5_17309619.0,17309619,3.017975e-11,4,AT5G43110;AT5G43120;AT5G43130;AT5G43100,AT5G43110,AT5G43110,223.0
5,Chr5_17315128.0,17315128,3.017975e-11,5,AT5G43130;AT5G43120;AT5G43110;AT5G43140;AT5G43150,AT5G43130,AT5G43130,321.0
5,Chr5_17319848.0,17319848,3.017975e-11,6,AT5G43130;AT5G43140;AT5G43150;AT5G43120;AT5G43110;AT5G43160,AT5G43130,AT5G43130,0.0
5,Chr5_17355533.0,17355533,3.017975e-11,9,AT5G43245;AT5G43240;AT5G43250;AT5G43260;AT5G43230;AT5G43270;AT5G43211;AT5G43210;AT5G43200,AT5G43245,AT5G43245,153.0
3,Chr3_22368168.0,22368168,3.055997e-11,4,AT3G60530;AT3G60520;AT3G60540;AT3G60510,AT3G60530,AT3G60530,5047.0
5,Chr5_630615.0,630615,3.060207e-11,7,AT5G02780;AT5G02770;AT5G02790;AT5G02760;AT5G02800;AT5G02810;AT5G02750,AT5G02780,AT5G02780,261.0
5,Chr5_630688.0,630688,3.060207e-11,7,AT5G02780;AT5G02770;AT5G02790;AT5G02760;AT5G02800;AT5G02810;AT5G02750,AT5G02780,AT5G02780,188.0
3,Chr3_7214771.0,7214771,3.15269e-11,4,AT3G20640;AT3G20650;AT3G20630;AT3G20655,AT3G20640,AT3G20640,1472.0
4,Chr4_698106.0,698106,3.227505e-11,8,AT4G01610;AT4G01630;AT4G01600;AT4G01640;AT4G01593;AT4G01595;AT4G01650;AT4G01590,AT4G01610,AT4G01610,900.0
1,Chr1_16449931.0,16449931,3.248207e-11,3,AT1G43650;AT1G43665;AT1G43640,AT1G43650,AT1G43650,3045.0
1,Chr1_4656367.0,4656367,3.291057e-11,8,AT1G13605;AT1G13607;AT1G13600;AT1G13608;AT1G13609;AT1G13610;AT1G13590;AT1G13580,AT1G13605,AT1G13605,2171.0
3,Chr3_16225725.0,16225725,3.400768e-11,4,AT3G44680;AT3G44670;AT3G44690;AT3G44660,AT3G44680,AT3G44680,831.0
1,Chr1_9177353.0,9177353,3.653447e-11,7,AT1G26558;AT1G26560;AT1G26550;AT1G26570;AT1G26540;AT1G26580;AT1G26530,AT1G26558,AT1G26558,0.0
1,Chr1_9183314.0,9183314,3.653447e-11,6,AT1G26570;AT1G26580;AT1G26560;AT1G26558;AT1G26590;AT1G26600,AT1G26570,AT1G26570,0.0
1,Chr1_9188137.0,9188137,3.653447e-11,7,AT1G26580;AT1G26590;AT1G26600;AT1G26570;AT1G26610;AT1G26560;AT1G26620,AT1G26580,AT1G26580,632.0
1,Chr1_9192668.0,9192668,3.653447e-11,6,AT1G26600;AT1G26610;AT1G26590;AT1G26620;AT1G26580;AT1G26570,AT1G26600,AT1G26600,267.0
1,Chr1_9199787.0,9199787,3.653447e-11,6,AT1G26620;AT1G26610;AT1G26630;AT1G26600;AT1G26640;AT1G26590,AT1G26620,AT1G26620,118.0
1,Chr1_16437125.0,16437125,3.834346e-11,5,AT1G43630;AT1G43640;AT1G43624;AT1G43650;AT1G43620,AT1G43630,AT1G43630,0.0
1,Chr1_17290382.0,17290382,3.845995e-11,2,AT1G47128;AT1G47200,AT1G47128,AT1G47128,4712.0
1,Chr1_5828537.0,5828537,3.874482e-11,7,AT1G17040;AT1G17050;AT1G17060;AT1G17030;AT1G17020;AT1G17070;AT1G17010,AT1G17040,AT1G17040,304.0
1,Chr1_8951915.0,8951915,4.003743e-11,7,AT1G25490;AT1G25480;AT1G25500;AT1G25470;AT1G25472;AT1G25510;AT1G25460,AT1G25490,AT1G25490,0.0
1,Chr1_8955973.0,8955973,4.003743e-11,8,AT1G25500;AT1G25490;AT1G25510;AT1G25480;AT1G25520;AT1G25530;AT1G25470;AT1G25472,AT1G25500,AT1G25500,0.0
1,Chr1_16149233.0,16149233,4.18509e-11,4,AT1G43005;AT1G43010;AT1G43020;AT1G43000,AT1G43005,AT1G43005,1862.0
4,Chr4_6075444.0,6075444,4.247734e-11,5,AT4G09610;AT4G09620;AT4G09600;AT4G09630;AT4G09590,AT4G09610,AT4G09610,0.0
1,Chr1_5304760.0,5304760,4.587536e-11,10,AT1G15430;AT1G15440;AT1G15420;AT1G15415;AT1G15410;AT1G15450;AT1G15460;AT1G15405;AT1G15400;AT1G15390,AT1G15430,AT1G15430,0.0
1,Chr1_5304761.0,5304761,4.587536e-11,10,AT1G15430;AT1G15440;AT1G15420;AT1G15415;AT1G15410;AT1G15450;AT1G15460;AT1G15405;AT1G15400;AT1G15390,AT1G15430,AT1G15430,0.0
1,Chr1_5304762.0,5304762,4.587536e-11,10,AT1G15430;AT1G15440;AT1G15420;AT1G15415;AT1G15410;AT1G15450;AT1G15460;AT1G15405;AT1G15400;AT1G15390,AT1G15430,AT1G15430,0.0
5,Chr5_22390048.0,22390048,4.67132e-11,10,AT5G55180;AT5G55190;AT5G55170;AT5G55200;AT5G55160;AT5G55210;AT5G55150;AT5G55220;AT5G55140;AT5G55135,AT5G55180,AT5G55180,0.0
5,Chr5_24321197.0,24321197,4.741878e-11,7,AT5G60470;AT5G60480;AT5G60460;AT5G60490;AT5G60500;AT5G60450;AT5G60510,AT5G60470,AT5G60470,0.0
3,Chr3_22190029.0,22190029,4.801424e-11,8,AT3G60090;AT3G60080;AT3G60100;AT3G60075;AT3G60070;AT3G60060;AT3G60110;AT3G60050,AT3G60090,AT3G60090,829.0
3,Chr3_22193855.0,22193855,4.801424e-11,6,AT3G60100;AT3G60090;AT3G60110;AT3G60080;AT3G60075;AT3G60070,AT3G60100,AT3G60100,0.0
3,Chr3_22194439.0,22194439,4.801424e-11,6,AT3G60100;AT3G60090;AT3G60110;AT3G60080;AT3G60075;AT3G60070,AT3G60100,AT3G60100,0.0
3,Chr3_22195086.0,22195086,4.801424e-11,6,AT3G60100;AT3G60110;AT3G60090;AT3G60080;AT3G60075;AT3G60070,AT3G60100,AT3G60100,0.0
1,Chr1_21390757.0,21390757,5.012502e-11,6,AT1G57760;AT1G57765;AT1G57770;AT1G57750;AT1G57775;AT1G57730,AT1G57760,AT1G57760,192.0
1,Chr1_21390764.0,21390764,5.012502e-11,6,AT1G57760;AT1G57765;AT1G57770;AT1G57750;AT1G57775;AT1G57730,AT1G57760,AT1G57760,199.0
2,Chr2_18390996.0,18390996,5.141814e-11,9,AT2G44550;AT2G44560;AT2G44540;AT2G44570;AT2G44530;AT2G44581;AT2G44525;AT2G44520;AT2G44578,AT2G44550,AT2G44550,0.0
5,Chr5_23699048.0,23699048,5.320146e-11,8,AT5G58640;AT5G58650;AT5G58630;AT5G58660;AT5G58620;AT5G58670;AT5G58610;AT5G58680,AT5G58640,AT5G58640,0.0
5,Chr5_23700370.0,23700370,5.320146e-11,9,AT5G58650;AT5G58640;AT5G58660;AT5G58630;AT5G58670;AT5G58620;AT5G58680;AT5G58690;AT5G58610,AT5G58650,AT5G58650,144.0
5,Chr5_22373013.0,22373013,5.713481e-11,10,AT5G55125;AT5G55130;AT5G55120;AT5G55131;AT5G55110;AT5G55132;AT5G55135;AT5G55140;AT5G55100;AT5G55150,AT5G55125,AT5G55125,0.0
1,Chr1_4835227.0,4835227,6.127383e-11,8,AT1G14120;AT1G14130;AT1G14140;AT1G14110;AT1G14150;AT1G14160;AT1G14100;AT1G14170,AT1G14120,AT1G14120,138.0
5,Chr5_23502107.0,23502107,6.185716e-11,7,AT5G58080;AT5G58070;AT5G58060;AT5G58090;AT5G58050;AT5G58100;AT5G58040,AT5G58080,AT5G58080,0.0
5,Chr5_19040945.0,19040945,6.331697e-11,4,AT5G46900;AT5G46890;AT5G46880;AT5G46910,AT5G46900,AT5G46900,543.0
1,Chr1_9230470.0,9230470,6.450769e-11,5,AT1G26700;AT1G26710;AT1G26720;AT1G26690;AT1G26680,AT1G26700,AT1G26700,0.0
5,Chr5_22313651.0,22313651,6.857964e-11,10,AT5G54970;AT5G54960;AT5G54980;AT5G54950;AT5G54990;AT5G54940;AT5G55000;AT5G54930;AT5G54920;AT5G55010,AT5G54970,AT5G54970,0.0
5,Chr5_8375714.0,8375714,6.904821e-11,6,AT5G24520;AT5G24530;AT5G24510;AT5G24500;AT5G24490;AT5G24540,AT5G24520,AT5G24520,2867.0
1,Chr1_16766480.0,16766480,7.596704e-11,5,AT1G44100;AT1G44094;AT1G44090;AT1G44085;AT1G44110,AT1G44100,AT1G44100,0.0
1,Chr1_16766973.0,16766973,7.596704e-11,5,AT1G44100;AT1G44094;AT1G44090;AT1G44110;AT1G44085,AT1G44100,AT1G44100,0.0
1,Chr1_25653672.0,25653672,8.880769e-11,7,AT1G68420;AT1G68410;AT1G68430;AT1G68440;AT1G68400;AT1G68450;AT1G68390,AT1G68420,AT1G68420,221.0
5,Chr5_22767907.0,22767907,8.889284e-11,5,AT5G56250;AT5G56240;AT5G56260;AT5G56230;AT5G56220,AT5G56250,AT5G56250,670.0
3,Chr3_5039796.0,5039796,9.137458e-11,6,AT3G14970;AT3G14980;AT3G14960;AT3G14981;AT3G14950;AT3G14990,AT3G14970,AT3G14970,63.0
