,ZM_PC1,ZMPC2,ZM_PC3
SEEDGWAS1476:MRG:4:250070415,-3.658880136,1.903502975,1.184570024
SEEDGWAS1477:MRG:4:250070416,-4.249534746,2.112957685,1.148355915
SEEDGWAS1478:MRG:4:250070417,-2.815253503,2.656939642,0.897755501
SEEDGWAS1479:MRG:4:250070418,-2.815253503,2.656939642,0.897755501
SEEDGWAS148:MRG:4:250056114,-1.95613888,-0.646413495,-1.124699566
SEEDGWAS1481:MRG:4:250070419,-1.088093295,1.518981788,1.096250171
SEEDGWAS1482:MRG:4:250070420,-2.54924782,2.655958202,0.75407782
SEEDGWAS1483:MRG:4:250070421,-2.54924782,2.655958202,0.75407782
SEEDGWAS1484:MRG:4:250070422,-2.54924782,2.655958202,0.75407782
SEEDGWAS1485:MRG:4:250070423,-1.373353754,3.168669161,-0.425579844
SEEDGWAS1486:MRG:4:250070424,-1.569036709,3.291752669,-0.373529248
SEEDGWAS1487:MRG:4:250070425,-0.870669385,3.915867387,-1.20384597
SEEDGWAS1488:MRG:4:250070426,-0.982182728,3.518662762,-1.281940237
SEEDGWAS149:MRG:4:250056115,-3.589224852,0.36059354,-0.022457325
SEEDGWAS1490:MRG:4:250070427,0.101575872,4.48013227,-2.377121258
SEEDGWAS1492:MRG:4:250070428,-0.190106083,4.332036059,-2.263421779
SEEDGWAS1493:MRG:4:250070429,-0.446468317,4.065621446,-2.180368973
SEEDGWAS1494:MRG:4:250070430,-1.318272061,2.910195637,-0.835798503
SEEDGWAS1495:MRG:4:250070431,1.03592543,3.421076048,-2.573415474
SEEDGWAS1496:MRG:4:250070432,2.674536694,0.440221673,-1.758607693
SEEDGWAS1497:MRG:4:250070433,-0.89000926,-0.694312656,-0.077416434
SEEDGWAS1498:MRG:4:250070434,-1.101561341,-0.752677311,-0.104148092
SEEDGWAS15:MRG:4:250054457,-2.093453487,0.952940721,-1.799803801
SEEDGWAS150:MRG:4:250056116,-3.058475078,2.798423904,1.833689353
SEEDGWAS1500:MRG:4:250070435,-0.935857618,-1.226221238,0.318242953
SEEDGWAS1501:MRG:4:250070436,-1.130103061,-0.354751317,-0.522918437
SEEDGWAS1503:MRG:4:250070437,-1.243170932,0.018461074,-0.335401562
SEEDGWAS1506:MRG:4:250070438,-2.497778873,2.453998085,0.981955694
SEEDGWAS1507:MRG:4:250070439,-1.920106172,1.513759674,1.357252047
SEEDGWAS1508:MRG:4:250070440,-1.084940499,-0.66621958,0.174791315
SEEDGWAS1512:MRG:4:250070441,-2.253858028,1.643280532,0.909729226
SEEDGWAS1513:MRG:4:250070442,-2.874432741,1.725169646,1.128097347
SEEDGWAS1516:MRG:4:250070444,-2.107386064,0.462693813,1.647431237
SEEDGWAS1517:MRG:4:250070445,-4.008815692,1.754677386,1.339890523
SEEDGWAS1518:MRG:4:250070446,-3.273392166,-2.045963238,1.411294743
SEEDGWAS1519:MRG:4:250070447,-4.008815692,1.754677386,1.339890523
SEEDGWAS152:MRG:4:250056118,-6.953251642,-0.012600952,1.284832881
SEEDGWAS153:MRG:4:250056119,-5.136591829,1.701183245,0.861135867
SEEDGWAS1543:MRG:4:250070466,-4.546690841,1.262991346,0.133159283
SEEDGWAS1545:MRG:4:250070467,-5.145457661,1.48916094,1.175828101
SEEDGWAS155:MRG:4:250056120,-1.027443287,-3.364793251,2.151986119
SEEDGWAS1550:MRG:4:250070470,-5.662925436,0.918025589,0.745313989
SEEDGWAS1551:MRG:4:250070471,-5.550003599,1.187739805,0.732649524
SEEDGWAS1552:MRG:4:250070472,-4.910483992,2.086049279,2.591148418
SEEDGWAS1553:MRG:4:250070473,-2.785992465,4.476810638,0.084634914
SEEDGWAS1554:MRG:4:250070474,-0.149790756,1.452525887,-2.131150712
SEEDGWAS1557:MRG:4:250070477,-5.441328079,-0.896700646,-0.516904359
SEEDGWAS156:MRG:4:250056121,-3.860090531,-1.206677876,-2.478446715
SEEDGWAS1560:MRG:4:250070478,-4.064002739,2.825541522,1.904906427
SEEDGWAS1561:MRG:4:250070510,-5.529741998,1.122080763,1.795113853
SEEDGWAS1564:MRG:4:250070514,-2.427522848,0.47094117,-1.403397171
SEEDGWAS1565:MRG:4:250070515,1.498495449,0.282243035,0.716536387
SEEDGWAS1566:MRG:4:250070516,-0.023888694,1.272267489,-1.102311058
SEEDGWAS157:MRG:4:250056122,-3.270634403,-0.733096995,-2.514072752
SEEDGWAS1572:MRG:4:250070521,-3.736810853,1.683967136,0.856748625
SEEDGWAS1573:MRG:4:250070522,-3.156304591,1.990088937,1.52848092
SEEDGWAS1574:MRG:4:250070523,-3.156304591,1.990088937,1.52848092
SEEDGWAS1577:MRG:4:250070526,-3.9540508,2.05737897,0.887568422
SEEDGWAS1578:MRG:4:250070527,-1.623636021,0.155817727,1.477726267
SEEDGWAS1579:MRG:4:250070528,-5.801665227,0.959441538,1.549933266
SEEDGWAS158:MRG:4:250056123,-2.955673041,-0.52995989,-2.344190655
SEEDGWAS1580:MRG:4:250070529,1.438399019,-0.747508411,-3.511882364
SEEDGWAS1581:MRG:4:250070530,2.718776271,1.702489773,-3.282712274
SEEDGWAS160:MRG:4:250056124,-3.270634403,-0.733096995,-2.514072752
SEEDGWAS1604:MRG:4:250070553,-3.996074855,0.245914504,-0.585961486
SEEDGWAS1605:MRG:4:250070554,-4.910483992,2.086049279,2.591148418
SEEDGWAS1607:MRG:4:250070555,-4.910483992,2.086049279,2.591148418
SEEDGWAS1608:MRG:4:250070556,-0.884963494,3.427680871,0.003909525
SEEDGWAS1609:MRG:4:250070557,0.013278643,1.562628083,0.890487198
SEEDGWAS1610:MRG:4:250070558,-0.978486432,1.207655317,0.89672368
SEEDGWAS1611:MRG:4:250070559,-4.462384399,-0.742453626,1.214600504
SEEDGWAS162:MRG:4:250056125,-2.215382534,0.207629988,-2.066969253
SEEDGWAS163:MRG:4:250056127,-2.632894704,-0.130892179,-2.111008462
SEEDGWAS1631:MRG:4:250070569,-1.779285505,1.953104121,0.396706812
SEEDGWAS1632:MRG:4:250070570,-2.829046239,4.352722626,0.373490997
SEEDGWAS1633:MRG:4:250070571,-1.584311502,3.797573083,0.312241898
SEEDGWAS1634:MRG:4:250070572,-3.756794605,3.025498155,1.089573925
SEEDGWAS1635:MRG:4:250070573,-3.659874817,3.172315272,1.004790512
SEEDGWAS1636:MRG:4:250070574,-2.561199129,3.108783243,0.570880491
SEEDGWAS1638:MRG:4:250070575,-2.999258257,2.850594598,0.777607056
SEEDGWAS1639:MRG:4:250070576,-4.419952833,0.394829812,-1.029267953
SEEDGWAS164:MRG:4:250056128,-2.667364374,-0.288805466,-2.134964231
SEEDGWAS1641:MRG:4:250070577,-2.969555698,0.603219434,-1.797096368
SEEDGWAS1643:MRG:4:250070578,0.595268739,2.212942984,-3.276849118
SEEDGWAS1644:MRG:4:250070579,0.595268739,2.212942984,-3.276849118
SEEDGWAS1647:MRG:4:250070582,-2.667364374,-0.288805466,-2.134964231
SEEDGWAS1648:MRG:4:250070583,-2.667364374,-0.288805466,-2.134964231
SEEDGWAS1651:MRG:4:250070587,-6.214002522,1.224936512,3.012785978
SEEDGWAS1652:MRG:4:250070588,-1.584311502,3.797573083,0.312241898
SEEDGWAS1653:MRG:4:250070589,-1.584311502,3.797573083,0.312241898
SEEDGWAS1654:MRG:4:250070590,-0.709876574,2.399318026,0.518014764
SEEDGWAS1655:MRG:4:250070591,-3.203548008,2.802767414,0.967095845
SEEDGWAS1656:MRG:4:250070592,-3.203548008,2.802767414,0.967095845
SEEDGWAS1658:MRG:4:250070593,-3.558157408,0.815920035,-1.144871563
SEEDGWAS1660:MRG:4:250070595,-2.102917398,-0.047180111,-2.598298017
SEEDGWAS1661:MRG:4:250070596,-4.948304822,0.023134488,0.847159217
SEEDGWAS1662:MRG:4:250070597,0.474414313,1.803555375,-1.266394118
SEEDGWAS1663:MRG:4:250070598,1.424472428,1.405834868,-0.887447894
SEEDGWAS1665:MRG:4:250070599,-3.910785035,2.163723819,2.734839463
SEEDGWAS1666:MRG:4:250070600,-3.473130585,1.819603945,-0.618139801
SEEDGWAS1667:MRG:4:250070601,-4.419952833,0.394829812,-1.029267953
SEEDGWAS1668:MRG:4:250070602,-2.048894542,2.183335344,-0.777713437
SEEDGWAS1669:MRG:4:250070603,-2.353038545,2.364048525,-0.780088448
SEEDGWAS167:MRG:4:250056129,-2.071082422,1.005391615,-1.69121233
SEEDGWAS1670:MRG:4:250070604,-2.353038545,2.364048525,-0.780088448
SEEDGWAS1671:MRG:4:250070605,-3.892301984,0.070915681,1.131209943
SEEDGWAS1673:MRG:4:250062636,-2.676732169,2.414126787,-0.689510593
SEEDGWAS1674:MRG:4:250062637,-2.676732169,2.414126787,-0.689510593
SEEDGWAS1676:MRG:4:250062638,-2.93373937,0.122776612,-1.671748074
SEEDGWAS1679:MRG:4:250062639,-4.179856748,2.457256103,2.369680515
SEEDGWAS168:MRG:4:250056130,-2.071082422,1.005391615,-1.69121233
SEEDGWAS1680:MRG:4:250062640,-3.051570032,1.933850488,2.5694802
SEEDGWAS1681:MRG:4:250062641,-3.056453138,0.545074187,-2.044320931
SEEDGWAS1682:MRG:4:250062642,-2.186556475,2.050008119,0.870042866
SEEDGWAS1683:MRG:4:250062643,-2.186556475,2.050008119,0.870042866
SEEDGWAS1684:MRG:4:250062644,-2.186556475,2.050008119,0.870042866
SEEDGWAS1685:MRG:4:250062645,-2.186556475,2.050008119,0.870042866
SEEDGWAS1689:MRG:4:250062647,-2.90762521,0.111378189,-1.904983338
SEEDGWAS169:MRG:4:250056131,-2.257992611,0.37634211,-1.707701499
SEEDGWAS1690:MRG:4:250062648,-4.910483992,2.086049279,2.591148418
SEEDGWAS1691:MRG:4:250062649,-2.676586495,1.776870736,-0.596606006
SEEDGWAS1693:MRG:4:250062650,-1.677847338,2.670104287,0.856248122
SEEDGWAS1694:MRG:4:250062651,-3.325116721,2.556659231,2.042587244
SEEDGWAS1695:MRG:4:250062652,-1.677847338,2.670104287,0.856248122
SEEDGWAS1696:MRG:4:250062653,-1.581031769,-2.927489194,-3.909112298
SEEDGWAS1697:MRG:4:250062654,-0.795199741,1.000357155,-3.027405015
SEEDGWAS1698:MRG:4:250062655,-0.257894545,0.414353039,-2.826424686
SEEDGWAS170:MRG:4:250056132,-2.113683792,0.670347626,-1.751069264
SEEDGWAS1701:MRG:4:250062658,-3.262871,3.40306631,0.918924786
SEEDGWAS1704:MRG:4:250062661,0.093654337,2.695808036,-0.297774968
SEEDGWAS1705:MRG:4:250062662,-3.325116721,2.556659231,2.042587244
SEEDGWAS1707:MRG:4:250062663,-2.279025128,2.240242203,-0.75689646
SEEDGWAS1708:MRG:4:250062664,-4.718480816,2.742262392,2.157275515
SEEDGWAS1709:MRG:4:250062665,-1.794775659,1.72335318,-0.014879052
SEEDGWAS171:MRG:4:250056133,-2.404722312,0.444571558,-1.673532956
SEEDGWAS1710:MRG:4:250062667,-5.427074256,0.149434869,-1.110057143
SEEDGWAS1711:MRG:4:250062668,-2.102933283,2.986462081,1.690199261
SEEDGWAS1712:MRG:4:250062669,-2.615571247,3.434284627,0.971246562
SEEDGWAS1713:MRG:4:250062670,-1.762532118,2.786200311,0.609331943
SEEDGWAS1714:MRG:4:250062671,-1.762532118,2.786200311,0.609331943
SEEDGWAS1715:MRG:4:250062672,-2.361816922,1.40407229,1.39543772
SEEDGWAS1716:MRG:4:250062673,-2.361816922,1.40407229,1.39543772
SEEDGWAS1717:MRG:4:250062674,-1.762532118,2.786200311,0.609331943
SEEDGWAS1719:MRG:4:250062675,-1.762532118,2.786200311,0.609331943
SEEDGWAS172:MRG:4:250056134,-2.257992611,0.37634211,-1.707701499
SEEDGWAS1720:MRG:4:250062676,-1.762532118,2.786200311,0.609331943
SEEDGWAS1721:MRG:4:250062677,-2.408164835,4.010843089,0.118101996
SEEDGWAS1722:MRG:4:250062678,-3.288768749,3.635270336,1.016532011
SEEDGWAS1723:MRG:4:250062679,0.352072359,-1.042058493,1.101591383
SEEDGWAS1725:MRG:4:250062681,-3.694642929,-0.294489655,1.290254203
SEEDGWAS1726:MRG:4:250062682,-3.694642929,-0.294489655,1.290254203
SEEDGWAS1727:MRG:4:250062683,-3.694642929,-0.294489655,1.290254203
SEEDGWAS1728:MRG:4:250062684,-3.694642929,-0.294489655,1.290254203
SEEDGWAS1729:MRG:4:250062685,-0.145375127,0.410608157,-2.741809569
SEEDGWAS173:MRG:4:250056135,-2.113683792,0.670347626,-1.751069264
SEEDGWAS1730:MRG:4:250062686,-0.145375127,0.410608157,-2.741809569
SEEDGWAS1731:MRG:4:250062687,0.602672184,1.235940177,-2.738898758
SEEDGWAS1732:MRG:4:250062688,-0.193523463,0.507773419,-2.786920065
SEEDGWAS1733:MRG:4:250062689,-0.20033885,1.228602021,-2.766391199
SEEDGWAS1736:MRG:4:250062690,-3.717556782,2.902235227,1.054527626
SEEDGWAS1737:MRG:4:250062691,-3.717556782,2.902235227,1.054527626
SEEDGWAS1739:MRG:4:250062692,-3.717556782,2.902235227,1.054527626
SEEDGWAS174:MRG:4:250056136,-3.767787767,-1.070644982,-2.26888506
SEEDGWAS1740:MRG:4:250062693,-2.048894542,2.183335344,-0.777713437
SEEDGWAS1741:MRG:4:250062694,-3.235574059,-2.029888398,-0.818198321
SEEDGWAS1742:MRG:4:250062695,-4.158141199,3.003675256,1.170140661
SEEDGWAS1743:MRG:4:250062696,-4.158141199,3.003675256,1.170140661
SEEDGWAS1744:MRG:4:250062697,-4.927940959,0.448353288,-0.942431744
SEEDGWAS1749:MRG:4:250062702,-0.193523463,0.507773419,-2.786920065
SEEDGWAS1751:MRG:4:250062703,0.204953931,0.604442243,-2.63976797
SEEDGWAS1752:MRG:4:250062704,0.302212961,1.055032305,-2.639353306
SEEDGWAS1755:MRG:4:250062707,-0.372837254,1.281968945,1.105735693
SEEDGWAS1756:MRG:4:250062708,-0.372837254,1.281968945,1.105735693
SEEDGWAS1759:MRG:4:250062709,3.958165258,1.982822299,-2.207765415
SEEDGWAS176:MRG:4:250056137,-1.731563357,1.760238298,-2.343124355
SEEDGWAS1760:MRG:4:250062710,3.56803744,2.477703877,-2.791429575
SEEDGWAS1761:MRG:4:250062711,3.538831027,2.947576008,-3.407847268
SEEDGWAS1766:MRG:4:250062717,2.511965351,3.247378332,-3.399419185
SEEDGWAS1767:MRG:4:250062718,0.977949713,2.344346114,0.192685197
SEEDGWAS1769:MRG:4:250062720,-2.579361838,-4.923784876,2.983429968
SEEDGWAS177:MRG:4:250056138,-1.914326212,1.298507511,-1.685198859
SEEDGWAS1770:MRG:4:250062721,-4.990097084,-1.933079477,2.807991331
SEEDGWAS1771:MRG:4:250062722,-1.726135275,-0.763963415,2.99334088
SEEDGWAS1773:MRG:4:250062724,-1.28657553,-0.220718199,2.4832979
SEEDGWAS1775:MRG:4:250062726,1.4783338,0.97770086,0.538684496
SEEDGWAS1777:MRG:4:250062728,1.685445158,0.274584075,0.044536388
SEEDGWAS1778:MRG:4:250062730,2.080048356,0.902005232,0.435723777
SEEDGWAS1779:MRG:4:250062731,-7.194725382,-1.751017563,3.712858623
SEEDGWAS178:MRG:4:250056139,-9.155736518,-5.394438045,-1.399425157
SEEDGWAS1781:MRG:4:250062764,-2.999315239,-2.165417135,1.358813204
SEEDGWAS1782:MRG:4:250062765,-1.365926933,-1.36242253,2.136435688
SEEDGWAS1783:MRG:4:250062766,-1.28657553,-0.220718199,2.4832979
SEEDGWAS1784:MRG:4:250062767,-1.920106172,1.513759674,1.357252047
SEEDGWAS1786:MRG:4:250062769,2.950589324,0.516742746,-0.79645755
SEEDGWAS1788:MRG:4:250062770,2.967611369,3.029106252,-3.438333547
SEEDGWAS1789:MRG:4:250062771,2.103293752,1.730229272,-0.190765238
SEEDGWAS179:MRG:4:250056140,-8.66101284,-4.649482147,-1.431767074
SEEDGWAS1790:MRG:4:250062772,-6.333644256,-3.398160304,2.057387663
SEEDGWAS1791:MRG:4:250062773,-7.379298656,-1.410905031,2.051632499
SEEDGWAS1792:MRG:4:250062774,-8.191395903,-1.520524519,1.671018747
SEEDGWAS1793:MRG:4:250062775,-8.307666621,-1.60470026,1.640194241
SEEDGWAS1794:MRG:4:250062776,-1.592457048,1.191600853,1.6686457
SEEDGWAS1795:MRG:4:250062777,-1.592457048,1.191600853,1.6686457
SEEDGWAS1796:MRG:4:250062778,-2.256780867,0.351713701,2.674956573
SEEDGWAS1797:MRG:4:250062779,-0.409669296,-1.588628096,2.972141839
SEEDGWAS1798:MRG:4:250062780,1.365326847,1.636348942,0.274478304
SEEDGWAS1799:MRG:4:250062781,1.167416931,1.488697445,0.413932172
SEEDGWAS180:MRG:4:250056141,-7.788787209,-2.794887092,0.501385304
SEEDGWAS1800:MRG:4:250062782,-2.157958554,1.052291217,2.250127278
SEEDGWAS1802:MRG:4:250062783,-2.448105526,0.705417653,0.954477227
SEEDGWAS1803:MRG:4:250062784,-1.364069894,1.872642249,0.40116226
SEEDGWAS1804:MRG:4:250062785,0.327359915,1.66328343,0.707868672
SEEDGWAS1806:MRG:4:250062787,1.498495449,0.282243035,0.716536387
SEEDGWAS1807:MRG:4:250062790,-2.091575967,-0.050687749,-0.765466234
SEEDGWAS1809:MRG:4:250062791,-3.560834096,1.118273847,1.884040337
SEEDGWAS1810:MRG:4:250062792,-3.958436449,3.082078399,1.81402184
SEEDGWAS1811:MRG:4:250062793,1.858849098,-0.858328016,1.858812744
SEEDGWAS1812:MRG:4:250062794,-1.026827068,-0.802757935,1.218631219
SEEDGWAS1816:MRG:4:250062797,-2.521548502,1.870344631,0.891746643
SEEDGWAS1818:MRG:4:250062798,1.600824948,1.011753443,-1.083686859
SEEDGWAS1819:MRG:4:250062799,1.248909599,1.897865117,-1.492521532
SEEDGWAS182:MRG:4:250056142,-7.981269927,-3.374884545,0.228397591
SEEDGWAS1820:MRG:4:250062800,1.248909599,1.897865117,-1.492521532
SEEDGWAS1821:MRG:4:250062801,1.248909599,1.897865117,-1.492521532
SEEDGWAS1822:MRG:4:250062802,1.248909599,1.897865117,-1.492521532
SEEDGWAS1823:MRG:4:250062803,0.233268277,2.81439699,-3.484237774
SEEDGWAS1825:MRG:4:250062805,-1.616187007,0.359851971,-0.585479205
SEEDGWAS1826:MRG:4:250062806,-1.616187007,0.359851971,-0.585479205
SEEDGWAS1827:MRG:4:250062807,-1.616187007,0.359851971,-0.585479205
SEEDGWAS1828:MRG:4:250062808,1.381958561,1.62524699,0.373113171
SEEDGWAS1829:MRG:4:250062809,1.159192809,1.631947946,0.314949263
SEEDGWAS183:MRG:4:250056143,-5.669185763,0.024058991,2.315165176
SEEDGWAS1830:MRG:4:250062810,-1.442220546,1.801884197,0.278259867
SEEDGWAS1831:MRG:4:250062812,-2.521548502,1.870344631,0.891746643
SEEDGWAS1832:MRG:4:250062813,-2.521548502,1.870344631,0.891746643
SEEDGWAS1833:MRG:4:250062814,-2.521548502,1.870344631,0.891746643
SEEDGWAS1834:MRG:4:250062815,-2.521548502,1.870344631,0.891746643
SEEDGWAS1835:MRG:4:250062816,-2.521548502,1.870344631,0.891746643
SEEDGWAS1836:MRG:4:250062817,-1.100174363,0.706576776,1.272376746
SEEDGWAS1837:MRG:4:250062818,-1.779285505,1.953104121,0.396706812
SEEDGWAS1838:MRG:4:250062819,-1.100174363,0.706576776,1.272376746
SEEDGWAS1839:MRG:4:250062820,1.721768196,1.095691191,-1.207651682
SEEDGWAS1840:MRG:4:250063056,1.482649329,1.45105531,-1.156232674
SEEDGWAS1841:MRG:4:250063057,-2.046814182,-1.222715958,-3.462377106
SEEDGWAS1842:MRG:4:250063058,-1.708291703,-0.310599734,-3.18241662
SEEDGWAS1844:MRG:4:250063060,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS1845:MRG:4:250063061,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS1846:MRG:4:250063062,-1.723328211,-0.946831444,-1.768723984
SEEDGWAS1847:MRG:4:250063063,-1.723328211,-0.946831444,-1.768723984
SEEDGWAS1848:MRG:4:250063064,1.586717583,-3.120013375,-4.280960757
SEEDGWAS185:MRG:4:250056144,-5.041849551,-2.077365132,2.135380914
SEEDGWAS1851:MRG:4:250063067,-1.420506668,-2.168865377,-2.024800982
SEEDGWAS1852:MRG:4:250063068,-1.939222619,-1.481402102,-3.451421498
SEEDGWAS1854:MRG:4:250063070,-1.723328211,-0.946831444,-1.768723984
SEEDGWAS1855:MRG:4:250063071,-1.420506668,-2.168865377,-2.024800982
SEEDGWAS1856:MRG:4:250063072,-1.420506668,-2.168865377,-2.024800982
SEEDGWAS1857:MRG:4:250063073,-0.919536842,-2.753560725,-1.488157801
SEEDGWAS1858:MRG:4:250063074,-0.919536842,-2.753560725,-1.488157801
SEEDGWAS186:MRG:4:250056145,-5.041849551,-2.077365132,2.135380914
SEEDGWAS1864:MRG:4:250063079,-1.420506668,-2.168865377,-2.024800982
SEEDGWAS1866:MRG:4:250063080,-4.17097088,1.344015182,2.367998062
SEEDGWAS1867:MRG:4:250063081,-4.17097088,1.344015182,2.367998062
SEEDGWAS1868:MRG:4:250063082,-4.17097088,1.344015182,2.367998062
SEEDGWAS1869:MRG:4:250063083,-2.435132885,1.123357563,1.892170769
SEEDGWAS187:MRG:4:250056146,-5.055330435,0.926794413,2.127002748
SEEDGWAS1870:MRG:4:250063084,-2.347462088,1.723577289,0.836508599
SEEDGWAS188:MRG:4:250056147,-6.607870421,-2.225222738,1.418086332
SEEDGWAS1884:MRG:4:250063096,-2.868303125,-0.147293623,-2.214724703
SEEDGWAS1885:MRG:4:250063097,-2.632894704,-0.130892179,-2.111008462
SEEDGWAS1887:MRG:4:250063098,-2.071082422,1.005391615,-1.69121233
SEEDGWAS1888:MRG:4:250063099,-2.113683792,0.670347626,-1.751069264
SEEDGWAS1889:MRG:4:250063100,-7.981269927,-3.374884545,0.228397591
SEEDGWAS1890:MRG:4:250063101,-8.403419832,-2.070251237,1.460976204
SEEDGWAS1891:MRG:4:250063102,-1.449999604,-1.532188168,-3.678078464
SEEDGWAS1894:MRG:4:250063104,-1.194130062,-1.173142571,0.562229012
SEEDGWAS1895:MRG:4:250063105,-1.420506668,-2.168865377,-2.024800982
SEEDGWAS1898:MRG:4:250063106,-0.889465405,-0.892847087,-0.907038103
SEEDGWAS1899:MRG:4:250063107,-1.893826929,-1.57001122,-3.381343109
SEEDGWAS190:MRG:4:250056148,-6.406165172,-1.848594458,1.226539785
SEEDGWAS1903:MRG:4:250063110,-1.15194728,-4.566263681,-3.177538311
SEEDGWAS1904:MRG:4:250063111,-1.15194728,-4.566263681,-3.177538311
SEEDGWAS1905:MRG:4:250063112,-0.99367981,-0.542663401,0.65756424
SEEDGWAS1906:MRG:4:250063144,-0.901465994,-3.236215265,-4.007740909
SEEDGWAS1907:MRG:4:250063145,-0.851586132,-1.169583379,0.784549996
SEEDGWAS1908:MRG:4:250063146,-1.69170537,0.275741752,0.491218992
SEEDGWAS1909:MRG:4:250063147,-0.277005137,-2.28640384,-1.290538109
SEEDGWAS191:MRG:4:250056149,-6.333644256,-3.398160304,2.057387663
SEEDGWAS1910:MRG:4:250063148,-1.243861107,-0.919131262,-1.175731475
SEEDGWAS1914:MRG:4:250063152,1.078150508,-2.584980056,-4.498084712
SEEDGWAS1917:MRG:4:250063155,-1.544947409,-4.022842284,-4.477478098
SEEDGWAS1918:MRG:4:250063156,-2.735456559,-3.724249595,-5.014158498
SEEDGWAS1919:MRG:4:250063157,-1.598703653,-4.334246544,-4.487228212
SEEDGWAS192:MRG:4:250056150,-8.092506795,-2.416950132,1.138886308
SEEDGWAS1920:MRG:4:250063158,-1.494141868,-4.50629554,-4.36318994
SEEDGWAS1921:MRG:4:250063159,-1.598703653,-4.334246544,-4.487228212
SEEDGWAS1922:MRG:4:250063160,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS1923:MRG:4:250063161,-1.360543053,-4.677465814,-4.345976013
SEEDGWAS1924:MRG:4:250063162,-2.245179706,-4.139742777,-4.631156038
SEEDGWAS1925:MRG:4:250068669,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS1926:MRG:4:250063163,-2.177957788,-3.929547596,-4.559453444
SEEDGWAS1927:MRG:4:250063164,-1.49043939,-3.879438437,-3.857035765
SEEDGWAS1929:MRG:4:250063165,-2.177957788,-3.929547596,-4.559453444
SEEDGWAS193:MRG:4:250056151,-4.52922733,-1.812514148,2.752854664
SEEDGWAS1931:MRG:4:250063167,-1.922392063,-4.219792575,-4.298031834
SEEDGWAS1934:MRG:4:250068671,-1.494141868,-4.50629554,-4.36318994
SEEDGWAS1935:MRG:4:250063169,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS1936:MRG:4:250063170,-2.118246035,-4.15960118,-4.526760521
SEEDGWAS1937:MRG:4:250068672,-1.482539961,-3.659432407,-4.676074475
SEEDGWAS1938:MRG:4:250063171,-1.794579242,-4.146109563,-4.675606621
SEEDGWAS1939:MRG:4:250063172,-1.748497803,-3.384702582,-4.883228986
SEEDGWAS194:MRG:4:250056152,-4.976213252,-0.769845169,2.353394894
SEEDGWAS1940:MRG:4:250063173,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS1941:MRG:4:250063174,-1.49043939,-3.879438437,-3.857035765
SEEDGWAS1942:MRG:4:250063175,-2.177957788,-3.929547596,-4.559453444
SEEDGWAS1943:MRG:4:250063176,-1.50020206,-4.462835159,-4.402167515
SEEDGWAS1944:MRG:4:250063177,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS1945:MRG:4:250063178,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS1946:MRG:4:250068673,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS1947:MRG:4:250063179,-2.27884625,-3.951471316,-4.697308606
SEEDGWAS1948:MRG:4:250063181,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS1949:MRG:4:250063182,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS195:MRG:4:250056153,-5.055330435,0.926794413,2.127002748
SEEDGWAS1950:MRG:4:250068674,-1.657785075,-4.464760021,-4.464171819
SEEDGWAS1951:MRG:4:250063183,-1.985045986,-4.332661174,-4.408603199
SEEDGWAS1952:MRG:4:250063184,-2.245179706,-4.139742777,-4.631156038
SEEDGWAS1953:MRG:4:250063185,-1.657785075,-4.464760021,-4.464171819
