rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
Chr2_7783506.0	2	7783506	1.359491e-09	3	AT2G17920;AT2G17930;AT2G17900	AT2G17920	AT2G17920	0
Chr2_7783511.0	2	7783511	1.359491e-09	3	AT2G17920;AT2G17930;AT2G17900	AT2G17920	AT2G17920	0
Chr2_7783557.0	2	7783557	1.359491e-09	3	AT2G17920;AT2G17930;AT2G17900	AT2G17920	AT2G17920	0
Chr5_23952585.0	5	23952585	1.424618e-09	9	AT5G59380;AT5G59370;AT5G59385;AT5G59390;AT5G59395;AT5G59400;AT5G59360;AT5G59410;AT5G59420	AT5G59380	AT5G59380	0
Chr5_23955838.0	5	23955838	1.424618e-09	9	AT5G59390;AT5G59395;AT5G59385;AT5G59400;AT5G59380;AT5G59410;AT5G59370;AT5G59420;AT5G59360	AT5G59390	AT5G59390	0
Chr5_23957407.0	5	23957407	1.424618e-09	9	AT5G59395;AT5G59390;AT5G59400;AT5G59410;AT5G59385;AT5G59380;AT5G59420;AT5G59370;AT5G59430	AT5G59395	AT5G59395	23
Chr5_24034031.0	5	24034031	1.424618e-09	4	AT5G59650;AT5G59660;AT5G59662;AT5G59670	AT5G59650	AT5G59650	0
Chr5_24039333.0	5	24039333	1.424618e-09	5	AT5G59660;AT5G59662;AT5G59670;AT5G59650;AT5G59680	AT5G59660	AT5G59660	0
Chr5_10586004.0	5	10586004	1.802768e-09	1	AT5G28590	AT5G28590	AT5G28590	4445
Chr5_23794020.0	5	23794020	1.841384e-09	6	AT5G58920;AT5G58930;AT5G58910;AT5G58940;AT5G58950;AT5G58900	AT5G58920	AT5G58920	0
Chr5_23803797.0	5	23803797	1.841384e-09	7	AT5G58950;AT5G58960;AT5G58940;AT5G58970;AT5G58930;AT5G58980;AT5G58920	AT5G58950	AT5G58950	124
Chr1_16870250.0	1	16870250	1.921081e-09	3	AT1G44575;AT1G44542;AT1G44608	AT1G44575	AT1G44575	1446
Chr4_2447361.0	4	2447361	1.942445e-09	6	AT4G04830;AT4G04840;AT4G04810;AT4G04850;AT4G04800;AT4G04790	AT4G04830	AT4G04830	275
Chr1_24256050.0	1	24256050	2.107013e-09	6	AT1G65300;AT1G65310;AT1G65295;AT1G65320;AT1G65290;AT1G65280	AT1G65300	AT1G65300	285
Chr3_40211.0	3	40211	2.171294e-09	7	AT3G01120;AT3G01100;AT3G01130;AT3G01090;AT3G01140;AT3G01142;AT3G01085	AT3G01120	AT3G01120	0
Chr3_40457.0	3	40457	2.171294e-09	7	AT3G01120;AT3G01100;AT3G01130;AT3G01090;AT3G01140;AT3G01142;AT3G01085	AT3G01120	AT3G01120	0
Chr5_23904191.0	5	23904191	2.325007e-09	7	AT5G59250;AT5G59240;AT5G59230;AT5G59260;AT5G59270;AT5G59220;AT5G59280	AT5G59250	AT5G59250	0
Chr5_23924582.0	5	23924582	2.325007e-09	8	AT5G59310;AT5G59305;AT5G59300;AT5G59320;AT5G59290;AT5G59330;AT5G59340;AT5G59280	AT5G59310	AT5G59310	503
Chr5_23927196.0	5	23927196	2.325007e-09	7	AT5G59310;AT5G59320;AT5G59305;AT5G59330;AT5G59300;AT5G59340;AT5G59290	AT5G59310	AT5G59310	1344
Chr1_23501285.0	1	23501285	2.388198e-09	9	AT1G63360;AT1G63370;AT1G63350;AT1G63380;AT1G63390;AT1G63400;AT1G63340;AT1G63410;AT1G63330	AT1G63360	AT1G63360	0
Chr5_18931607.0	5	18931607	2.682904e-09	6	AT5G46650;AT5G46660;AT5G46640;AT5G46670;AT5G46630;AT5G46680	AT5G46650	AT5G46650	295
Chr5_23894815.0	5	23894815	2.900405e-09	8	AT5G59220;AT5G59210;AT5G59200;AT5G59190;AT5G59230;AT5G59240;AT5G59250;AT5G59180	AT5G59220	AT5G59220	0
Chr3_1060091.0	3	1060091	3.031292e-09	4	AT3G04070;AT3G04060;AT3G04080;AT3G04050	AT3G04070	AT3G04070	1435
Chr3_1060411.0	3	1060411	3.031292e-09	4	AT3G04070;AT3G04060;AT3G04080;AT3G04050	AT3G04070	AT3G04070	1115
Chr3_1060451.0	3	1060451	3.031292e-09	4	AT3G04070;AT3G04060;AT3G04080;AT3G04050	AT3G04070	AT3G04070	1075
Chr2_8338082.0	2	8338082	3.051152e-09	4	AT2G19210;AT2G19220;AT2G19230;AT2G19190	AT2G19210	AT2G19210	0
Chr2_8339147.0	2	8339147	3.051152e-09	5	AT2G19210;AT2G19220;AT2G19230;AT2G19190;AT2G19240	AT2G19210	AT2G19210	0
Chr2_13223284.0	2	13223284	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	675
Chr2_13223449.0	2	13223449	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	840
Chr2_13223862.0	2	13223862	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	1253
Chr2_13224358.0	2	13224358	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	1749
Chr2_13224359.0	2	13224359	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	1750
Chr2_13225125.0	2	13225125	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	2516
Chr2_13225450.0	2	13225450	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	2841
Chr2_13225700.0	2	13225700	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	3091
Chr2_13225846.0	2	13225846	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	3237
Chr2_13226379.0	2	13226379	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	3770
Chr2_13226658.0	2	13226658	3.226894e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	4049
Chr4_15961038.0	4	15961038	3.435766e-09	4	AT4G33080;AT4G33090;AT4G33070;AT4G33060	AT4G33080	AT4G33080	0
Chr4_15968417.0	4	15968417	3.435766e-09	5	AT4G33090;AT4G33100;AT4G33080;AT4G33110;AT4G33120	AT4G33090	AT4G33090	0
Chr4_15975043.0	4	15975043	3.435766e-09	7	AT4G33110;AT4G33120;AT4G33100;AT4G33130;AT4G33090;AT4G33140;AT4G33145	AT4G33110	AT4G33110	246
Chr4_15983351.0	4	15983351	3.435766e-09	6	AT4G33140;AT4G33145;AT4G33150;AT4G33130;AT4G33120;AT4G33110	AT4G33140	AT4G33140	0
Chr4_15986641.0	4	15986641	3.435766e-09	7	AT4G33150;AT4G33145;AT4G33140;AT4G33130;AT4G33160;AT4G33120;AT4G33170	AT4G33150	AT4G33150	0
Chr4_15987198.0	4	15987198	3.435766e-09	7	AT4G33150;AT4G33145;AT4G33140;AT4G33130;AT4G33160;AT4G33170;AT4G33120	AT4G33150	AT4G33150	0
Chr4_16005045.0	4	16005045	3.435766e-09	4	AT4G33200;AT4G33180;AT4G33170;AT4G33160	AT4G33200	AT4G33200	0
Chr4_16007603.0	4	16007603	3.435766e-09	4	AT4G33200;AT4G33180;AT4G33210;AT4G33170	AT4G33200	AT4G33200	0
Chr4_16010414.0	4	16010414	3.435766e-09	3	AT4G33200;AT4G33210;AT4G33180	AT4G33200	AT4G33200	0
Chr5_23840327.0	5	23840327	3.507767e-09	8	AT5G59050;AT5G59040;AT5G59055;AT5G59060;AT5G59070;AT5G59030;AT5G59080;AT5G59020	AT5G59050	AT5G59050	0
Chr5_23841066.0	5	23841066	3.507767e-09	7	AT5G59050;AT5G59055;AT5G59060;AT5G59040;AT5G59070;AT5G59080;AT5G59030	AT5G59050	AT5G59050	0
Chr5_23843337.0	5	23843337	3.507767e-09	8	AT5G59050;AT5G59055;AT5G59060;AT5G59070;AT5G59080;AT5G59040;AT5G59090;AT5G59030	AT5G59050	AT5G59050	660
Chr5_23843476.0	5	23843476	3.507767e-09	8	AT5G59055;AT5G59050;AT5G59060;AT5G59070;AT5G59080;AT5G59040;AT5G59090;AT5G59030	AT5G59055	AT5G59055	730
Chr5_23844374.0	5	23844374	3.507767e-09	8	AT5G59060;AT5G59055;AT5G59070;AT5G59050;AT5G59080;AT5G59040;AT5G59090;AT5G59030	AT5G59060	AT5G59060	0
Chr5_23848999.0	5	23848999	3.507767e-09	7	AT5G59080;AT5G59070;AT5G59090;AT5G59060;AT5G59055;AT5G59050;AT5G59100	AT5G59080	AT5G59080	442
Chr5_23864851.0	5	23864851	3.507767e-09	7	AT5G59120;AT5G59110;AT5G59105;AT5G59100;AT5G59130;AT5G59140;AT5G59090	AT5G59120	AT5G59120	0
Chr2_7783003.0	2	7783003	3.53086e-09	3	AT2G17920;AT2G17930;AT2G17900	AT2G17920	AT2G17920	0
Chr5_23890275.0	5	23890275	3.787302e-09	7	AT5G59200;AT5G59210;AT5G59190;AT5G59220;AT5G59180;AT5G59170;AT5G59160	AT5G59200	AT5G59200	0
Chr5_23892165.0	5	23892165	3.787302e-09	7	AT5G59210;AT5G59200;AT5G59220;AT5G59190;AT5G59180;AT5G59170;AT5G59230	AT5G59210	AT5G59210	0
Chr5_23894195.0	5	23894195	3.787302e-09	8	AT5G59220;AT5G59210;AT5G59200;AT5G59190;AT5G59230;AT5G59240;AT5G59180;AT5G59250	AT5G59220	AT5G59220	209
Chr5_23898420.0	5	23898420	3.787302e-09	8	AT5G59220;AT5G59230;AT5G59240;AT5G59210;AT5G59250;AT5G59200;AT5G59260;AT5G59190	AT5G59220	AT5G59220	1801
Chr5_23899478.0	5	23899478	3.787302e-09	7	AT5G59230;AT5G59220;AT5G59240;AT5G59250;AT5G59210;AT5G59260;AT5G59200	AT5G59230	AT5G59230	2077
Chr4_17892833.0	4	17892833	4.128643e-09	9	AT4G38120;AT4G38130;AT4G38100;AT4G38092;AT4G38140;AT4G38150;AT4G38090;AT4G38080;AT4G38160	AT4G38120	AT4G38120	0
Chr4_16100426.0	4	16100426	4.175022e-09	9	AT4G33460;AT4G33465;AT4G33467;AT4G33470;AT4G33450;AT4G33480;AT4G33440;AT4G33490;AT4G33430	AT4G33460	AT4G33460	160
Chr5_3849759.0	5	3849759	4.358499e-09	5	AT5G11940;AT5G11930;AT5G11950;AT5G11920;AT5G11960	AT5G11940	AT5G11940	0
Chr5_3849760.0	5	3849760	4.358499e-09	5	AT5G11940;AT5G11930;AT5G11950;AT5G11920;AT5G11960	AT5G11940	AT5G11940	0
Chr5_3849763.0	5	3849763	4.358499e-09	5	AT5G11940;AT5G11930;AT5G11950;AT5G11920;AT5G11960	AT5G11940	AT5G11940	0
Chr5_3849767.0	5	3849767	4.358499e-09	5	AT5G11940;AT5G11930;AT5G11950;AT5G11920;AT5G11960	AT5G11940	AT5G11940	0
Chr5_3849769.0	5	3849769	4.358499e-09	5	AT5G11940;AT5G11930;AT5G11950;AT5G11920;AT5G11960	AT5G11940	AT5G11940	0
Chr5_3849773.0	5	3849773	4.358499e-09	5	AT5G11940;AT5G11930;AT5G11950;AT5G11920;AT5G11960	AT5G11940	AT5G11940	0
Chr4_17290334.0	4	17290334	4.687825e-09	7	AT4G36670;AT4G36680;AT4G36660;AT4G36690;AT4G36650;AT4G36648;AT4G36700	AT4G36670	AT4G36670	744
Chr4_17295209.0	4	17295209	4.687825e-09	6	AT4G36690;AT4G36680;AT4G36700;AT4G36670;AT4G36660;AT4G36650	AT4G36690	AT4G36690	0
Chr5_20997695.0	5	20997695	5.032032e-09	6	AT5G51680;AT5G51690;AT5G51670;AT5G51700;AT5G51710;AT5G51660	AT5G51680	AT5G51680	0
Chr5_21000377.0	5	21000377	5.032032e-09	6	AT5G51690;AT5G51700;AT5G51680;AT5G51710;AT5G51670;AT5G51720	AT5G51690	AT5G51690	0
Chr5_21001845.0	5	21001845	5.032032e-09	7	AT5G51700;AT5G51690;AT5G51710;AT5G51680;AT5G51670;AT5G51720;AT5G51730	AT5G51700	AT5G51700	0
Chr5_21001850.0	5	21001850	5.032032e-09	7	AT5G51700;AT5G51690;AT5G51710;AT5G51680;AT5G51670;AT5G51720;AT5G51730	AT5G51700	AT5G51700	0
Chr5_21004422.0	5	21004422	5.032032e-09	7	AT5G51710;AT5G51700;AT5G51690;AT5G51720;AT5G51680;AT5G51730;AT5G51670	AT5G51710	AT5G51710	0
Chr5_21004659.0	5	21004659	5.032032e-09	7	AT5G51710;AT5G51700;AT5G51690;AT5G51720;AT5G51680;AT5G51730;AT5G51670	AT5G51710	AT5G51710	0
Chr5_21005053.0	5	21005053	5.032032e-09	7	AT5G51710;AT5G51700;AT5G51690;AT5G51720;AT5G51680;AT5G51730;AT5G51670	AT5G51710	AT5G51710	0
Chr5_21009445.0	5	21009445	5.032032e-09	6	AT5G51720;AT5G51710;AT5G51730;AT5G51700;AT5G51740;AT5G51690	AT5G51720	AT5G51720	147
Chr5_21009504.0	5	21009504	5.032032e-09	6	AT5G51720;AT5G51710;AT5G51730;AT5G51700;AT5G51740;AT5G51690	AT5G51720	AT5G51720	88
Chr5_21016495.0	5	21016495	5.032032e-09	5	AT5G51740;AT5G51730;AT5G51750;AT5G51720;AT5G51710	AT5G51740	AT5G51740	532
Chr2_8330204.0	2	8330204	5.083062e-09	3	AT2G19190;AT2G19180;AT2G19210	AT2G19190	AT2G19190	260
Chr5_20530389.0	5	20530389	5.54178e-09	7	AT5G50420;AT5G50410;AT5G50423;AT5G50430;AT5G50400;AT5G50440;AT5G50390	AT5G50420	AT5G50420	0
Chr1_5371820.0	1	5371820	5.781474e-09	10	AT1G15610;AT1G15600;AT1G15620;AT1G15590;AT1G15630;AT1G15580;AT1G15570;AT1G15640;AT1G15650;AT1G15660	AT1G15610	AT1G15610	0
Chr4_17596240.0	4	17596240	6.34443e-09	9	AT4G37430;AT4G37432;AT4G37420;AT4G37410;AT4G37409;AT4G37440;AT4G37445;AT4G37450;AT4G37400	AT4G37430	AT4G37430	870
Chr5_21981699.0	5	21981699	6.485585e-09	8	AT5G54160;AT5G54165;AT5G54170;AT5G54150;AT5G54148;AT5G54180;AT5G54145;AT5G54190	AT5G54160	AT5G54160	297
Chr5_20993651.0	5	20993651	6.613106e-09	5	AT5G51670;AT5G51680;AT5G51690;AT5G51660;AT5G51700	AT5G51670	AT5G51670	0
Chr5_22531514.0	5	22531514	6.775908e-09	8	AT5G55630;AT5G55620;AT5G55640;AT5G55610;AT5G55650;AT5G55600;AT5G55660;AT5G55590	AT5G55630	AT5G55630	0
Chr5_3972520.0	5	3972520	7.598963e-09	7	AT5G12280;AT5G12270;AT5G12290;AT5G12260;AT5G12300;AT5G12310;AT5G12250	AT5G12280	AT5G12280	0
Chr5_20684155.0	5	20684155	7.648021e-09	7	AT5G50830;AT5G50840;AT5G50820;AT5G50850;AT5G50810;AT5G50805;AT5G50860	AT5G50830	AT5G50830	0
Chr5_20025877.0	5	20025877	7.878927e-09	7	AT5G49380;AT5G49370;AT5G49390;AT5G49400;AT5G49410;AT5G49420;AT5G49360	AT5G49380	AT5G49380	0
Chr3_20014594.0	3	20014594	8.038202e-09	7	AT3G54040;AT3G54030;AT3G54050;AT3G54060;AT3G54020;AT3G54070;AT3G54010	AT3G54040	AT3G54040	0
Chr5_21015834.0	5	21015834	8.258052e-09	5	AT5G51740;AT5G51730;AT5G51750;AT5G51720;AT5G51710	AT5G51740	AT5G51740	1193
Chr1_6778596.0	1	6778596	8.683026e-09	6	AT1G19600;AT1G19580;AT1G19610;AT1G19570;AT1G19620;AT1G19630	AT1G19600	AT1G19600	392
Chr5_23967694.0	5	23967694	9.154243e-09	7	AT5G59430;AT5G59420;AT5G59440;AT5G59410;AT5G59450;AT5G59400;AT5G59460	AT5G59430	AT5G59430	0
Chr5_23980279.0	5	23980279	9.154243e-09	10	AT5G59480;AT5G59470;AT5G59460;AT5G59490;AT5G59450;AT5G59500;AT5G59440;AT5G59505;AT5G59430;AT5G59510	AT5G59480	AT5G59480	0
Chr5_23921490.0	5	23921490	9.332504e-09	8	AT5G59300;AT5G59305;AT5G59290;AT5G59310;AT5G59280;AT5G59320;AT5G59270;AT5G59330	AT5G59300	AT5G59300	186
Chr5_23926166.0	5	23926166	9.332504e-09	7	AT5G59310;AT5G59305;AT5G59320;AT5G59300;AT5G59330;AT5G59340;AT5G59290	AT5G59310	AT5G59310	314
Chr2_13223561.0	2	13223561	9.787305e-09	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	952
Chr5_21994676.0	5	21994676	1.00819e-08	5	AT5G54200;AT5G54190;AT5G54180;AT5G54170;AT5G54165	AT5G54200	AT5G54200	0
Chr5_21996807.0	5	21996807	1.00819e-08	4	AT5G54200;AT5G54190;AT5G54180;AT5G54170	AT5G54200	AT5G54200	0
Chr2_13224511.0	2	13224511	1.063019e-08	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	1902
Chr3_9140836.0	3	9140836	1.085085e-08	7	AT3G25090;AT3G25080;AT3G25099;AT3G25100;AT3G25110;AT3G25070;AT3G25120	AT3G25090	AT3G25090	0
Chr4_16017248.0	4	16017248	1.08861e-08	4	AT4G33210;AT4G33200;AT4G33220;AT4G33230	AT4G33210	AT4G33210	0
Chr4_16070799.0	4	16070799	1.08861e-08	8	AT4G33370;AT4G33380;AT4G33360;AT4G33355;AT4G33350;AT4G33390;AT4G33400;AT4G33330	AT4G33370	AT4G33370	0
Chr4_16072354.0	4	16072354	1.08861e-08	9	AT4G33380;AT4G33370;AT4G33390;AT4G33360;AT4G33355;AT4G33400;AT4G33350;AT4G33410;AT4G33330	AT4G33380	AT4G33380	0
Chr5_546517.0	5	546517	1.147868e-08	5	AT5G02480;AT5G02470;AT5G02490;AT5G02460;AT5G02500	AT5G02480	AT5G02480	1046
Chr5_546530.0	5	546530	1.147868e-08	5	AT5G02480;AT5G02470;AT5G02490;AT5G02460;AT5G02500	AT5G02480	AT5G02480	1033
Chr5_546531.0	5	546531	1.147868e-08	5	AT5G02480;AT5G02470;AT5G02490;AT5G02460;AT5G02500	AT5G02480	AT5G02480	1032
Chr5_546562.0	5	546562	1.147868e-08	5	AT5G02480;AT5G02470;AT5G02490;AT5G02460;AT5G02500	AT5G02480	AT5G02480	1001
Chr5_546609.0	5	546609	1.147868e-08	5	AT5G02480;AT5G02470;AT5G02490;AT5G02460;AT5G02500	AT5G02480	AT5G02480	954
Chr1_15819564.0	1	15819564	1.155759e-08	0	NA	NA	NA	NA
Chr3_22246350.0	3	22246350	1.180875e-08	6	AT3G60190;AT3G60180;AT3G60200;AT3G60210;AT3G60176;AT3G60220	AT3G60190	AT3G60190	0
Chr5_673063.0	5	673063	1.212558e-08	6	AT5G02900;AT5G02890;AT5G02880;AT5G02910;AT5G02920;AT5G02930	AT5G02900	AT5G02900	997
Chr1_16565058.0	1	16565058	1.221847e-08	1	AT1G43780	AT1G43780	AT1G43780	0
Chr2_7782757.0	2	7782757	1.240513e-08	3	AT2G17920;AT2G17930;AT2G17900	AT2G17920	AT2G17920	0
Chr3_15885528.0	3	15885528	1.264792e-08	6	AT3G44140;AT3G44130;AT3G44150;AT3G44160;AT3G44120;AT3G44170	AT3G44140	AT3G44140	148
Chr3_16260881.0	3	16260881	1.266905e-08	4	AT3G44713;AT3G44716;AT3G44718;AT3G44710	AT3G44713	AT3G44713	0
Chr5_20420374.0	5	20420374	1.27165e-08	3	AT5G50170;AT5G50160;AT5G50175	AT5G50170	AT5G50170	699
Chr1_17408752.0	1	17408752	1.287647e-08	3	AT1G47450;AT1G47470;AT1G47480	AT1G47450	AT1G47450	5559
Chr5_14969206.0	5	14969206	1.382301e-08	6	AT5G37670;AT5G37680;AT5G37667;AT5G37690;AT5G37660;AT5G37710	AT5G37670	AT5G37670	0
Chr1_16569915.0	1	16569915	1.386551e-08	3	AT1G43780;AT1G43790;AT1G43800	AT1G43780	AT1G43780	2516
Chr1_16683999.0	1	16683999	1.428013e-08	2	AT1G43970;AT1G43980	AT1G43970	AT1G43970	1066
Chr1_16720891.0	1	16720891	1.456587e-08	3	AT1G44020;AT1G44030;AT1G44010	AT1G44020	AT1G44020	2235
Chr1_24854777.0	1	24854777	1.525276e-08	8	AT1G66630;AT1G66620;AT1G66640;AT1G66610;AT1G66650;AT1G66600;AT1G66660;AT1G66670	AT1G66630	AT1G66630	509
Chr4_17561646.0	4	17561646	1.595722e-08	8	AT4G37320;AT4G37330;AT4G37310;AT4G37340;AT4G37360;AT4G37300;AT4G37295;AT4G37370	AT4G37320	AT4G37320	0
Chr5_4042639.0	5	4042639	1.626502e-08	7	AT5G12460;AT5G12440;AT5G12450;AT5G12470;AT5G12480;AT5G12840;AT5G12430	AT5G12460	AT5G12460	418
Chr5_4042640.0	5	4042640	1.626502e-08	7	AT5G12460;AT5G12440;AT5G12450;AT5G12470;AT5G12480;AT5G12840;AT5G12430	AT5G12460	AT5G12460	417
Chr2_15002824.0	2	15002824	1.671322e-08	5	AT2G35690;AT2G35700;AT2G35680;AT2G35670;AT2G35710	AT2G35690	AT2G35690	0
Chr3_18542323.0	3	18542323	1.686408e-08	7	AT3G50020;AT3G50022;AT3G50010;AT3G50030;AT3G50000;AT3G50040;AT3G49990	AT3G50020	AT3G50020	0
Chr5_10498319.0	5	10498319	1.71774e-08	1	AT5G28520	AT5G28520	AT5G28520	3467
Chr5_23873244.0	5	23873244	1.789022e-08	7	AT5G59130;AT5G59140;AT5G59150;AT5G59120;AT5G59160;AT5G59170;AT5G59110	AT5G59130	AT5G59130	0
Chr5_23885170.0	5	23885170	1.789022e-08	9	AT5G59180;AT5G59190;AT5G59170;AT5G59160;AT5G59200;AT5G59210;AT5G59150;AT5G59220;AT5G59140	AT5G59180	AT5G59180	0
Chr1_16716795.0	1	16716795	1.824101e-08	4	AT1G44020;AT1G44010;AT1G44000;AT1G44030	AT1G44020	AT1G44020	0
Chr5_20081617.0	5	20081617	1.841114e-08	5	AT5G49510;AT5G49500;AT5G49490;AT5G49520;AT5G49480	AT5G49510	AT5G49510	0
Chr5_20083478.0	5	20083478	1.841114e-08	4	AT5G49510;AT5G49500;AT5G49490;AT5G49520	AT5G49510	AT5G49510	557
Chr5_20099893.0	5	20099893	1.841114e-08	6	AT5G49530;AT5G49525;AT5G49540;AT5G49520;AT5G49550;AT5G49555	AT5G49530	AT5G49530	686
Chr5_20106086.0	5	20106086	1.841114e-08	7	AT5G49540;AT5G49550;AT5G49555;AT5G49530;AT5G49560;AT5G49570;AT5G49525	AT5G49540	AT5G49540	0
Chr3_6304713.0	3	6304713	1.884072e-08	7	AT3G18362;AT3G18370;AT3G18360;AT3G18350;AT3G18380;AT3G18390;AT3G18340	AT3G18362	AT3G18362	789
Chr2_13223659.0	2	13223659	1.887513e-08	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	1050
Chr2_13224516.0	2	13224516	1.887513e-08	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	1907
Chr3_18519013.0	3	18519013	1.899572e-08	5	AT3G49950;AT3G49940;AT3G49960;AT3G49930;AT3G49970	AT3G49950	AT3G49950	3497
Chr3_18519400.0	3	18519400	1.899572e-08	5	AT3G49950;AT3G49940;AT3G49960;AT3G49970;AT3G49930	AT3G49950	AT3G49950	3110
Chr3_18519953.0	3	18519953	1.899572e-08	5	AT3G49950;AT3G49960;AT3G49940;AT3G49970;AT3G49930	AT3G49950	AT3G49950	2557
Chr2_13226674.0	2	13226674	1.987375e-08	2	AT2G31070;AT2G31060	AT2G31070	AT2G31070	4065
Chr1_17556731.0	1	17556731	2.048264e-08	5	AT1G47710;AT1G47720;AT1G47730;AT1G47700;AT1G47740	AT1G47710	AT1G47710	1478
Chr5_21015569.0	5	21015569	2.130693e-08	5	AT5G51740;AT5G51730;AT5G51750;AT5G51720;AT5G51710	AT5G51740	AT5G51740	1458
Chr5_21015593.0	5	21015593	2.130693e-08	5	AT5G51740;AT5G51730;AT5G51750;AT5G51720;AT5G51710	AT5G51740	AT5G51740	1434
Chr5_21015829.0	5	21015829	2.130693e-08	5	AT5G51740;AT5G51730;AT5G51750;AT5G51720;AT5G51710	AT5G51740	AT5G51740	1198
Chr5_21015838.0	5	21015838	2.130693e-08	5	AT5G51740;AT5G51730;AT5G51750;AT5G51720;AT5G51710	AT5G51740	AT5G51740	1189
Chr5_21016282.0	5	21016282	2.130693e-08	5	AT5G51740;AT5G51730;AT5G51750;AT5G51720;AT5G51710	AT5G51740	AT5G51740	745
Chr1_15987696.0	1	15987696	2.156786e-08	2	AT1G42560;AT1G42550	AT1G42560	AT1G42560	4368
Chr1_16965527.0	1	16965527	2.230467e-08	2	AT1G44890;AT1G44900	AT1G44890	AT1G44890	561
Chr1_15004580.0	1	15004580	2.247604e-08	1	AT1G40087	AT1G40087	AT1G40087	2712
Chr1_23652651.0	1	23652651	2.387862e-08	4	AT1G63750;AT1G63740;AT1G63770;AT1G63730	AT1G63750	AT1G63750	0
Chr1_16719364.0	1	16719364	2.429573e-08	4	AT1G44020;AT1G44010;AT1G44030;AT1G44000	AT1G44020	AT1G44020	708
Chr5_23949385.0	5	23949385	2.503766e-08	8	AT5G59370;AT5G59380;AT5G59360;AT5G59385;AT5G59390;AT5G59350;AT5G59395;AT5G59400	AT5G59370	AT5G59370	354
Chr2_9742336.0	2	9742336	2.583905e-08	8	AT2G22890;AT2G22880;AT2G22870;AT2G22900;AT2G22860;AT2G22905;AT2G22910;AT2G22850	AT2G22890	AT2G22890	57
Chr2_9742462.0	2	9742462	2.583905e-08	8	AT2G22890;AT2G22880;AT2G22870;AT2G22900;AT2G22860;AT2G22905;AT2G22910;AT2G22850	AT2G22890	AT2G22890	0
Chr5_10085356.0	5	10085356	2.660944e-08	2	AT5G28070;AT5G28080	AT5G28070	AT5G28070	1837
Chr3_42738.0	3	42738	2.663961e-08	7	AT3G01120;AT3G01130;AT3G01140;AT3G01142;AT3G01100;AT3G01090;AT3G01150	AT3G01120	AT3G01120	806
Chr3_42779.0	3	42779	2.663961e-08	7	AT3G01120;AT3G01130;AT3G01140;AT3G01142;AT3G01100;AT3G01090;AT3G01150	AT3G01120	AT3G01120	847
Chr1_17556849.0	1	17556849	2.704922e-08	5	AT1G47710;AT1G47720;AT1G47730;AT1G47700;AT1G47740	AT1G47710	AT1G47710	1360
Chr4_17249793.0	4	17249793	2.748959e-08	6	AT4G36550;AT4G36560;AT4G36540;AT4G36570;AT4G36530;AT4G36580	AT4G36550	AT4G36550	1332
Chr5_23113096.0	5	23113096	2.754649e-08	4	AT5G57110;AT5G57100;AT5G57090;AT5G57120	AT5G57110	AT5G57110	0
Chr5_20411483.0	5	20411483	2.766421e-08	3	AT5G50160;AT5G50150;AT5G50170	AT5G50160	AT5G50160	4288
Chr5_23890904.0	5	23890904	2.791692e-08	7	AT5G59210;AT5G59200;AT5G59190;AT5G59220;AT5G59180;AT5G59170;AT5G59160	AT5G59210	AT5G59210	0
Chr1_17403181.0	1	17403181	2.824964e-08	3	AT1G47450;AT1G47420;AT1G47410	AT1G47450	AT1G47450	0
Chr1_17403264.0	1	17403264	2.824964e-08	3	AT1G47450;AT1G47420;AT1G47410	AT1G47450	AT1G47450	71
Chr1_17413441.0	1	17413441	2.824964e-08	3	AT1G47470;AT1G47480;AT1G47485	AT1G47470	AT1G47470	1170
Chr1_17414202.0	1	17414202	2.824964e-08	3	AT1G47470;AT1G47480;AT1G47485	AT1G47470	AT1G47470	409
Chr1_17416119.0	1	17416119	2.824964e-08	4	AT1G47470;AT1G47480;AT1G47485;AT1G47490	AT1G47470	AT1G47470	987
Chr1_16471631.0	1	16471631	2.906244e-08	5	AT1G43680;AT1G43670;AT1G43667;AT1G43690;AT1G43666	AT1G43680	AT1G43680	574
Chr1_10528547.0	1	10528547	3.069837e-08	2	AT1G30016;AT1G30040	AT1G30016	AT1G30016	7332
Chr5_11554041.0	5	11554041	3.114993e-08	0	NA	NA	NA	NA
