rs	chr	ps	p_wald	n_genes_25kb	genes_in_25kb	closest_gene	closest_gene_id	closest_gene_distance_bp
S5_194369738	5	194369738	0.0003372676	4	Zm00001eb248890;Zm00001eb248880;Zm00001eb248900;Zm00001eb248870	Zm00001eb248890	Zm00001eb248890	298
S10_97213571	10	97213571	0.0003376701	2	Zm00001eb418880;Zm00001eb418890	Zm00001eb418880	Zm00001eb418880	0
S8_167835773	8	167835773	0.0003399384	2	sbp18;Zm00001eb364370	sbp18	Zm00001eb364360	0
S7_163586819	7	163586819	0.0003438783	3	Zm00001eb323220;Zm00001eb323210;Zm00001eb323230	Zm00001eb323220	Zm00001eb323220	0
S2_135410619	2	135410619	0.0003443529	4	Zm00001eb091300;Zm00001eb091280;Zm00001eb091290;Zm00001eb091310	Zm00001eb091300	Zm00001eb091300	0
S8_12292818	8	12292818	0.000345527	0	NA	NA	NA	NA
S10_83205328	10	83205328	0.0003458695	4	Zm00001eb416430;Zm00001eb416440;Zm00001eb416450;Zm00001eb416420	Zm00001eb416430	Zm00001eb416430	0
S8_95015439	8	95015439	0.0003461814	1	Zm00001eb347360	Zm00001eb347360	Zm00001eb347360	0
S9_101492608	9	101492608	0.000346579	4	Zm00001eb387310;Zm00001eb387320;Zm00001eb387330;Zm00001eb387340	Zm00001eb387310	Zm00001eb387310	0
S5_12954197	5	12954197	0.0003480528	4	Os03g0698800_1;Zm00001eb216900;Zm00001eb216920;Zm00001eb216890	Os03g0698800_1	Zm00001eb216910	0
S8_115560500	8	115560500	0.0003498145	1	At5g45910_9	At5g45910_9	Zm00001eb350690	0
S6_175619051	6	175619051	0.0003501275	5	Zm00001eb295640;Zm00001eb295630;Zm00001eb295650;Zm00001eb295660;Zm00001eb295670	Zm00001eb295640	Zm00001eb295640	0
S7_163142236	7	163142236	0.0003508479	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S7_163585910	7	163585910	0.0003545428	3	Zm00001eb323220;Zm00001eb323210;Zm00001eb323230	Zm00001eb323220	Zm00001eb323220	0
S8_105059644	8	105059644	0.000357052	1	MADS29	MADS29	Zm00001eb349060	22754
S5_17151040	5	17151040	0.0003579563	3	Zm00001eb218590;Zm00001eb218580;Zm00001eb218600	Zm00001eb218590	Zm00001eb218590	0
S9_2841287	9	2841287	0.0003595921	3	Zm00001eb371680;Zm00001eb371660;Zm00001eb371670	Zm00001eb371680	Zm00001eb371680	380
S1_29335965	1	29335965	0.0003636607	1	Zm00001eb009500	Zm00001eb009500	Zm00001eb009500	0
S9_91314147	9	91314147	0.0003659186	1	Zm00001eb385750	Zm00001eb385750	Zm00001eb385750	0
S2_4440055	2	4440055	0.0003662898	3	Zm00001eb067730;Zm00001eb067720;LOX6	Zm00001eb067730	Zm00001eb067730	0
S7_163586803	7	163586803	0.0003752874	3	Zm00001eb323220;Zm00001eb323210;Zm00001eb323230	Zm00001eb323220	Zm00001eb323220	0
S6_176135183	6	176135183	0.0003756644	6	EREB165;Zm00001eb295940;Zm00001eb295950;Zm00001eb295960;Zm00001eb295970;Zm00001eb295980	EREB165	Zm00001eb295930	1571
S7_138169335	7	138169335	0.0003775627	4	Zm00001eb316620;Zm00001eb316630;Zm00001eb316640;Zm00001eb316650	Zm00001eb316620	Zm00001eb316620	0
S2_19708396	2	19708396	0.0003777671	2	Zm00001eb074290;Zm00001eb074300	Zm00001eb074290	Zm00001eb074290	0
S1_272260954	1	272260954	0.0003781223	0	NA	NA	NA	NA
S1_202155788	1	202155788	0.0003782225	2	Zm00001eb037610;Zm00001eb037620	Zm00001eb037610	Zm00001eb037610	0
S4_168015343	4	168015343	0.0003796736	3	Zm00001eb189090;GT7_0;Zm00001eb189110	Zm00001eb189090	Zm00001eb189090	15648
S2_190980883	2	190980883	0.0003797084	2	Zm00001eb100680;Zm00001eb100690	Zm00001eb100680	Zm00001eb100680	8950
S8_35415496	8	35415496	0.0003797564	2	Zm00001eb339950;Zm00001eb339960	Zm00001eb339950	Zm00001eb339950	47
S1_46247593	1	46247593	0.0003804251	3	Zm00001eb013810;Zm00001eb013800;Zm00001eb013820	Zm00001eb013810	Zm00001eb013810	0
S7_163142240	7	163142240	0.0003813881	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S3_186161515	3	186161515	0.0003834641	1	wox2A	wox2A	Zm00001eb148390	559
S5_103068571	5	103068571	0.0003866408	0	NA	NA	NA	NA
S8_167835764	8	167835764	0.0003915253	2	sbp18;Zm00001eb364370	sbp18	Zm00001eb364360	0
S1_211073066	1	211073066	0.0003999792	2	Zm00001eb039960;Zm00001eb039950	Zm00001eb039960	Zm00001eb039960	142
S7_163142223	7	163142223	0.0004030799	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S7_163142243	7	163142243	0.0004050045	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S5_22339138	5	22339138	0.0004067065	3	Zm00001eb220040;Zm00001eb220030;Zm00001eb220050	Zm00001eb220040	Zm00001eb220040	4534
S8_145639529	8	145639529	0.0004088901	3	Zm00001eb357790;Zm00001eb357800;MYBR35	Zm00001eb357790	Zm00001eb357790	308
S7_169583193	7	169583193	0.0004098885	2	Zm00001eb325550;Zm00001eb325560	Zm00001eb325550	Zm00001eb325550	559
S1_258837201	1	258837201	0.0004108265	1	Zm00001eb050820	Zm00001eb050820	Zm00001eb050820	502
S8_28936362	8	28936362	0.0004117463	3	Zm00001eb339200;Zm00001eb339210;Zm00001eb339220	Zm00001eb339200	Zm00001eb339200	0
S10_115766146	10	115766146	0.0004150197	1	Zm00001eb421720	Zm00001eb421720	Zm00001eb421720	0
S4_23359691	4	23359691	0.0004155264	2	Zm00001eb170140;Zm00001eb170150	Zm00001eb170140	Zm00001eb170140	0
S1_104266693	1	104266693	0.0004161576	1	Zm00001eb024900	Zm00001eb024900	Zm00001eb024900	0
S7_163142224	7	163142224	0.0004227751	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S7_163142234	7	163142234	0.0004227751	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S5_17151041	5	17151041	0.0004234518	3	Zm00001eb218590;Zm00001eb218580;Zm00001eb218600	Zm00001eb218590	Zm00001eb218590	0
S6_175927705	6	175927705	0.0004239619	1	Zm00001eb295800	Zm00001eb295800	Zm00001eb295800	0
S8_167835769	8	167835769	0.0004253033	2	sbp18;Zm00001eb364370	sbp18	Zm00001eb364360	0
S5_135110748	5	135110748	0.000425575	1	Zm00001eb237210	Zm00001eb237210	Zm00001eb237210	0
S1_39686176	1	39686176	0.0004269263	6	DURF2_2;Zm00001eb012170;FES1_1;Zm00001eb012150;Zm00001eb012190;TOC75_1	DURF2_2	Zm00001eb012180	0
S1_45765210	1	45765210	0.0004277147	7	Zm00001eb013660;Zm00001eb013650;Zm00001eb013640;Zm00001eb013670;Zm00001eb013680;TIM22-1;Zm00001eb013700	Zm00001eb013660	Zm00001eb013660	2119
S3_172065094	3	172065094	0.0004344765	1	Zm00001eb144600	Zm00001eb144600	Zm00001eb144600	0
S8_120913790	8	120913790	0.0004366244	4	Zm00001eb351840;samm50a;Zm00001eb351820;Zm00001eb351810	Zm00001eb351840	Zm00001eb351840	0
S10_74742430	10	74742430	0.0004382899	1	Zm00001eb415060	Zm00001eb415060	Zm00001eb415060	0
S10_145900524	10	145900524	0.0004395084	6	Zm00001eb431500;Zm00001eb431510;Zm00001eb431520;Zm00001eb431490;Zm00001eb431480;Zm00001eb431470	Zm00001eb431500	Zm00001eb431500	0
S8_82731326	8	82731326	0.0004410432	1	Zm00001eb345900	Zm00001eb345900	Zm00001eb345900	0
S8_82821670	8	82821670	0.0004499916	1	Zm00001eb345910	Zm00001eb345910	Zm00001eb345910	0
S3_219002527	3	219002527	0.0004623772	1	Zm00001eb158100	Zm00001eb158100	Zm00001eb158100	23751
S5_8688781	5	8688781	0.0004643842	2	Zm00001eb215300;MDP1	Zm00001eb215300	Zm00001eb215300	0
S4_231063452	4	231063452	0.0004650865	1	Zm00001eb203970	Zm00001eb203970	Zm00001eb203970	9545
S9_144106275	9	144106275	0.0004712065	1	YIPF7_0	YIPF7_0	Zm00001eb397070	0
S10_90369019	10	90369019	0.0004728402	3	Zm00001eb417770;Zm00001eb417760;Zm00001eb417780	Zm00001eb417770	Zm00001eb417770	0
S9_40677915	9	40677915	0.0004760348	1	Zm00001eb380830	Zm00001eb380830	Zm00001eb380830	9392
S7_163142237	7	163142237	0.0004787256	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S1_289604556	1	289604556	0.0004808521	2	Zm00001eb059160;Zm00001eb059170	Zm00001eb059160	Zm00001eb059160	0
S7_163142229	7	163142229	0.0004812385	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S3_4407860	3	4407860	0.0004815509	4	RLK;Zm00001eb120370;Zm00001eb120380;Zm00001eb120390	RLK	Zm00001eb120360	0
S8_40766306	8	40766306	0.0004824324	0	NA	NA	NA	NA
S1_288426528	1	288426528	0.000483293	3	Zm00001eb058860;Zm00001eb058850;Zm00001eb058870	Zm00001eb058860	Zm00001eb058860	0
S5_205538373	5	205538373	0.0004855274	4	MYBR52;Zm00001eb250930;Zm00001eb250920;Zm00001eb250910	MYBR52	Zm00001eb250940	0
S4_177887667	4	177887667	0.0004866343	2	Zm00001eb191930;Zm00001eb191940	Zm00001eb191930	Zm00001eb191930	888
S3_161001680	3	161001680	0.0004890485	1	Zm00001eb143040	Zm00001eb143040	Zm00001eb143040	6092
S7_33195568	7	33195568	0.0004901335	1	Zm00001eb305460	Zm00001eb305460	Zm00001eb305460	0
S8_105111986	8	105111986	0.0004918474	2	m18;Zm00001eb349080	m18	Zm00001eb349070	13387
S8_169907785	8	169907785	0.000492624	6	Zm00001eb365450;Zm00001eb365440;Zm00001eb365430;Zm00001eb365460;Zm00001eb365470;NFYC3	Zm00001eb365450	Zm00001eb365450	0
S3_231107549	3	231107549	0.0004934926	2	Zm00001eb162090;Zm00001eb162100	Zm00001eb162090	Zm00001eb162090	0
S10_117433626	10	117433626	0.0004939988	1	Zm00001eb422110	Zm00001eb422110	Zm00001eb422110	0
S3_6897819	3	6897819	0.0004944371	2	Zm00001eb121390;Zm00001eb121380	Zm00001eb121390	Zm00001eb121390	2670
S7_163142239	7	163142239	0.0004949644	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S9_4110679	9	4110679	0.0004960097	1	Glk1	Glk1	Zm00001eb371980	0
S6_135108496	6	135108496	0.0004965751	1	Zm00001eb282230	Zm00001eb282230	Zm00001eb282230	0
S8_54971449	8	54971449	0.0004987424	0	NA	NA	NA	NA
S10_113756032	10	113756032	0.0004991344	0	NA	NA	NA	NA
S10_145900523	10	145900523	0.0005025999	6	Zm00001eb431500;Zm00001eb431510;Zm00001eb431520;Zm00001eb431490;Zm00001eb431480;Zm00001eb431470	Zm00001eb431500	Zm00001eb431500	0
S7_163142238	7	163142238	0.0005064053	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S10_74742802	10	74742802	0.0005078288	1	Zm00001eb415060	Zm00001eb415060	Zm00001eb415060	0
S10_140790940	10	140790940	0.0005097087	3	Zm00001eb429240;Zm00001eb429250;Zm00001eb429230	Zm00001eb429240	Zm00001eb429240	461
S5_2651058	5	2651058	0.0005109224	5	Zm00001eb211700;Zm00001eb211710;Zm00001eb211720;Zm00001eb211690;Zm00001eb211730	Zm00001eb211700	Zm00001eb211700	0
S9_159923612	9	159923612	0.0005115724	6	Zm00001eb403570;Zm00001eb403560;Zm00001eb403580;Zm00001eb403550;Zm00001eb403590;Zm00001eb403600	Zm00001eb403570	Zm00001eb403570	2213
S5_103644358	5	103644358	0.0005208702	0	NA	NA	NA	NA
S1_209819737	1	209819737	0.0005227091	3	Zm00001eb039570;Zm00001eb039560;Zm00001eb039580	Zm00001eb039570	Zm00001eb039570	84
S7_163713055	7	163713055	0.0005240241	6	Zm00001eb323280;Zm00001eb323270;Zm00001eb323290;Zm00001eb323260;Zm00001eb323300;Zm00001eb323250	Zm00001eb323280	Zm00001eb323280	0
S8_156423268	8	156423268	0.0005253304	2	Os01g0693400_0;Zm00001eb360740	Os01g0693400_0	Zm00001eb360750	1869
S2_215137912	2	215137912	0.0005259094	2	Zm00001eb108070;Zm00001eb108080	Zm00001eb108070	Zm00001eb108070	0
S2_178138656	2	178138656	0.0005260703	2	Zm00001eb097800;Zm00001eb097810	Zm00001eb097800	Zm00001eb097800	682
S5_216477501	5	216477501	0.0005262993	3	Zm00001eb255170;RAP2-4_3;Zm00001eb255180	Zm00001eb255170	Zm00001eb255170	1854
S2_215137917	2	215137917	0.000527095	2	Zm00001eb108070;Zm00001eb108080	Zm00001eb108070	Zm00001eb108070	0
S3_164769831	3	164769831	0.0005344013	1	Zm00001eb143640	Zm00001eb143640	Zm00001eb143640	11359
S8_175970011	8	175970011	0.0005349559	6	Zm00001eb368280;Zm00001eb368290;Zm00001eb368300;Zm00001eb368310;Zm00001eb368320;Zm00001eb368270	Zm00001eb368280	Zm00001eb368280	0
S6_175518327	6	175518327	0.0005395092	4	Zm00001eb295600;Zm00001eb295590;PSAH;Zm00001eb295620	Zm00001eb295600	Zm00001eb295600	0
S8_88110901	8	88110901	0.0005397865	0	NA	NA	NA	NA
S1_170234796	1	170234796	0.0005440722	1	Zm00001eb030660	Zm00001eb030660	Zm00001eb030660	0
S9_4896692	9	4896692	0.0005449754	1	Zm00001eb372170	Zm00001eb372170	Zm00001eb372170	24269
S1_295718759	1	295718759	0.000545399	3	Zm00001eb061070;Zm00001eb061060;Zm00001eb061080	Zm00001eb061070	Zm00001eb061070	0
S7_37216597	7	37216597	0.0005462684	1	Zm00001eb305960	Zm00001eb305960	Zm00001eb305960	0
S9_14588452	9	14588452	0.000547223	2	Zm00001eb374670;Zm00001eb374680	Zm00001eb374670	Zm00001eb374670	0
S9_116107291	9	116107291	0.0005488639	5	Zm00001eb390100;Zm00001eb390110;Zm00001eb390120;Zm00001eb390130;Zm00001eb390140	Zm00001eb390100	Zm00001eb390100	180
S5_170332368	5	170332368	0.0005495484	1	Zm00001eb242260	Zm00001eb242260	Zm00001eb242260	0
S6_150322161	6	150322161	0.0005503475	1	Zm00001eb285890	Zm00001eb285890	Zm00001eb285890	0
S2_19078280	2	19078280	0.0005546611	3	Zm00001eb074000;Zm00001eb074010;Zm00001eb074020	Zm00001eb074000	Zm00001eb074000	8326
S7_163142235	7	163142235	0.0005546692	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S5_19094125	5	19094125	0.0005553421	3	Zm00001eb219030;Zm00001eb219040;Zm00001eb219020	Zm00001eb219030	Zm00001eb219030	0
S4_33660895	4	33660895	0.0005561921	2	Zm00001eb172310;Zm00001eb172320	Zm00001eb172310	Zm00001eb172310	0
S2_194677620	2	194677620	0.0005574097	2	HSP81-3;Zm00001eb101740	HSP81-3	Zm00001eb101750	0
S3_137477061	3	137477061	0.0005581506	1	Zm00001eb138260	Zm00001eb138260	Zm00001eb138260	331
S4_243663010	4	243663010	0.0005620229	3	Zm00001eb206720;Zm00001eb206730;Zm00001eb206710	Zm00001eb206720	Zm00001eb206720	1488
S6_165530399	6	165530399	0.0005639691	9	Zm00001eb290750;Zm00001eb290760;Zm00001eb290740;Zm00001eb290730;Zm00001eb290770;Zm00001eb290720;Zm00001eb290780;Zm00001eb290700;Zm00001eb290710	Zm00001eb290750	Zm00001eb290750	2106
S9_144780547	9	144780547	0.0005646102	2	Zm00001eb397270;Zm00001eb397260	Zm00001eb397270	Zm00001eb397270	212
S4_178632108	4	178632108	0.0005648521	6	Zm00001eb192210;Zm00001eb192200;Zm00001eb192220;Zm00001eb192230;Zm00001eb192240;Zm00001eb192190	Zm00001eb192210	Zm00001eb192210	0
S6_148472727	6	148472727	0.00056641	2	Zm00001eb285460;EF1A_1	Zm00001eb285460	Zm00001eb285460	6705
S1_62571494	1	62571494	0.0005673334	4	Zm00001eb017520;Zm00001eb017530;Zm00001eb017540;Zm00001eb017510	Zm00001eb017520	Zm00001eb017520	0
S7_163142222	7	163142222	0.0005689375	5	Zm00001eb323070;Zm00001eb323080;Zm00001eb323060;Zm00001eb323090;Zm00001eb323050	Zm00001eb323070	Zm00001eb323070	0
S8_171756835	8	171756835	0.0005714332	3	Zm00001eb366300;Zm00001eb366290;Zm00001eb366280	Zm00001eb366300	Zm00001eb366300	0
S5_219085410	5	219085410	0.0005724368	2	Zm00001eb256240;Zm00001eb256230	Zm00001eb256240	Zm00001eb256240	136
S9_25177503	9	25177503	0.0005732863	2	9C20.2;Zm00001eb378160	9C20.2	Zm00001eb378150	230
S3_13685627	3	13685627	0.0005834396	4	Zm00001eb123310;Zm00001eb123320;Zm00001eb123330;Zm00001eb123300	Zm00001eb123310	Zm00001eb123310	0
S4_183004980	4	183004980	0.0005866483	1	Zm00001eb193480	Zm00001eb193480	Zm00001eb193480	2728
S3_231107550	3	231107550	0.0005875288	2	Zm00001eb162090;Zm00001eb162100	Zm00001eb162090	Zm00001eb162090	0
S9_151742607	9	151742607	0.0005893842	5	Zm00001eb399680;Zm00001eb399660;Zm00001eb399670;Zm00001eb399650;Zm00001eb399640	Zm00001eb399680	Zm00001eb399680	5013
S3_224963310	3	224963310	0.0005912145	4	ZmGR2c;Zm00001eb160050;Zm00001eb160070;Zm00001eb160040	ZmGR2c	Zm00001eb160060	0
S1_166141330	1	166141330	0.0005931214	1	Zm00001eb030210	Zm00001eb030210	Zm00001eb030210	0
S9_6605172	9	6605172	0.0005985069	2	At5g39865_4;Zm00001eb372530	At5g39865_4	Zm00001eb372520	0
S7_171879923	7	171879923	0.0006013919	3	Zm00001eb326530;Zm00001eb326540;SCL6_6	Zm00001eb326530	Zm00001eb326530	0
S9_130359077	9	130359077	0.0006023955	1	Zm00001eb393450	Zm00001eb393450	Zm00001eb393450	162
S6_38834431	6	38834431	0.0006036114	0	NA	NA	NA	NA
S6_116789800	6	116789800	0.0006050726	3	Zm00001eb277940;Zm00001eb277950;Zm00001eb277960	Zm00001eb277940	Zm00001eb277940	0
S5_103527721	5	103527721	0.0006050837	1	SLC38A1_0	SLC38A1_0	Zm00001eb234980	0
S6_107199837	6	107199837	0.0006080143	4	Zm00001eb275460;Zm00001eb275470;Zm00001eb275480;Zm00001eb275490	Zm00001eb275460	Zm00001eb275460	0
S9_122214668	9	122214668	0.000608103	5	Zm00001eb391550;Zm00001eb391560;Zm00001eb391570;Zm00001eb391580;Zm00001eb391540	Zm00001eb391550	Zm00001eb391550	674
S10_72453950	10	72453950	0.0006086096	2	Zm00001eb414780;Zm00001eb414790	Zm00001eb414780	Zm00001eb414780	4173
S1_276541919	1	276541919	0.0006091016	2	Zm00001eb055580;Zm00001eb055570	Zm00001eb055580	Zm00001eb055580	0
S5_194369664	5	194369664	0.0006091087	4	Zm00001eb248890;Zm00001eb248880;Zm00001eb248900;Zm00001eb248870	Zm00001eb248890	Zm00001eb248890	224
S3_196245810	3	196245810	0.0006118139	3	Zm00001eb151510;Zm00001eb151530;Zm00001eb151520	Zm00001eb151510	Zm00001eb151510	1020
S8_82819104	8	82819104	0.0006123266	1	Zm00001eb345910	Zm00001eb345910	Zm00001eb345910	0
S10_113756033	10	113756033	0.0006160364	0	NA	NA	NA	NA
S7_170139209	7	170139209	0.000618268	2	PLT5_16;Zm00001eb325660	PLT5_16	Zm00001eb325650	0
S4_237958551	4	237958551	0.0006216656	1	PP2C17	PP2C17	Zm00001eb205090	0
S5_225129712	5	225129712	0.0006282771	4	PCMP-H61_0;BRK1;OOP;Zm00001eb259420	PCMP-H61_0	Zm00001eb259440	0
S5_177400937	5	177400937	0.0006306684	1	Zm00001eb243960	Zm00001eb243960	Zm00001eb243960	0
S9_160799851	9	160799851	0.0006307424	5	ALPHAC-AD_0;Zm00001eb404070;Zm00001eb404060;Zm00001eb404090;Zm00001eb404050	ALPHAC-AD_0	Zm00001eb404080	665
S3_196245754	3	196245754	0.0006311425	3	Zm00001eb151510;Zm00001eb151530;Zm00001eb151520	Zm00001eb151510	Zm00001eb151510	964
S1_52786773	1	52786773	0.0006342843	1	Zm00001eb015430	Zm00001eb015430	Zm00001eb015430	17916
S6_163401541	6	163401541	0.000635676	4	Zm00001eb289890;Zm00001eb289900;Zm00001eb289910;Zm00001eb289920	Zm00001eb289890	Zm00001eb289890	1323
S8_3972549	8	3972549	0.0006403418	3	Zm00001eb333130;Zm00001eb333110;Zm00001eb333120	Zm00001eb333130	Zm00001eb333130	0
S10_79580406	10	79580406	0.0006406318	2	Zm00001eb415760;Zm00001eb415770	Zm00001eb415760	Zm00001eb415760	50
S5_216254837	5	216254837	0.0006411752	5	Zm00001eb254980;mTRF4;Zm00001eb254970;Zm00001eb255000;LAC9_0	Zm00001eb254980	Zm00001eb254980	0
S2_190901210	2	190901210	0.000644603	1	Zm00001eb100670	Zm00001eb100670	Zm00001eb100670	4185
S2_5770434	2	5770434	0.0006492022	2	Zm00001eb068540;EREB47	Zm00001eb068540	Zm00001eb068540	0
S10_138314516	10	138314516	0.0006536031	3	Zm00001eb428400;Zm00001eb428410;Zm00001eb428420	Zm00001eb428400	Zm00001eb428400	0
S8_167835770	8	167835770	0.0006598438	2	sbp18;Zm00001eb364370	sbp18	Zm00001eb364360	0
S3_190427022	3	190427022	0.0006606552	3	Zm00001eb149630;Zm00001eb149620;Zm00001eb149610	Zm00001eb149630	Zm00001eb149630	0
S7_113400391	7	113400391	0.0006621132	1	Zm00001eb312170	Zm00001eb312170	Zm00001eb312170	8
S9_113645218	9	113645218	0.0006624053	1	At4g31250_2	At4g31250_2	Zm00001eb389670	0
S10_79580482	10	79580482	0.0006635929	2	Zm00001eb415770;Zm00001eb415760	Zm00001eb415770	Zm00001eb415770	30
S7_181045476	7	181045476	0.0006637096	1	Zm00001eb330070	Zm00001eb330070	Zm00001eb330070	0
S7_116852058	7	116852058	0.0006641572	0	NA	NA	NA	NA
S8_120913736	8	120913736	0.0006655088	4	Zm00001eb351840;samm50a;Zm00001eb351820;Zm00001eb351810	Zm00001eb351840	Zm00001eb351840	0
S8_15558927	8	15558927	0.0006665519	3	Zm00001eb336090;tha8;Zm00001eb336070	Zm00001eb336090	Zm00001eb336090	0
S1_26658412	1	26658412	0.0006670844	3	Zm00001eb008700;Zm00001eb008710;MADS14	Zm00001eb008700	Zm00001eb008700	0
S5_1119222	5	1119222	0.0006681458	4	Zm00001eb210490;Zm00001eb210480;Zm00001eb210500;Zm00001eb210470	Zm00001eb210490	Zm00001eb210490	0
S4_192786764	4	192786764	0.0006713221	1	CYP90A3	CYP90A3	Zm00001eb196530	0
S2_198746944	2	198746944	0.0006718683	1	Zm00001eb102580	Zm00001eb102580	Zm00001eb102580	15863
S6_92283488	6	92283488	0.0006742028	3	Zm00001eb272010;Zm00001eb272020;Zm00001eb272030	Zm00001eb272010	Zm00001eb272010	0
S8_57231056	8	57231056	0.0006745311	2	Zm00001eb341840;Zm00001eb341830	Zm00001eb341840	Zm00001eb341840	0
S5_194369657	5	194369657	0.0006808946	4	Zm00001eb248890;Zm00001eb248880;Zm00001eb248900;Zm00001eb248870	Zm00001eb248890	Zm00001eb248890	217
S7_160994594	7	160994594	0.0006822099	1	Zm00001eb322380	Zm00001eb322380	Zm00001eb322380	1670
S2_144789755	2	144789755	0.0006876471	6	Zm00001eb092180;Zm00001eb092160;Zm00001eb092170;Zm00001eb092150;Zm00001eb092140;Zm00001eb092130	Zm00001eb092180	Zm00001eb092180	0
S1_249474339	1	249474339	0.0006910966	1	Zm00001eb048550	Zm00001eb048550	Zm00001eb048550	1490
S3_190427015	3	190427015	0.0006924995	3	Zm00001eb149630;Zm00001eb149620;Zm00001eb149610	Zm00001eb149630	Zm00001eb149630	0
S9_143017621	9	143017621	0.0006944505	3	Zm00001eb396690;Zm00001eb396680;Zm00001eb396670	Zm00001eb396690	Zm00001eb396690	0
S8_124547606	8	124547606	0.000697725	1	Zm00001eb352720	Zm00001eb352720	Zm00001eb352720	0
S5_190039634	5	190039634	0.0006985887	1	Zm00001eb247540	Zm00001eb247540	Zm00001eb247540	0
S2_2347171	2	2347171	0.0006993392	6	Zm00001eb066560;Zm00001eb066550;Zm00001eb066570;Zm00001eb066540;Zm00001eb066530;At4g39970	Zm00001eb066560	Zm00001eb066560	0
S6_174924923	6	174924923	0.0007000325	4	Zm00001eb295300;Zm00001eb295290;Zm00001eb295310;SDL5A_1	Zm00001eb295300	Zm00001eb295300	5127
S7_163586804	7	163586804	0.0007002687	3	Zm00001eb323220;Zm00001eb323210;Zm00001eb323230	Zm00001eb323220	Zm00001eb323220	0
S7_177059515	7	177059515	0.0007016934	3	Zm00001eb328490;Zm00001eb328480;Zm00001eb328470	Zm00001eb328490	Zm00001eb328490	431
S2_106663185	2	106663185	0.0007026311	1	Zm00001eb088120	Zm00001eb088120	Zm00001eb088120	0
S8_82640021	8	82640021	0.0007049096	0	NA	NA	NA	NA
S3_194759564	3	194759564	0.0007052274	3	Zm00001eb151140;Zm00001eb151130;Zm00001eb151120	Zm00001eb151140	Zm00001eb151140	0
S3_126177380	3	126177380	0.0007053034	2	At1g54610_5;Zm00001eb136210	At1g54610_5	Zm00001eb136220	0
S10_114705027	10	114705027	0.0007098148	0	NA	NA	NA	NA
S3_162203619	3	162203619	0.0007125362	2	ARAD1_0;Zm00001eb143190	ARAD1_0	Zm00001eb143200	0
S10_144652748	10	144652748	0.0007145332	2	Zm00001eb430920;Zm00001eb430930	Zm00001eb430920	Zm00001eb430920	540
S8_164308280	8	164308280	0.0007192342	2	Zm00001eb362870;Zm00001eb362860	Zm00001eb362870	Zm00001eb362870	0
S6_176085464	6	176085464	0.0007211498	1	wox9C	wox9C	Zm00001eb295920	0
S1_269162365	1	269162365	0.0007214332	3	Zm00001eb053580;Zm00001eb053570;Zm00001eb053590	Zm00001eb053580	Zm00001eb053580	0
S3_183023952	3	183023952	0.0007244266	4	Os01g0856500_0;Zm00001eb147470;PH1_1;Zm00001eb147450	Os01g0856500_0	Zm00001eb147480	0
S1_187890464	1	187890464	0.0007275189	5	Zm00001eb033910;Zm00001eb033900;Zm00001eb033920;Zm00001eb033930;Zm00001eb033940	Zm00001eb033910	Zm00001eb033910	0
S10_133373584	10	133373584	0.0007374861	2	Zm00001eb426690;Zm00001eb426700	Zm00001eb426690	Zm00001eb426690	0
S3_190427002	3	190427002	0.0007386104	3	Zm00001eb149630;Zm00001eb149620;Zm00001eb149610	Zm00001eb149630	Zm00001eb149630	0
S10_5570166	10	5570166	0.0007402253	4	Zm00001eb406920;Zm00001eb406910;Zm00001eb406900;Zm00001eb406890	Zm00001eb406920	Zm00001eb406920	0
S9_143000921	9	143000921	0.0007404473	4	Zm00001eb396670;Zm00001eb396680;Zm00001eb396690;Zm00001eb396660	Zm00001eb396670	Zm00001eb396670	0
