Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0183080,"chr2H:564995545\A,\C",0.0009907031,in_gene,0,chr2H,564995545
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0183080,"chr2H:564995546\C,\A",0.0009907031,in_gene,0,chr2H,564995546
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0478160,"chr5H:416725970\A,\G",0.0009908308,downstream,7137,chr5H,416725970
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0218620,"chr3H:1745517\C,\A",0.0009912374,downstream,655,chr3H,1745517
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0218620,"chr3H:1745519\C,\G",0.0009912374,downstream,657,chr3H,1745519
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0545130,"chr6H:15488186\C,\T",0.0009923042,in_gene,0,chr6H,15488186
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0220930,"chr3H:5328452\G,\A",0.0009963323,upstream,3930,chr3H,5328452
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0387200,"chr4H:467590228\A,\G",0.0009987606,downstream,12426,chr4H,467590228
barley,am_rel_abundance_colonization,Cel5,"chr2H:544516726\C,\A",0.0010003,upstream,9965,chr2H,544516726
barley,am_rel_abundance_colonization,dof7,"chr4H:44117944\T,\C",0.001001471,downstream,17608,chr4H,44117944
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0465140,"chr5H:328790849\A,\G",0.001001724,upstream,3618,chr5H,328790849
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0100270,"chr2H:11234920\T,\C",0.001004807,in_gene,0,chr2H,11234920
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0092410,"chr1H:508946982\G,\A",0.001006771,in_gene,0,chr1H,508946982
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0331750,"chr4H:1575365\A,\G",0.001007977,in_gene,0,chr4H,1575365
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0354370,"chr4H:129717726\A,\G",0.001015291,downstream,562,chr4H,129717726
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0337060,"chr4H:17087964\C,\T",0.001015406,in_gene,0,chr4H,17087964
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0656600,"chr7H:50559089\A,\C",0.00101554,in_gene,0,chr7H,50559089
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0510250,"chr5H:526348327\G,\A",0.001019615,upstream,3836,chr5H,526348327
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0546570,"chr6H:17580968\C,\T",0.001023627,in_gene,0,chr6H,17580968
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0316030,"chr3H:588798682\G,\A",0.001025362,downstream,6794,chr3H,588798682
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0405370,"chr4H:570125659\T,\C",0.001025392,upstream,899,chr4H,570125659
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0107280,"chr2H:25030362\G,\A",0.001025566,in_gene,0,chr2H,25030362
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0536160,"chr5H:582907447\C,\T",0.001029998,upstream,6070,chr5H,582907447
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0218910,"chr3H:2000010\C,\T",0.001030032,downstream,1949,chr3H,2000010
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0229010,"chr3H:20424858\C,\A",0.001030897,upstream,1785,chr3H,20424858
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0295310,"chr3H:518929219\C,\T",0.001037221,downstream,4272,chr3H,518929219
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0437630,"chr5H:60898800\G,\A",0.001038435,downstream,16329,chr5H,60898800
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0736650,"chr7H:596322890\G,\A",0.001045553,in_gene,0,chr7H,596322890
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0736650,"chr7H:596322895\A,\G",0.001045553,in_gene,0,chr7H,596322895
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0104260,"chr2H:17578735\C,\A",0.001049768,downstream,1406,chr2H,17578735
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0314660,"chr3H:586159966\T,\G",0.001051992,downstream,3041,chr3H,586159966
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0106830,"chr2H:24175284\T,\G",0.001053781,upstream,11846,chr2H,24175284
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0058550,"chr1H:390383157\C,\T",0.001055011,in_gene,0,chr1H,390383157
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0415180,"chr4H:601508532\A,\G",0.001057482,downstream,6835,chr4H,601508532
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0665530,"chr7H:86519674\G,\A",0.001059047,upstream,86,chr7H,86519674
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0197800,"chr2H:619348390\G,\C",0.001061882,downstream,1788,chr2H,619348390
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0633140,"chr6H:559501614\C,\T",0.001065844,downstream,10657,chr6H,559501614
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0011540,"chr1H:27798396\A,\G",0.00106742,upstream,1465,chr1H,27798396
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0340750,"chr4H:31431236\G,\C",0.001068545,downstream,3010,chr4H,31431236
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0637810,"chr7H:6323748\G,\A",0.001076831,upstream,18203,chr7H,6323748
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0674080,"chr7H:134651344\G,\C",0.001077154,upstream,3733,chr7H,134651344
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0552010,"chr6H:31872973\C,\A",0.001077252,upstream,1107,chr6H,31872973
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0037670,"chr1H:231169381\T,\C",0.001081058,upstream,1141,chr1H,231169381
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0397900,"chr4H:539824629\C,\T",0.00109541,downstream,19009,chr4H,539824629
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0323410,"chr3H:604133866\A,\G",0.001103242,upstream,1283,chr3H,604133866
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0628940,"chr6H:551224735\G,\A",0.001105905,downstream,2622,chr6H,551224735
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0737330,"chr7H:597319605\T,\A",0.001110486,upstream,249,chr7H,597319605
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0641710,"chr7H:13725049\C,\A",0.001111155,upstream,1873,chr7H,13725049
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0077510,"chr1H:478705847\A,\C",0.001115725,in_gene,0,chr1H,478705847
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0078920,"chr1H:482340685\T,\A",0.001116946,upstream,5536,chr1H,482340685
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0078920,"chr1H:482340714\C,\G",0.001116946,upstream,5507,chr1H,482340714
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0094330,"chr1H:513443355\G,\T",0.001119733,upstream,1429,chr1H,513443355
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0564020,"chr6H:87426514\G,\C",0.001120371,upstream,2161,chr6H,87426514
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0535640,"chr5H:582094621\A,\G",0.001121531,downstream,2433,chr5H,582094621
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0209100,"chr2H:644960730\C,\T",0.001124289,in_gene,0,chr2H,644960730
barley,am_rel_abundance_colonization,TRD,"chr1H:507723469\A,\G",0.00112501,upstream,6223,chr1H,507723469
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210350,"chr2H:647627775\G,\A",0.001127223,upstream,5764,chr2H,647627775
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0094470,"chr1H:513696203\T,\C",0.001129228,downstream,1605,chr1H,513696203
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0232930,"chr3H:30371124\A,\G",0.00112963,downstream,261,chr3H,30371124
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0653160,"chr7H:40192564\A,\G",0.001136816,downstream,6065,chr7H,40192564
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0291680,"chr3H:501335030\T,\C",0.001138081,downstream,15168,chr3H,501335030
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0221130,"chr3H:5779202\T,\C",0.001144537,downstream,48,chr3H,5779202
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0171930,"chr2H:502154012\G,\C",0.001147457,downstream,23535,chr2H,502154012
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0250640,"chr3H:150439978\G,\A",0.001148402,in_gene,0,chr3H,150439978
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0640110,"chr7H:10372819\T,\C",0.00114876,upstream,8299,chr7H,10372819
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0719560,"chr7H:525093100\A,\T",0.00115104,downstream,496,chr7H,525093100
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0611070,"chr6H:484753609\G,\A",0.001151291,in_gene,0,chr6H,484753609
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0104270,"chr2H:17583095\G,\T",0.001151393,in_gene,0,chr2H,17583095
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0545500,"chr6H:16128933\G,\A",0.00115237,upstream,6613,chr6H,16128933
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0243430,"chr3H:89410270\A,\G",0.001158099,downstream,8769,chr3H,89410270
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0231720,"chr3H:27234526\A,\G",0.00115924,in_gene,0,chr3H,27234526
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0006410,"chr1H:13367263\A,\G",0.001164845,upstream,217,chr1H,13367263
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0323410,"chr3H:604133817\G,\T",0.00116527,upstream,1332,chr3H,604133817
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0323410,"chr3H:604133820\A,\G",0.00116527,upstream,1329,chr3H,604133820
barley,am_rel_abundance_colonization,CBF12C,"chr5H:495307804\C,\T",0.001166674,upstream,6293,chr5H,495307804
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0072880,"chr1H:460091381\G,\A",0.001167156,downstream,6980,chr1H,460091381
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0072880,"chr1H:460091414\C,\T",0.001167156,downstream,7013,chr1H,460091414
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0407390,"chr4H:578760234\A,\G",0.001170646,upstream,330,chr4H,578760234
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0330020,"chr3H:617931837\C,\A",0.001174419,downstream,1879,chr3H,617931837
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0330020,"chr3H:617931851\T,\C",0.001174419,downstream,1893,chr3H,617931851
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0330020,"chr3H:617931859\G,\T",0.001174419,downstream,1901,chr3H,617931859
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139380,"chr2H:202456944\G,\A",0.001175825,upstream,15261,chr2H,202456944
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0126510,"chr2H:106346670\G,\C",0.001178758,upstream,10658,chr2H,106346670
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0600630,"chr6H:410758774\G,\A",0.001179175,upstream,20045,chr6H,410758774
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0300900,"chr3H:542768834\G,\A",0.001180635,downstream,3514,chr3H,542768834
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0195120,"chr2H:611924819\A,\G",0.001188335,upstream,5227,chr2H,611924819
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0021800,"chr1H:80618799\G,\A",0.00118867,downstream,2528,chr1H,80618799
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0711300,"chr7H:471326889\C,\T",0.001189028,upstream,1708,chr7H,471326889
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0414940,"chr4H:600688895\A,\G",0.001189797,upstream,156,chr4H,600688895
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0394480,"chr4H:519587806\A,\G",0.001190685,in_gene,0,chr4H,519587806
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0285740,"chr3H:467194145\C,\T",0.001191238,in_gene,0,chr3H,467194145
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0329840,"chr3H:617776370\G,\A",0.001191488,downstream,10352,chr3H,617776370
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0092410,"chr1H:508946960\C,\A",0.001193421,in_gene,0,chr1H,508946960
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0072880,"chr1H:460091402\T,\C",0.001195784,downstream,7001,chr1H,460091402
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0329870,"chr3H:617802594\A,\G",0.001198198,upstream,1294,chr3H,617802594
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0574980,"chr6H:162268379\A,\G",0.00119828,downstream,12978,chr6H,162268379
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0250950,"chr3H:152240935\C,\G",0.001203261,upstream,20769,chr3H,152240935
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0432850,"chr5H:40427905\A,\G",0.001203844,upstream,9949,chr5H,40427905
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0735500,"chr7H:592592652\C,\T",0.001205125,upstream,2183,chr7H,592592652
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0714010,"chr7H:490365806\C,\T",0.001208621,upstream,9868,chr7H,490365806
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0291680,"chr3H:501335057\T,\C",0.001210317,downstream,15195,chr3H,501335057
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0429660,"chr5H:25458177\C,\T",0.001215,upstream,23493,chr5H,25458177
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0429660,"chr5H:25458199\C,\T",0.001215,upstream,23471,chr5H,25458199
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0490840,"chr5H:478058117\C,\T",0.001221195,downstream,10863,chr5H,478058117
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0490840,"chr5H:478058093\T,\G",0.001221195,downstream,10839,chr5H,478058093
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0340680,"chr4H:31199999\G,\A",0.001226152,downstream,23615,chr4H,31199999
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0621930,"chr6H:531833777\C,\T",0.001230102,downstream,3628,chr6H,531833777
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0509170,"chr5H:523338728\T,\C",0.001231957,in_gene,0,chr5H,523338728
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0509170,"chr5H:523338731\C,\A",0.001231957,in_gene,0,chr5H,523338731
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0312260,"chr3H:580024932\G,\A",0.001232401,downstream,14736,chr3H,580024932
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0222330,"chr3H:8475575\C,\T",0.001234961,downstream,4319,chr3H,8475575
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0647650,"chr7H:24767217\G,\A",0.001236309,in_gene,0,chr7H,24767217
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0142150,"chr2H:223751063\G,\A",0.00123694,upstream,14275,chr2H,223751063
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0540980,"chr6H:7194787\C,\G",0.001238757,downstream,13450,chr6H,7194787
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0389460,"chr4H:484421722\A,\T",0.001239851,in_gene,0,chr4H,484421722
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0663390,"chr7H:75188135\C,\G",0.001242887,in_gene,0,chr7H,75188135
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0536140,"chr5H:582870482\G,\A",0.001243734,upstream,6488,chr5H,582870482
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0536140,"chr5H:582870443\C,\G",0.001243824,upstream,6527,chr5H,582870443
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0682640,"chr7H:193929400\C,\A",0.001251967,upstream,45,chr7H,193929400
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0478250,"chr5H:417240143\C,\G",0.001256475,in_gene,0,chr5H,417240143
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210270,"chr2H:647484280\A,\T",0.001258219,in_gene,0,chr2H,647484280
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0603320,"chr6H:434451695\C,\T",0.001258489,upstream,7211,chr6H,434451695
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0580230,"chr6H:208344633\C,\T",0.001260324,downstream,3209,chr6H,208344633
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0091430,"chr1H:506947711\A,\C",0.001261567,upstream,224,chr1H,506947711
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0314480,"chr3H:585922504\C,\T",0.001264677,in_gene,0,chr3H,585922504
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0105270,"chr2H:19980135\A,\G",0.001273234,downstream,2175,chr2H,19980135
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0423800,"chr5H:7930458\T,\C",0.001274028,upstream,11841,chr5H,7930458
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0676990,"chr7H:154639651\T,\C",0.001280347,downstream,12610,chr7H,154639651
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0431210,"chr5H:32035761\C,\A",0.00128578,downstream,799,chr5H,32035761
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0204150,"chr2H:633296971\C,\T",0.001290836,in_gene,0,chr2H,633296971
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0054020,"chr1H:360790166\T,\C",0.001290895,upstream,24728,chr1H,360790166
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0626800,"chr6H:545298309\C,\T",0.001290917,upstream,21961,chr6H,545298309
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0086570,"chr1H:497904433\A,\G",0.001297861,downstream,11198,chr1H,497904433
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0153140,"chr2H:354029952\C,\T",0.001298959,downstream,24928,chr2H,354029952
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0331810,"chr4H:1611107\T,\C",0.001301092,upstream,5194,chr4H,1611107
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0631810,"chr6H:557490717\A,\G",0.001301691,upstream,15958,chr6H,557490717
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0218960,"chr3H:2031171\G,\A",0.001303057,in_gene,0,chr3H,2031171
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0055630,"chr1H:371601777\G,\A",0.001304077,upstream,19584,chr1H,371601777
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0055630,"chr1H:371601789\C,\G",0.001304077,upstream,19572,chr1H,371601789
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0055630,"chr1H:371601801\G,\A",0.001304077,upstream,19560,chr1H,371601801
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0316870,"chr3H:590021060\C,\T",0.001305465,downstream,702,chr3H,590021060
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0632840,"chr6H:558967257\A,\G",0.001311133,downstream,1230,chr6H,558967257
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0629520,"chr6H:552897845\G,\A",0.001315263,downstream,9042,chr6H,552897845
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0426780,"chr5H:17064612\T,\G",0.001318853,upstream,1380,chr5H,17064612
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0426780,"chr5H:17064650\G,\A",0.001318853,upstream,1342,chr5H,17064650
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0527530,"chr5H:565866914\G,\A",0.001321619,in_gene,0,chr5H,565866914
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0527530,"chr5H:565866924\T,\C",0.001321619,in_gene,0,chr5H,565866924
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0687190,"chr7H:231149559\T,\C",0.00132451,upstream,236,chr7H,231149559
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0453580,"chr5H:213908502\A,\G",0.001324764,upstream,10770,chr5H,213908502
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0149410,"chr2H:312628886\C,\T",0.001331746,downstream,4887,chr2H,312628886
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0414130,"chr4H:598855994\T,\A",0.001332168,downstream,7789,chr4H,598855994
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0422720,"chr5H:7151076\C,\G",0.001332881,downstream,14703,chr5H,7151076
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0640520,"chr7H:11148170\C,\T",0.001334243,upstream,25,chr7H,11148170
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0476350,"chr5H:406657639\T,\G",0.001342165,upstream,12794,chr5H,406657639
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0200260,"chr2H:623583497\A,\G",0.001347827,upstream,2209,chr2H,623583497
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0719410,"chr7H:524455201\G,\T",0.001349703,in_gene,0,chr7H,524455201
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0425060,"chr5H:10981551\G,\A",0.001352003,downstream,85,chr5H,10981551
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0219980,"chr3H:3701870\A,\G",0.001352774,upstream,3302,chr3H,3701870
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0335040,"chr4H:10357599\G,\A",0.001356419,upstream,7874,chr4H,10357599
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0315150,"chr3H:587116220\A,\G",0.001359514,downstream,2226,chr3H,587116220
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0716740,"chr7H:504870046\G,\A",0.001365596,upstream,9568,chr7H,504870046
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0400090,"chr4H:550708741\T,\C",0.001370281,upstream,944,chr4H,550708741
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0418440,"chr4H:609246028\A,\T",0.001372235,in_gene,0,chr4H,609246028
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0014650,"chr1H:39661842\G,\C",0.001373781,upstream,12186,chr1H,39661842
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0276180,"chr3H:401555144\A,\G",0.001374352,upstream,3694,chr3H,401555144
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0748740,"chr7H:622017485\G,\T",0.001376153,downstream,14647,chr7H,622017485
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0728190,"chr7H:569015190\A,\G",0.001376588,downstream,4011,chr7H,569015190
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0728190,"chr7H:569015229\C,\T",0.001376588,downstream,4050,chr7H,569015229
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0218620,"chr3H:1745651\T,\A",0.001378034,downstream,789,chr3H,1745651
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0413970,"chr4H:598267233\T,\C",0.00138561,downstream,9650,chr4H,598267233
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0568870,"chr6H:115652445\T,\G",0.001387263,downstream,409,chr6H,115652445
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0568870,"chr6H:115652475\C,\G",0.001387263,downstream,439,chr6H,115652475
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0408430,"chr4H:582272959\T,\C",0.001391481,downstream,22784,chr4H,582272959
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0413160,"chr4H:596268704\T,\A",0.001394845,upstream,610,chr4H,596268704
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0166000,"chr2H:460003886\G,\A",0.00139927,upstream,4102,chr2H,460003886
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0104360,"chr2H:17706550\C,\T",0.00139979,upstream,11504,chr2H,17706550
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0561960,"chr6H:81746892\T,\C",0.001400344,downstream,23487,chr6H,81746892
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210630,"chr2H:648274069\G,\A",0.001403911,upstream,5719,chr2H,648274069
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0538870,"chr6H:2391341\T,\A",0.00140428,upstream,8344,chr6H,2391341
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0518270,"chr5H:545612516\G,\C",0.001404947,upstream,15409,chr5H,545612516
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0533770,"chr5H:578458186\A,\C",0.00141148,upstream,8553,chr5H,578458186
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0176220,"chr2H:531230106\A,\G",0.001412022,upstream,13487,chr2H,531230106
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0193640,"chr2H:607668200\A,\G",0.001417972,in_gene,0,chr2H,607668200
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0494990,"chr5H:489996833\G,\C",0.001418792,upstream,708,chr5H,489996833
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0197610,"chr2H:619115824\G,\A",0.001420564,downstream,969,chr2H,619115824
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0142770,"chr2H:229342885\C,\G",0.001421501,upstream,59,chr2H,229342885
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0219290,"chr3H:2390353\C,\T",0.001423532,upstream,5349,chr3H,2390353
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0476180,"chr5H:406132187\A,\C",0.00142638,downstream,22367,chr5H,406132187
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0735360,"chr7H:592296008\G,\A",0.001427823,downstream,2743,chr7H,592296008
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0654230,"chr7H:43245184\C,\T",0.001432397,upstream,5776,chr7H,43245184
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0460010,"chr5H:287743297\C,\T",0.001432415,downstream,9980,chr5H,287743297
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0104310,"chr2H:17688580\T,\C",0.001432898,downstream,19258,chr2H,17688580
