Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
pH,602414at3193,2,,,SORBI_3004G207900,SORBI_3004G207900:0.00195798,,,,,AT3G59360,AT3G59360:0.00106663
pH,602787at2759,2,Zm00001eb141880;Zm00001eb363360,Zm00001eb141880:0.00393735;Zm00001eb363360:0.00418972,SORBI_3003G419200,SORBI_3003G419200:0.00143202,,,,,,
pH,603557at2759,2,Zm00001eb226220;Zm00001eb259380,Zm00001eb226220:0.000981336;Zm00001eb259380:0.00345833,SORBI_3004G224100,SORBI_3004G224100:0.00129615,,,,,,
pH,604603at2759,2,,,,,,,HORVU.MOREX.r3.7HG0748890,HORVU.MOREX.r3.7HG0748890:0.00030884,AT2G39980;AT5G07850,AT2G39980:0.00281652;AT5G07850:0.000116832
pH,60460at2759,2,Zm00001eb136940,Zm00001eb136940:0.00452767,,,,,HORVU.MOREX.r3.3HG0309360;HORVU.MOREX.r3.3HG0309380,HORVU.MOREX.r3.3HG0309360:0.000128865;HORVU.MOREX.r3.3HG0309380:0.00214392,,
pH,60469at38820,2,Zm00001eb036220,Zm00001eb036220:0.00236091,,,LOC_Os09g05040,LOC_Os09g05040:0.0001373,,,,
pH,605086at2759,2,Zm00001eb253080,Zm00001eb253080:0.00257763,,,,,HORVU.MOREX.r3.2HG0203330,HORVU.MOREX.r3.2HG0203330:0.00084078,,
pH,605515at2759,2,Zm00001eb330700,Zm00001eb330700:0.00241112,,,LOC_Os07g06800,LOC_Os07g06800:0.000228219,,,,
pH,605607at2759,2,,,SORBI_3008G002700,SORBI_3008G002700:0.00105176,,,HORVU.MOREX.r3.3HG0219640,HORVU.MOREX.r3.3HG0219640:0.00101495,,
pH,605993at2759,2,Zm00001eb252530;Zm00001eb281360,Zm00001eb252530:0.00348726;Zm00001eb281360:0.0032338,,,,,,,AT5G44670,AT5G44670:0.000207175
pH,607592at2759,2,Zm00001eb208580,Zm00001eb208580:0.00445372,,,,,HORVU.MOREX.r3.2HG0096610,HORVU.MOREX.r3.2HG0096610:6.69037e-05,,
pH,608201at2759,2,,,,,LOC_Os01g03230,LOC_Os01g03230:0.00120413,,,AT3G17420;AT3G59110;AT5G18500,AT3G17420:0.000186862;AT3G59110:0.00163699;AT5G18500:0.0030121
pH,610150at2759,2,Zm00001eb403660,Zm00001eb403660:0.000898603,,,,,,,AT1G47330;AT2G14520;AT4G33700,AT1G47330:4.0217e-05;AT2G14520:0.0016195;AT4G33700:0.000115728
pH,611080at2759,2,Zm00001eb140530;Zm00001eb362640,Zm00001eb140530:0.00145137;Zm00001eb362640:0.00490753,,,,,HORVU.MOREX.r3.5HG0516480,HORVU.MOREX.r3.5HG0516480:0.00175695,,
pH,611295at2759,2,Zm00001eb256330;Zm00001eb322450,Zm00001eb256330:8.7164e-05;Zm00001eb322450:0.00228529,,,,,,,AT1G11820,AT1G11820:0.000805677
pH,611908at2759,2,Zm00001eb161410,Zm00001eb161410:0.00382426,,,,,,,AT1G29930,AT1G29930:0.000517269
pH,613245at2759,2,,,SORBI_3002G218700,SORBI_3002G218700:0.00046919,,,HORVU.MOREX.r3.5HG0511420,HORVU.MOREX.r3.5HG0511420:0.00153777,,
pH,614510at2759,2,Zm00001eb110070;Zm00001eb328400,Zm00001eb110070:0.00298654;Zm00001eb328400:0.00348921,,,,,,,AT1G57620,AT1G57620:0.00176893
pH,617991at2759,2,,,SORBI_3004G107200,SORBI_3004G107200:3.84577e-05,,,,,AT5G65450,AT5G65450:0.000495971
pH,618357at2759,2,Zm00001eb134200,Zm00001eb134200:0.00315565,,,,,,,AT1G10090;AT1G58520,AT1G10090:0.00363483;AT1G58520:0.00360533
pH,619276at2759,2,,,SORBI_3002G111500,SORBI_3002G111500:0.00156858,,,,,AT4G13050,AT4G13050:0.0027529
pH,619630at2759,2,Zm00001eb013650;Zm00001eb396880,Zm00001eb013650:0.000427715;Zm00001eb396880:0.0021153,,,,,,,AT5G58520,AT5G58520:0.00126281
pH,620126at2759,2,Zm00001eb405650,Zm00001eb405650:0.00422174,,,LOC_Os03g03300,LOC_Os03g03300:0.000314916,,,,
pH,620210at2759,2,Zm00001eb261190,Zm00001eb261190:0.0022156,SORBI_3006G261300,SORBI_3006G261300:0.00078709,,,,,,
pH,620378at3193,2,,,,,,,HORVU.MOREX.r3.2HG0100680,HORVU.MOREX.r3.2HG0100680:0.00162816,AT1G27600,AT1G27600:0.00154593
pH,620909at2759,2,Zm00001eb239420,Zm00001eb239420:0.00245586,,,,,,,AT2G43040,AT2G43040:0.00332992
pH,621567at2759,2,Zm00001eb056050,Zm00001eb056050:0.00387792,SORBI_3005G150900,SORBI_3005G150900:0.000829268,,,,,,
pH,623604at3193,2,,,,,,,HORVU.MOREX.r3.6HG0606100,HORVU.MOREX.r3.6HG0606100:4.97998e-05,AT5G16880,AT5G16880:0.00183157
pH,624064at2759,2,Zm00001eb067690;Zm00001eb134850;Zm00001eb214240,Zm00001eb067690:0.00110875;Zm00001eb134850:0.00130649;Zm00001eb214240:0.00205502,,,,,,,AT4G33890,AT4G33890:0.000374578
pH,62440at38820,2,Zm00001eb388090,Zm00001eb388090:0.00155972,,,,,HORVU.MOREX.r3.7HG0724280,HORVU.MOREX.r3.7HG0724280:4.53411e-05,,
pH,624469at2759,2,Zm00001eb162060,Zm00001eb162060:0.00245846,,,LOC_Os01g01790,LOC_Os01g01790:1.72862e-05,,,,
pH,625016at2759,2,Zm00001eb193830,Zm00001eb193830:0.00226206,SORBI_3004G305700;SORBI_3007G160300,SORBI_3004G305700:0.00154609;SORBI_3007G160300:0.00272109,,,,,,
pH,625145at2759,2,Zm00001eb403750,Zm00001eb403750:0.0024098,SORBI_3001G314400,SORBI_3001G314400:0.00135056,,,,,,
pH,625983at2759,2,Zm00001eb006270;Zm00001eb027970,Zm00001eb006270:0.00226916;Zm00001eb027970:0.000134181,,,,,,,AT3G14350,AT3G14350:0.00375216
pH,626294at2759,2,Zm00001eb075560,Zm00001eb075560:0.00392494,,,,,,,AT1G63430,AT1G63430:0.00292875
pH,627441at2759,2,Zm00001eb109780,Zm00001eb109780:0.00183157,,,,,,,AT5G10020,AT5G10020:0.00292141
pH,629411at2759,2,Zm00001eb153560;Zm00001eb353510,Zm00001eb153560:0.00203409;Zm00001eb353510:0.00211849,SORBI_3010G165300,SORBI_3010G165300:0.000648503,,,,,,
pH,629642at2759,2,,,SORBI_3001G380100,SORBI_3001G380100:0.00244495,,,,,AT1G06920,AT1G06920:0.00273889
pH,630310at2759,2,,,SORBI_3002G117000,SORBI_3002G117000:0.00043894,,,HORVU.MOREX.r3.6HG0631040,HORVU.MOREX.r3.6HG0631040:0.00227811,,
pH,630949at2759,2,Zm00001eb197940,Zm00001eb197940:0.00235991,,,,,,,AT5G07360,AT5G07360:0.000520505
pH,631010at2759,2,Zm00001eb100780,Zm00001eb100780:0.00341048,,,,,,,AT4G19230,AT4G19230:0.00293236
pH,631527at2759,2,Zm00001eb088150,Zm00001eb088150:0.00132654,SORBI_3009G224100,SORBI_3009G224100:0.00257448,,,,,,
pH,632990at2759,2,Zm00001eb395600,Zm00001eb395600:0.0039217,,,,,,,AT2G47180,AT2G47180:0.000851874
pH,634099at2759,2,Zm00001eb224550,Zm00001eb224550:0.00441309,,,,,,,AT1G11660,AT1G11660:0.00102191
pH,636220at2759,2,,,,,LOC_Os01g05080;LOC_Os03g07030,LOC_Os01g05080:0.000868241;LOC_Os03g07030:0.000402636,HORVU.MOREX.r3.3HG0305780,HORVU.MOREX.r3.3HG0305780:0.00140291,,
pH,638439at2759,2,Zm00001eb135190;Zm00001eb360890,Zm00001eb135190:0.00223292;Zm00001eb360890:0.00100269,,,,,HORVU.MOREX.r3.2HG0096540;HORVU.MOREX.r3.3HG0287130;HORVU.MOREX.r3.3HG0287140,HORVU.MOREX.r3.2HG0096540:0.000942956;HORVU.MOREX.r3.3HG0287130:0.00241608;HORVU.MOREX.r3.3HG0287140:0.00241608,,
pH,638983at2759,2,,,,,LOC_Os08g04870,LOC_Os08g04870:0.00124925,,,AT5G60840,AT5G60840:0.00258749
pH,639062at2759,2,Zm00001eb323060,Zm00001eb323060:2.57339e-05,,,,,,,AT1G11250,AT1G11250:0.00277222
pH,639098at2759,2,,,,,,,HORVU.MOREX.r3.1HG0004560,HORVU.MOREX.r3.1HG0004560:0.00129523,AT4G02900,AT4G02900:0.00226924
pH,639221at2759,2,Zm00001eb204300,Zm00001eb204300:0.00355452,,,,,,,AT5G38510,AT5G38510:0.00114602
pH,640385at2759,2,,,,,LOC_Os08g05520,LOC_Os08g05520:1.26456e-06,,,AT2G17680,AT2G17680:0.00377129
pH,64076at38820,2,Zm00001eb275130,Zm00001eb275130:0.00173563,,,,,HORVU.MOREX.r3.7HG0744040,HORVU.MOREX.r3.7HG0744040:0.00129839,,
pH,64130at38820,2,Zm00001eb337010,Zm00001eb337010:0.000268457,,,,,HORVU.MOREX.r3.2HG0100670,HORVU.MOREX.r3.2HG0100670:0.00162816,,
pH,641461at2759,2,Zm00001eb284290,Zm00001eb284290:0.00115884,,,,,,,AT2G20100,AT2G20100:0.00209275
pH,642678at2759,2,,,,,,,HORVU.MOREX.r3.4HG0336890,HORVU.MOREX.r3.4HG0336890:0.000361182,AT2G02850,AT2G02850:0.00378179
pH,644454at3193,2,Zm00001eb163280,Zm00001eb163280:0.00308056,,,,,,,AT3G62450,AT3G62450:0.0028128
pH,645053at2759,2,Zm00001eb075580,Zm00001eb075580:0.00392494,,,,,,,AT5G38630,AT5G38630:0.00217828
pH,645104at2759,2,Zm00001eb300510,Zm00001eb300510:0.00360978,,,,,,,AT5G21990,AT5G21990:0.00301174
pH,645246at2759,2,,,,,LOC_Os10g01950,LOC_Os10g01950:0.00129992,HORVU.MOREX.r3.7HG0740620,HORVU.MOREX.r3.7HG0740620:0.000347937,,
pH,645781at2759,2,Zm00001eb061770,Zm00001eb061770:0.0033991,,,,,HORVU.MOREX.r3.4HG0396190,HORVU.MOREX.r3.4HG0396190:0.00201055,,
pH,646075at2759,2,Zm00001eb371880,Zm00001eb371880:0.00459448,,,,,,,AT1G70170;AT2G45040,AT1G70170:0.000775097;AT2G45040:0.00143172
pH,64645at38820,2,,,SORBI_3003G051700,SORBI_3003G051700:0.00257239,,,HORVU.MOREX.r3.3HG0233720,HORVU.MOREX.r3.3HG0233720:0.000105294,,
pH,647458at2759,2,Zm00001eb294700,Zm00001eb294700:0.00243982,,,,,HORVU.MOREX.r3.7HG0657330,HORVU.MOREX.r3.7HG0657330:0.00155905,,
pH,647471at2759,2,Zm00001eb272750,Zm00001eb272750:0.00175581,,,,,,,AT1G48750;AT5G38195,AT1G48750:0.000718756;AT5G38195:0.00377546
pH,647501at3193,2,Zm00001eb103320,Zm00001eb103320:0.00146799,SORBI_3002G272800,SORBI_3002G272800:0.00141481,,,,,,
pH,648102at2759,2,Zm00001eb403790,Zm00001eb403790:0.00247356,,,,,,,AT2G02180,AT2G02180:0.00239666
pH,648461at2759,2,Zm00001eb427260;Zm00001eb427270,Zm00001eb427260:0.00216088;Zm00001eb427270:0.00216088,,,LOC_Os03g08230,LOC_Os03g08230:0.000619344,,,,
pH,648791at2759,2,Zm00001eb364850,Zm00001eb364850:0.00437761,,,,,HORVU.MOREX.r3.5HG0493040,HORVU.MOREX.r3.5HG0493040:0.00212411,,
pH,648971at2759,2,Zm00001eb002250;Zm00001eb271870,Zm00001eb002250:0.00452279;Zm00001eb271870:0.00412054,,,,,HORVU.MOREX.r3.1HG0065860,HORVU.MOREX.r3.1HG0065860:0.00128154,,
pH,649197at2759,2,Zm00001eb140390,Zm00001eb140390:0.00180044,,,,,HORVU.MOREX.r3.6HG0623700,HORVU.MOREX.r3.6HG0623700:0.00117064,,
pH,649277at2759,2,Zm00001eb059220,Zm00001eb059220:0.00338962,,,,,HORVU.MOREX.r3.4HG0394350,HORVU.MOREX.r3.4HG0394350:0.00073425,,
pH,649550at3193,2,Zm00001eb160070,Zm00001eb160070:0.000591215,,,,,,,AT3G13882,AT3G13882:0.00166056
pH,649689at2759,2,Zm00001eb108320,Zm00001eb108320:0.0013019,SORBI_3002G361400,SORBI_3002G361400:0.0012023,,,,,,
pH,649846at2759,2,,,SORBI_3010G052700,SORBI_3010G052700:0.00190732,,,HORVU.MOREX.r3.6HG0627000,HORVU.MOREX.r3.6HG0627000:0.000261688,,
pH,649879at2759,2,Zm00001eb294200,Zm00001eb294200:0.00183789,,,,,,,AT5G57050,AT5G57050:0.0039727
pH,650642at2759,2,Zm00001eb151300;Zm00001eb151310,Zm00001eb151300:0.00478636;Zm00001eb151310:0.00478636,SORBI_3002G333300,SORBI_3002G333300:0.00170846,,,,,,
pH,651384at2759,2,,,SORBI_3002G111300;SORBI_3004G155200,SORBI_3002G111300:0.00156858;SORBI_3004G155200:0.00141595,LOC_Os01g01019,LOC_Os01g01019:0.000704378,,,,
pH,651394at3193,2,Zm00001eb222750,Zm00001eb222750:0.0040663,SORBI_3001G239000,SORBI_3001G239000:0.00200372,,,,,,
pH,653863at2759,2,Zm00001eb253770,Zm00001eb253770:0.00393544,,,,,HORVU.MOREX.r3.5HG0509410,HORVU.MOREX.r3.5HG0509410:0.00113208,,
pH,654012at2759,2,Zm00001eb009490;Zm00001eb399390,Zm00001eb009490:0.00389028;Zm00001eb399390:0.00218509,,,,,,,AT1G10120,AT1G10120:0.00380704
pH,654385at2759,2,Zm00001eb074930;Zm00001eb429870,Zm00001eb074930:0.00031845;Zm00001eb429870:0.00459001,,,,,,,AT5G47220,AT5G47220:0.0033746
pH,654421at2759,2,Zm00001eb079780,Zm00001eb079780:0.00234366,,,,,,,AT5G53610,AT5G53610:0.00255497
pH,654673at2759,2,Zm00001eb320440,Zm00001eb320440:0.00139715,,,,,,,AT5G57520,AT5G57520:0.00136649
pH,654837at2759,2,Zm00001eb147950,Zm00001eb147950:0.00102791,,,,,,,AT3G53980,AT3G53980:0.00235491
pH,654966at2759,2,Zm00001eb286490,Zm00001eb286490:0.000217852,SORBI_3003G341100,SORBI_3003G341100:0.0029036,,,,,,
pH,655054at2759,2,Zm00001eb421060,Zm00001eb421060:0.00335186,SORBI_3004G154800,SORBI_3004G154800:0.00141595,,,,,,
pH,655670at2759,2,Zm00001eb246590,Zm00001eb246590:0.00396397,SORBI_3004G208100,SORBI_3004G208100:0.00195798,,,,,,
pH,656500at2759,2,Zm00001eb010160,Zm00001eb010160:0.00463643,,,,,,,AT1G14740,AT1G14740:0.000126799
pH,657882at2759,2,Zm00001eb102580;Zm00001eb318020,Zm00001eb102580:0.000671868;Zm00001eb318020:0.00196919,,,LOC_Os05g01030,LOC_Os05g01030:0.000495877,,,,
pH,658107at3193,2,Zm00001eb011200,Zm00001eb011200:0.000998009,,,LOC_Os08g02390,LOC_Os08g02390:3.04428e-05,,,,
pH,658485at2759,2,Zm00001eb034780,Zm00001eb034780:1.03639e-05,,,,,,,AT3G20830,AT3G20830:0.00252829
pH,659352at2759,2,,,,,LOC_Os04g05520,LOC_Os04g05520:0.000551348,HORVU.MOREX.r3.2HG0189530;HORVU.MOREX.r3.2HG0189540,HORVU.MOREX.r3.2HG0189530:0.00210823;HORVU.MOREX.r3.2HG0189540:0.00210823,,
pH,659715at2759,2,,,,,LOC_Os08g03570,LOC_Os08g03570:0.000921249,,,AT1G19660,AT1G19660:0.00211583
pH,659835at2759,2,Zm00001eb211690,Zm00001eb211690:0.000167594,,,,,,,AT1G07630,AT1G07630:0.00216842
pH,661042at2759,2,,,,,LOC_Os04g06440,LOC_Os04g06440:0.000729646,HORVU.MOREX.r3.3HG0224400,HORVU.MOREX.r3.3HG0224400:0.00212066,,
pH,661083at2759,2,Zm00001eb336660,Zm00001eb336660:0.00221346,SORBI_3003G052000,SORBI_3003G052000:0.00257239,,,,,,
pH,661348at2759,2,Zm00001eb430320,Zm00001eb430320:0.00456347,,,,,HORVU.MOREX.r3.2HG0193440,HORVU.MOREX.r3.2HG0193440:0.00267177,,
pH,662669at2759,2,Zm00001eb071820,Zm00001eb071820:0.00103341,,,,,HORVU.MOREX.r3.2HG0193460,HORVU.MOREX.r3.2HG0193460:0.00267177,,
pH,66311at4447,2,Zm00001eb141000,Zm00001eb141000:0.00307259,SORBI_3003G426700,SORBI_3003G426700:4.17688e-05,,,,,,
pH,663580at2759,2,Zm00001eb072020,Zm00001eb072020:0.00143826,,,,,,,AT1G30650,AT1G30650:0.00325054
pH,663810at2759,2,Zm00001eb330710,Zm00001eb330710:0.00241112,,,,,HORVU.MOREX.r3.2HG0111960,HORVU.MOREX.r3.2HG0111960:0.000531651,,
pH,665380at2759,2,Zm00001eb222770,Zm00001eb222770:0.0040663,SORBI_3001G239200,SORBI_3001G239200:0.00200372,,,,,,
pH,665902at2759,2,Zm00001eb405150,Zm00001eb405150:0.000261705,,,,,HORVU.MOREX.r3.7HG0742860,HORVU.MOREX.r3.7HG0742860:0.00159494,,
pH,665938at2759,2,,,SORBI_3003G018700,SORBI_3003G018700:0.00262195,,,HORVU.MOREX.r3.3HG0245560,HORVU.MOREX.r3.3HG0245560:0.000886798,,
pH,66602at2759,2,,,SORBI_3003G320300,SORBI_3003G320300:0.000491878,,,,,AT5G54630,AT5G54630:0.000659271
pH,666155at3193,2,Zm00001eb003030,Zm00001eb003030:0.000116694,,,,,,,AT2G20920,AT2G20920:0.00377675
pH,666657at2759,2,Zm00001eb187650,Zm00001eb187650:0.00322417,,,LOC_Os02g06890,LOC_Os02g06890:0.00119929,,,,
pH,666936at2759,2,Zm00001eb214130,Zm00001eb214130:0.00133841,,,,,,,AT1G47310,AT1G47310:0.00354793
pH,667265at2759,2,,,,,LOC_Os03g02010,LOC_Os03g02010:0.00124166,,,AT5G54540,AT5G54540:0.00256348
pH,667804at2759,2,,,,,LOC_Os01g01115,LOC_Os01g01115:0.000112055,,,AT5G37800,AT5G37800:0.00168264
pH,667822at3193,2,Zm00001eb066580;Zm00001eb433490,Zm00001eb066580:0.000293076;Zm00001eb433490:0.0011143,,,LOC_Os08g01008,LOC_Os08g01008:0.000896442,,,,
pH,668033at2759,2,,,SORBI_3002G250700,SORBI_3002G250700:0.00265009,,,,,AT1G20990,AT1G20990:0.000499162
pH,669884at2759,2,Zm00001eb099620,Zm00001eb099620:0.00431533,,,,,HORVU.MOREX.r3.5HG0483840,HORVU.MOREX.r3.5HG0483840:0.00243588,,
pH,669898at2759,2,Zm00001eb307770,Zm00001eb307770:0.00428657,,,,,HORVU.MOREX.r3.6HG0631660,HORVU.MOREX.r3.6HG0631660:0.00259896,,
pH,669972at2759,2,Zm00001eb401000,Zm00001eb401000:0.00251116,,,,,,,AT4G36700,AT4G36700:0.00071217
pH,670365at2759,2,Zm00001eb371240,Zm00001eb371240:0.00364077,,,,,HORVU.MOREX.r3.3HG0219050,HORVU.MOREX.r3.3HG0219050:0.00107876,,
pH,670739at2759,2,Zm00001eb244060,Zm00001eb244060:0.0040243,,,,,,,AT1G33760,AT1G33760:0.00324403
pH,670791at2759,2,Zm00001eb388100,Zm00001eb388100:0.0041919,,,,,HORVU.MOREX.r3.7HG0724480,HORVU.MOREX.r3.7HG0724480:0.00138822,,
pH,671131at3193,2,Zm00001eb209690,Zm00001eb209690:0.00367577,,,,,,,AT1G08090;AT5G60770,AT1G08090:0.00252158;AT5G60770:0.00379148
pH,671694at2759,2,Zm00001eb143560,Zm00001eb143560:0.00225941,,,,,HORVU.MOREX.r3.3HG0309340,HORVU.MOREX.r3.3HG0309340:0.000128865,,
pH,672418at2759,2,Zm00001eb254990,Zm00001eb254990:0.000641175,,,,,HORVU.MOREX.r3.6HG0541740;HORVU.MOREX.r3.7HG0665680,HORVU.MOREX.r3.6HG0541740:0.000897458;HORVU.MOREX.r3.7HG0665680:0.00036838,,
pH,672500at2759,2,,,SORBI_3009G014200,SORBI_3009G014200:0.00164434,,,HORVU.MOREX.r3.1HG0005790,HORVU.MOREX.r3.1HG0005790:7.25742e-05,,
pH,672567at2759,2,Zm00001eb061070,Zm00001eb061070:0.000545399,SORBI_3001G054700,SORBI_3001G054700:0.000385659,,,,,,
pH,672596at2759,2,Zm00001eb399640,Zm00001eb399640:3.71125e-07,,,,,,,AT1G14750,AT1G14750:0.00023452
pH,673065at2759,2,Zm00001eb221600,Zm00001eb221600:0.00146072,SORBI_3001G217000,SORBI_3001G217000:0.00209958,,,,,,
pH,673614at2759,2,,,SORBI_3001G383400,SORBI_3001G383400:0.000285058,,,,,AT3G26830,AT3G26830:0.00356465
pH,674504at2759,2,Zm00001eb106390,Zm00001eb106390:0.00425004,,,,,HORVU.MOREX.r3.5HG0501470;HORVU.MOREX.r3.5HG0501480,HORVU.MOREX.r3.5HG0501470:0.000316047;HORVU.MOREX.r3.5HG0501480:0.000316047,,
pH,675098at2759,2,Zm00001eb070490,Zm00001eb070490:0.00478499,SORBI_3006G218300,SORBI_3006G218300:0.000962177,,,,,,
pH,675992at2759,2,Zm00001eb004000,Zm00001eb004000:0.0048932,,,,,HORVU.MOREX.r3.4HG0408420,HORVU.MOREX.r3.4HG0408420:0.00241238,,
pH,677092at2759,2,,,,,,,HORVU.MOREX.r3.3HG0305770,HORVU.MOREX.r3.3HG0305770:0.00140291,AT3G25500,AT3G25500:0.00230001
pH,677656at2759,2,Zm00001eb425970,Zm00001eb425970:0.00397482,,,,,,,AT4G31880,AT4G31880:0.00204195
pH,677710at2759,2,Zm00001eb296750,Zm00001eb296750:0.00204015,,,LOC_Os01g01070,LOC_Os01g01070:0.000106948,,,,
pH,677973at2759,2,Zm00001eb100680;Zm00001eb193320,Zm00001eb100680:0.000379708;Zm00001eb193320:0.00460324,,,,,HORVU.MOREX.r3.1HG0052350,HORVU.MOREX.r3.1HG0052350:1.318e-05,,
pH,678218at2759,2,Zm00001eb400920,Zm00001eb400920:0.00371151,,,,,,,AT4G34320,AT4G34320:0.000115169
pH,678468at2759,2,Zm00001eb321000,Zm00001eb321000:0.00331003,,,,,,,AT2G17120,AT2G17120:0.00382403
pH,678842at2759,2,Zm00001eb154290,Zm00001eb154290:0.00282763,,,,,,,AT5G45660,AT5G45660:0.000546187
pH,678936at2759,2,Zm00001eb026460,Zm00001eb026460:0.00460274,,,,,HORVU.MOREX.r3.2HG0105470,HORVU.MOREX.r3.2HG0105470:8.14303e-05,,
pH,679178at2759,2,Zm00001eb106580,Zm00001eb106580:0.000986294,SORBI_3002G332100,SORBI_3002G332100:9.0384e-05,,,,,,
pH,680096at3193,2,Zm00001eb146750,Zm00001eb146750:0.00435993,,,,,,,AT1G43670,AT1G43670:0.00399269
pH,680131at2759,2,,,SORBI_3001G254100,SORBI_3001G254100:2.49399e-05,,,,,AT5G15160,AT5G15160:0.00373021
pH,681016at2759,2,Zm00001eb125350,Zm00001eb125350:0.00424653,,,,,HORVU.MOREX.r3.3HG0221840,HORVU.MOREX.r3.3HG0221840:1.4202e-06,,
pH,681251at2759,2,,,SORBI_3010G064000,SORBI_3010G064000:0.000843092,,,HORVU.MOREX.r3.7HG0658720,HORVU.MOREX.r3.7HG0658720:1.93308e-05,,
pH,682021at2759,2,,,,,,,HORVU.MOREX.r3.2HG0097610,HORVU.MOREX.r3.2HG0097610:0.00063178,AT2G45250,AT2G45250:0.000968247
pH,682611at2759,2,Zm00001eb302760,Zm00001eb302760:0.00116376,,,LOC_Os03g01670,LOC_Os03g01670:0.00134785,,,,
pH,682970at2759,2,Zm00001eb293830,Zm00001eb293830:0.00398869,,,,,,,AT3G15300,AT3G15300:0.00134885
pH,683791at2759,2,Zm00001eb014050,Zm00001eb014050:0.00210056,SORBI_3002G377800,SORBI_3002G377800:0.00135348,,,,,,
pH,684127at2759,2,Zm00001eb244610;Zm00001eb244620,Zm00001eb244610:0.00455581;Zm00001eb244620:0.00455581,,,LOC_Os04g04500,LOC_Os04g04500:0.000542889,,,,
pH,684923at2759,2,Zm00001eb011370,Zm00001eb011370:0.00396073,,,,,,,AT3G25710,AT3G25710:0.00210143
pH,68561at38820,2,Zm00001eb130450,Zm00001eb130450:0.00368275,SORBI_3003G158000,SORBI_3003G158000:0.00292655,,,,,,
pH,686131at2759,2,Zm00001eb032060,Zm00001eb032060:0.00303911,,,,,,,AT3G15790,AT3G15790:0.00385062
pH,687576at2759,2,Zm00001eb294480,Zm00001eb294480:0.00331901,,,,,,,AT1G52690,AT1G52690:0.000352904
pH,688838at3193,2,,,,,,,HORVU.MOREX.r3.3HG0311510,HORVU.MOREX.r3.3HG0311510:0.000817949,AT5G63550,AT5G63550:0.00325645
pH,689037at2759,2,Zm00001eb277380,Zm00001eb277380:0.00406118,,,,,,,AT3G13224,AT3G13224:0.00373615
pH,689114at2759,2,Zm00001eb131320,Zm00001eb131320:0.00276173,,,,,,,AT1G48790,AT1G48790:0.00145922
pH,689341at2759,2,Zm00001eb371980,Zm00001eb371980:0.00049601,,,,,,,AT5G44190,AT5G44190:0.00183991
pH,692544at3193,2,Zm00001eb431470,Zm00001eb431470:0.000439508,,,,,HORVU.MOREX.r3.3HG0293510,HORVU.MOREX.r3.3HG0293510:7.5505e-05,,
pH,693565at2759,2,Zm00001eb403130,Zm00001eb403130:0.00098291,,,,,,,AT5G03380,AT5G03380:0.00184474
pH,694259at2759,2,Zm00001eb192200,Zm00001eb192200:0.000564852,,,,,HORVU.MOREX.r3.6HG0625600;HORVU.MOREX.r3.6HG0625630,HORVU.MOREX.r3.6HG0625600:0.000229296;HORVU.MOREX.r3.6HG0625630:0.000229296,,
pH,694496at2759,2,,,,,,,HORVU.MOREX.r3.4HG0336150,HORVU.MOREX.r3.4HG0336150:0.00105362,AT1G15200,AT1G15200:0.00244243
pH,697966at2759,2,Zm00001eb400720,Zm00001eb400720:0.00199682,,,,,,,AT3G24420,AT3G24420:0.00287204
pH,699991at2759,2,Zm00001eb349070,Zm00001eb349070:0.000491847,,,,,,,AT5G20240,AT5G20240:0.0036479
pH,702884at2759,2,Zm00001eb153620,Zm00001eb153620:0.00191878,,,,,,,AT1G50460,AT1G50460:0.000118552
pH,703809at2759,2,Zm00001eb028380,Zm00001eb028380:0.00112639,,,,,,,AT2G36500,AT2G36500:0.00144757
pH,705727at2759,2,Zm00001eb146710;Zm00001eb366700,Zm00001eb146710:0.00435993;Zm00001eb366700:0.00222126,,,,,HORVU.MOREX.r3.6HG0593770,HORVU.MOREX.r3.6HG0593770:0.00179998,,
pH,717421at2759,2,Zm00001eb096890;Zm00001eb354620,Zm00001eb096890:0.00218807;Zm00001eb354620:0.00356902,,,,,,,AT3G17410;AT3G62220,AT3G17410:0.000638605;AT3G62220:0.00181858
pH,719913at2759,2,,,SORBI_3004G240800,SORBI_3004G240800:0.00139941,,,HORVU.MOREX.r3.4HG0401890,HORVU.MOREX.r3.4HG0401890:0.0016345,,
pH,720736at2759,2,Zm00001eb013700,Zm00001eb013700:0.000427715,,,,,,,AT2G20230,AT2G20230:0.000546517
pH,722115at2759,2,Zm00001eb010820;Zm00001eb412320,Zm00001eb010820:0.00193138;Zm00001eb412320:0.0030532,,,,,HORVU.MOREX.r3.7HG0744220,HORVU.MOREX.r3.7HG0744220:0.00196322,,
pH,723696at2759,2,Zm00001eb065140,Zm00001eb065140:0.00320607,,,,,,,AT3G21090,AT3G21090:0.00128864
pH,723723at2759,2,Zm00001eb405630,Zm00001eb405630:0.00422174,SORBI_3001G323701,SORBI_3001G323701:0.00231244,,,,,,
pH,724037at2759,2,Zm00001eb426130,Zm00001eb426130:0.00301389,,,,,,,AT2G36430,AT2G36430:0.0029935
